L1,L2,L3,RAM
57,54,69,1191
54,48,69,297
45,54,72,1218
51,45,72,309
45,45,75,258
48,51,69,294
45,45,72,1224
51,45,63,294
45,51,69,1200
54,45,69,291
54,45,72,1224
57,51,69,294
51,45,69,1215
45,48,69,297
45,54,69,1221
51,48,69,294
60,45,69,1197
57,51,69,294
45,48,63,1221
48,54,75,294
48,51,69,1212
51,45,69,312
57,51,69,303
45,48,63,300
45,54,69,294
45,45,63,852
54,54,69,294
48,48,72,1251
48,54,69,294
48,45,69,1236
45,45,69,294
51,45,69,1251
57,51,69,294
45,45,75,1215
45,48,69,297
54,48,69,1221
54,48,69,294
45,45,69,1212
48,51,69,294
45,45,69,531
48,45,72,294
45,51,69,1203
54,48,69,291
45,54,69,1230
57,45,63,294
45,51,72,1239
51,51,63,294
54,45,69,1245
45,51,75,291
48,48,69,1200
45,54,69,294
51,45,72,1227
45,51,69,294
45,48,72,1224
57,45,72,294
54,51,69,1215
45,45,72,291
45,48,69,309
51,45,63,294
54,51,69,1119
48,48,69,294
48,51,69,1218
51,45,69,294
45,54,75,1209
45,54,69,294
51,45,63,1191
48,45,69,297
48,45,72,1218
51,45,69,294
51,54,72,1215
57,48,69,294
51,51,69,1218
48,48,69,294
45,45,69,1188
51,54,69,294
48,45,69,303
54,45,72,306
48,51,75,420
48,45,72,294
45,45,63,1248
45,45,72,291
45,45,69,1197
51,51,63,294
54,51,72,1248
51,45,72,294
51,51,69,1233
48,45,72,294
45,45,69,1230
45,51,72,294
51,45,72,1173
48,51,72,294
57,45,69,1218
45,51,75,297
48,45,69,561
54,45,69,294
51,45,69,1212
45,54,72,294
48,45,72,1176
54,54,72,297
51,45,69,1221
57,51,69,294
45,45,69,1212
45,45,69,294
51,51,72,1221
57,45,72,294
51,51,69,1173
48,45,84,294
48,45,69,1218
45,45,69,294
45,48,69,1209
48,54,72,294
51,51,69,309
57,45,69,303
57,45,69,498
57,45,72,294
51,45,69,1218
51,45,72,294
48,45,72,1224
45,45,72,294
45,51,69,1215
51,45,72,291
48,45,75,1185
48,51,69,294
54,51,69,1215
66,45,69,297
48,54,69,1221
57,48,69,294
51,51,72,1212
45,45,69,294
48,48,69,300
51,45,69,294
54,51,63,1155
48,45,69,291
48,51,69,1236
51,51,69,294
45,45,69,1245
60,54,75,789
60,45,69,294
48,45,72,1236
57,51,69,294
51,45,63,1251
48,51,72,294
48,48,69,1215
45,51,63,297
45,45,69,1167
45,45,69,294
54,48,69,1212
60,51,69,858
54,48,69,294
60,48,69,1218
54,51,87,291
54,45,72,1149
48,45,69,252
48,51,69,294
48,48,69,309
45,45,72,303
48,51,69,309
45,45,69,369
54,45,69,294
57,51,72,1218
51,45,63,294
48,51,69,1188
45,45,69,294
51,51,69,1215
48,45,72,291
48,51,75,300
45,54,72,753
45,45,69,294
54,45,69,1194
45,51,69,294
45,45,69,1239
51,45,69,291
57,45,72,297
45,51,69,255
45,51,69,300
51,45,69,303
45,54,69,324
45,48,69,294
51,51,69,1215
57,45,69,294
48,51,78,1218
45,51,69,294
51,48,72,1224
48,51,69,432
45,45,69,294
51,45,69,1176
57,54,69,297
45,45,72,1221
54,45,69,294
57,45,69,1212
54,57,69,294
57,54,69,1221
54,51,69,294
45,48,69,1056
45,45,75,309
45,45,69,294
51,51,69,1044
45,48,72,294
51,54,69,1218
48,45,69,297
48,45,69,1182
45,45,72,294
45,45,63,300
48,45,69,306
48,45,72,300
45,51,63,672
45,45,72,297
45,48,63,1221
45,54,72,294
45,45,75,1176
45,51,69,294
45,45,69,1221
48,54,69,294
54,45,69,1212
51,48,72,294
54,45,69,1218
51,54,69,294
51,54,69,1173
54,45,72,294
51,45,69,300
54,54,69,1227
51,51,72,294
51,48,72,1218
54,54,75,294
48,45,69,1188
48,48,69,294
54,51,72,1215
54,45,69,291
45,45,72,1224
48,45,69,294
48,45,72,1215
45,51,69,294
45,45,69,300
45,51,69,750
54,45,69,294
48,45,69,1221
45,45,69,294
51,45,69,291
48,51,78,294
54,45,69,306
48,45,69,306
48,45,69,303
60,51,69,537
51,45,72,294
48,48,69,1125
51,45,72,294
45,54,69,1197
54,45,72,294
45,51,72,1197
45,51,63,297
54,45,69,1221
60,48,69,294
54,45,69,255
51,51,75,300
57,48,72,315
45,51,69,300
45,45,69,297
48,54,72,294
51,45,69,306
45,51,72,309
45,45,69,300
51,45,69,726
45,45,72,291
45,45,72,1236
51,48,69,294
60,51,69,1227
51,45,69,294
45,45,72,1236
45,45,63,294
45,51,69,1215
48,45,69,291
54,45,72,1224
45,51,72,303
45,54,72,720
45,45,69,294
48,45,69,1212
54,48,72,297
48,54,69,282
45,48,72,300
51,51,72,303
45,45,69,309
45,54,72,300
51,45,78,306
54,51,72,360
48,51,69,312
48,45,63,300
54,45,72,1125
48,54,63,294
45,48,72,1215
51,45,69,294
57,51,63,1218
54,45,72,1185
54,51,69,294
54,51,69,1248
60,45,69,291
51,51,72,1233
63,51,75,294
57,45,69,1230
54,51,69,294
54,48,69,1233
45,45,72,294
57,54,72,1239
54,48,72,291
60,45,72,1221
57,51,69,294
51,51,69,1218
54,45,72,297
60,48,69,1218
54,48,69,294
60,51,69,300
60,54,63,300
54,45,84,432
57,51,69,294
51,45,72,1179
51,51,69,291
45,45,69,1224
45,45,69,294
51,51,69,1215
54,45,69,297
54,45,69,1221
57,51,69,291
51,45,69,1185
45,45,69,294
45,45,69,1221
45,51,69,294
51,45,69,1212
45,48,78,294
51,45,72,300
45,45,72,300
48,51,72,303
51,48,69,750
48,51,69,294
48,45,69,1251
45,51,69,294
54,45,72,1236
51,45,63,300
51,45,69,303
45,45,69,294
45,45,69,309
51,45,69,255
48,45,75,258
51,51,69,306
45,45,69,252
57,45,69,1224
48,48,69,1122
57,45,72,660
57,51,69,309
60,45,69,294
60,45,69,309
57,45,72,303
60,45,72,546
54,51,72,294
57,45,69,1200
60,45,69,294
51,45,72,1251
60,45,78,294
57,51,63,1236
48,48,72,291
51,54,72,1224
57,54,69,294
51,45,72,1161
48,54,69,297
57,48,72,1221
57,45,72,294
51,51,72,819
51,45,72,294
60,54,69,1218
57,48,69,297
57,48,69,1173
51,45,69,294
45,51,78,1215
45,45,72,294
51,51,69,1218
45,45,69,294
54,51,69,1224
60,51,69,294
48,45,72,1179
51,45,69,291
45,51,72,1224
48,45,69,294
45,45,69,1215
51,45,69,303
60,54,69,279
57,45,69,294
51,54,75,1185
60,54,69,294
51,48,69,1212
51,51,69,294
51,45,69,1218
45,45,69,294
48,45,69,1209
45,45,63,294
60,45,69,1182
54,45,72,297
48,51,69,1218
45,48,69,294
51,54,69,1215
57,45,72,294
60,54,69,1218
45,45,75,303
48,54,72,306
45,45,72,303
54,45,69,309
51,54,72,306
60,45,69,300
51,51,69,894
48,45,69,294
54,51,69,1239
60,51,69,294
54,45,69,1209
63,45,69,300
54,45,72,1236
60,51,72,291
45,54,72,1218
57,45,84,294
51,51,72,1224
45,45,69,297
45,45,72,783
51,45,69,294
45,45,69,1248
48,48,69,294
54,45,72,1233
51,51,69,294
60,45,69,1389
51,45,63,303
60,45,69,291
63,45,63,252
51,45,72,300
60,45,78,303
54,45,69,306
54,45,72,291
60,45,63,969
51,51,69,294
57,45,72,1179
51,51,69,300
45,45,69,306
60,45,72,300
51,45,63,294
60,48,69,924
51,45,69,297
48,51,69,1179
48,45,69,291
51,45,69,1224
45,51,75,294
54,45,69,1215
60,51,72,294
60,45,69,1221
51,51,72,294
54,45,69,1176
45,51,69,291
51,48,69,1221
57,45,72,294
63,51,69,294
45,45,69,891
57,45,72,294
48,45,63,1227
45,51,69,291
48,45,75,1179
54,54,69,294
51,45,72,1224
57,45,69,297
54,48,72,1215
51,45,72,291
60,48,69,1224
63,45,69,294
51,45,69,1176
45,45,69,294
48,48,72,1221
45,48,69,294
45,45,69,1212
45,48,69,300
48,45,72,306
51,51,78,261
63,48,69,294
54,51,69,1209
60,45,69,294
60,54,69,1218
54,48,72,294
60,45,69,1218
57,45,69,294
63,45,69,1179
60,51,69,291
60,45,69,1218
57,48,69,294
60,51,72,1224
54,45,69,297
54,45,69,1215
45,45,75,294
51,51,69,303
45,45,63,306
48,51,69,303
45,45,69,438
57,48,69,294
51,45,72,1239
45,45,72,291
45,51,69,1230
48,45,63,300
45,51,63,1218
51,45,72,294
45,45,69,1245
60,51,72,294
54,45,75,1227
48,45,69,291
51,51,69,1218
54,45,72,294
45,45,72,1188
45,51,69,300
45,45,69,309
57,51,69,303
45,48,69,300
45,48,69,840
54,45,72,294
54,51,69,1176
51,51,69,291
51,48,72,1221
51,45,69,294
48,45,78,1212
48,54,69,297
48,45,69,1218
45,45,69,294
51,51,63,1173
48,45,69,294
48,45,72,1218
51,54,72,294
45,45,69,1152
45,45,72,294
51,45,69,1212
51,45,72,294
51,51,63,1179
45,45,72,294
48,48,69,1221
48,51,78,294
48,45,63,1212
45,54,63,291
51,54,69,1221
54,45,72,294
45,48,72,1158
45,51,69,297
48,48,72,1218
54,54,72,294
51,45,69,1209
45,51,72,294
51,45,69,306
45,45,69,300
51,51,63,312
45,48,75,294
45,51,69,1152
45,45,69,294
51,45,72,1224
45,54,69,297
51,48,72,1215
45,45,69,291
45,45,63,1188
54,45,69,294
48,45,69,1215
54,48,69,294
45,51,72,1221
48,45,69,294
54,51,72,1212
45,45,72,294
45,51,78,303
45,45,72,300
63,54,69,306
45,45,69,333
48,45,63,294
54,45,69,1209
54,51,69,294
48,45,72,1218
48,45,69,300
48,54,72,1164
45,45,69,294
51,51,69,1227
45,45,69,291
57,48,69,1218
48,45,69,294
51,51,78,1224
60,45,63,297
54,51,69,1179
45,45,69,300
51,45,69,291
45,54,63,945
48,45,69,291
57,54,69,1221
45,51,72,294
51,45,72,1194
51,48,72,297
54,51,72,1218
48,45,72,294
48,54,72,1209
45,48,78,294
54,45,69,1218
51,45,72,294
45,51,69,1209
45,45,72,294
51,48,69,1227
48,51,69,294
45,45,69,303
51,45,69,306
45,45,72,300
45,45,69,561
57,54,72,798
51,45,69,294
57,51,72,1215
48,45,72,294
51,51,75,1221
60,51,69,294
60,48,69,1212
54,45,69,291
63,54,69,1203
54,45,69,294
60,48,69,1212
54,45,72,297
60,51,69,1218
54,45,72,294
60,51,69,294
54,45,72,306
60,48,72,309
54,48,69,303
60,51,5718,537
54,48,69,294
57,45,72,1224
51,45,69,297
51,45,72,1215
54,54,69,291
45,45,72,1212
51,45,72,294
51,51,72,1215
60,48,69,294
54,45,72,1221
63,45,69,294
63,51,69,1212
60,45,69,291
54,45,63,306
60,51,75,303
54,48,69,309
60,45,69,510
57,45,69,294
60,48,69,1209
51,48,63,294
63,51,69,1218
57,45,72,300
60,51,69,1209
54,45,72,294
57,45,63,1227
51,45,72,291
54,45,69,1218
60,51,63,294
57,45,69,1224
63,51,81,297
54,45,69,1200
60,45,69,303
60,45,72,438
54,45,63,294
63,51,63,1212
60,45,69,291
57,45,72,1221
51,48,69,294
57,48,72,1212
60,45,72,297
51,45,72,1218
57,45,69,294
54,51,69,1209
54,45,75,294
63,45,69,1218
54,54,69,300
57,45,69,1209
63,45,72,294
60,51,69,1227
54,45,72,306
60,45,72,303
54,45,69,300
60,45,69,1029
54,45,69,294
60,48,69,1212
51,45,69,294
54,45,69,1215
60,45,69,294
60,45,75,1221
54,45,69,294
63,45,72,1212
63,45,69,300
60,45,63,1203
57,51,72,294
57,45,72,1212
57,45,69,297
60,51,72,1221
51,45,72,837
60,45,69,294
60,54,63,1215
54,45,72,291
60,54,72,1218
60,51,72,294
54,45,78,1224
57,48,69,297
54,51,69,1215
57,45,69,291
54,45,72,1212
54,48,69,294
60,45,72,1215
60,51,69,294
54,48,72,1221
54,51,69,294
60,45,69,1212
51,51,72,291
54,45,72,306
60,51,69,300
54,48,75,306
60,54,69,585
54,54,69,294
63,45,69,1209
60,54,72,294
60,45,69,1218
60,51,63,300
60,45,72,1209
60,45,69,294
57,45,69,1227
57,90,63,291
51,66,69,1218
60,57,69,294
60,48,69,1224
54,45,72,297
63,45,75,1200
63,45,72,309
60,45,69,438
54,48,72,294
60,45,69,1212
63,48,72,291
57,51,69,1221
54,45,69,300
60,45,69,294
60,54,69,1233
60,45,69,291
57,45,72,1269
51,45,69,294
60,48,69,1218
60,45,69,294
54,45,75,1209
60,51,72,294
57,48,72,1227
60,45,69,291
54,45,69,861
60,45,72,948
54,45,69,294
60,54,69,1215
54,45,72,294
51,45,72,1212
63,51,72,294
54,45,72,1215
60,45,69,297
54,45,69,1221
60,45,75,294
57,51,72,1212
54,48,69,297
54,48,72,1155
60,48,69,294
54,48,69,1212
57,51,69,294
60,45,72,1221
54,54,69,294
60,51,69,1125
54,45,72,294
60,45,69,1200
60,45,69,294
63,45,63,1251
60,51,69,294
63,45,75,1236
57,51,63,294
57,45,72,1251
63,45,69,294
60,51,69,1197
54,45,69,297
54,51,69,1221
63,45,69,294
51,45,69,1212
54,45,63,294
63,54,69,1221
60,45,72,1131
63,54,72,294
54,45,72,1209
60,45,69,294
63,51,75,1218
51,45,69,297
63,48,69,1218
54,45,69,294
54,45,72,1179
60,48,69,294
51,51,69,1218
57,45,69,294
63,48,72,1224
57,51,63,294
60,48,72,1215
60,51,69,291
57,45,69,1188
57,45,69,294
60,51,75,300
60,48,69,300
60,45,69,429
60,45,69,294
63,48,63,1221
54,45,72,294
63,45,69,1158
54,45,72,294
51,51,69,1218
57,51,69,294
51,48,72,1209
48,45,69,294
60,54,69,1218
54,45,72,297
57,54,69,1182
51,51,75,294
57,45,63,1215
60,54,69,297
57,45,72,300
57,45,63,300
54,48,69,306
57,51,72,300
60,48,69,609
54,51,69,297
57,45,63,1215
54,45,69,291
51,51,72,1224
60,48,69,294
54,51,69,1215
51,48,69,294
60,45,75,1185
60,51,69,294
54,48,72,1212
57,45,72,291
54,51,69,1221
57,48,69,294
60,51,72,309
54,51,69,474
54,45,69,294
60,51,72,1179
51,48,72,297
51,48,69,1218
63,54,69,294
57,48,72,1215
57,51,75,294
60,45,69,1218
54,54,69,294
51,48,72,1215
57,48,72,294
57,51,69,1215
54,45,72,291
60,45,69,1224
60,48,69,294
54,45,69,303
60,45,69,1044
60,45,69,294
57,51,69,1212
63,54,72,294
57,45,69,1218
60,51,78,294
54,45,69,1209
54,45,72,294
60,51,69,1200
60,48,69,297
54,54,72,1218
57,48,69,294
63,51,72,1215
54,45,69,294
57,54,72,1218
60,45,69,294
63,54,69,1215
60,48,69,309
60,48,69,645
54,51,84,294
51,48,72,1215
60,51,69,297
57,54,69,1221
54,45,72,294
57,45,69,1197
60,45,69,294
57,45,72,1221
60,45,72,294
60,48,69,1212
54,51,69,294
54,45,72,1218
57,45,69,294
51,51,72,1194
57,48,69,294
51,51,78,1218
60,45,69,300
60,45,69,300
54,54,69,306
54,51,69,366
57,48,69,294
57,54,69,1200
57,48,69,291
51,48,69,1224
45,45,69,294
51,48,72,1215
45,48,72,297
51,45,72,1221
48,45,69,294
51,48,69,1197
48,51,72,294
45,54,72,1221
51,45,69,294
45,45,69,1212
51,54,69,303
57,51,69,765
57,45,72,294
51,45,69,1200
57,45,69,297
54,45,69,1218
54,45,72,294
51,45,69,1215
48,45,72,294
45,45,69,1218
51,45,75,294
60,48,69,1215
51,54,69,294
57,45,72,1215
54,51,69,291
45,48,72,1224
45,51,69,294
51,51,69,1215
54,45,69,309
48,54,69,390
45,45,69,294
51,45,69,1212
45,45,69,294
51,45,72,1218
57,51,69,294
48,48,75,1209
54,45,72,294
45,48,72,1200
45,45,72,297
57,51,69,1218
51,45,72,294
60,45,69,1215
45,45,69,294
48,54,72,1218
54,45,69,294
45,48,69,1215
45,45,69,294
54,45,72,309
54,54,72,303
51,54,69,309
57,48,78,582
60,54,72,297
54,48,69,1221
51,45,69,294
48,48,69,1197
51,45,63,294
60,45,69,1221
57,48,72,294
45,51,69,1212
45,48,72,294
60,51,69,1218
54,45,69,294
57,51,69,1209
45,48,72,294
45,45,81,300
51,51,72,309
51,48,69,258
57,54,72,294
60,45,63,1224
51,54,69,297
51,54,72,1200
48,45,72,291
51,48,72,1224
45,54,72,294
48,45,69,1215
45,45,72,297
45,48,72,1221
48,54,72,294
54,45,69,1197
54,45,75,294
51,45,72,1221
57,45,69,294
66,45,69,306
45,45,69,309
48,48,69,303
54,48,69,549
63,51,69,294
51,45,72,1218
54,45,69,297
45,51,69,1218
45,45,72,294
54,48,63,1215
54,51,69,294
51,51,69,1200
48,45,75,294
48,45,72,1224
45,45,72,294
45,51,72,1215
54,45,69,291
54,54,69,1224
48,45,72,309
54,54,72,306
51,45,69,300
45,51,69,465
48,45,69,294
48,48,69,1212
45,51,69,294
48,45,69,1218
48,51,75,294
48,48,63,1194
48,51,72,294
51,48,72,1218
51,51,69,297
45,45,69,1218
45,51,69,294
51,45,69,1215
51,45,69,294
48,45,63,1200
45,51,69,294
51,45,72,300
54,45,72,300
54,45,69,300
51,45,69,591
45,48,75,294
45,45,69,1215
54,45,72,291
51,51,72,1212
45,45,72,294
54,51,69,1212
45,45,72,294
48,51,69,1221
45,48,72,294
45,51,69,1212
51,48,72,297
54,45,72,1203
48,48,69,294
45,54,69,300
45,45,72,300
54,45,78,300
45,45,72,696
51,51,69,294
57,54,72,1215
54,45,72,294
45,45,69,1215
45,54,63,291
51,45,69,1224
45,45,69,294
45,48,69,1215
54,45,72,297
45,51,72,1212
45,45,69,294
60,54,72,1212
72,48,75,294
51,51,72,1221
45,45,69,294
45,48,69,309
54,45,72,303
45,48,63,303
45,51,69,300
57,48,69,306
54,51,69,444
57,45,69,297
54,51,69,1218
54,45,69,294
54,48,72,1215
63,51,69,300
48,45,69,1200
54,45,75,294
51,45,72,1224
48,48,69,294
48,51,69,1215
51,45,69,294
45,45,72,306
45,45,69,306
45,45,69,477
45,45,69,294
51,45,69,1221
51,45,69,294
51,54,72,1212
45,45,72,294
45,45,72,1218
45,51,72,294
45,51,75,1209
57,48,69,294
51,45,69,1218
54,54,69,297
48,45,69,1218
54,51,72,294
45,45,72,1215
54,51,72,300
45,45,72,306
51,45,69,303
48,45,72,309
48,45,69,648
45,48,72,291
45,45,69,1224
45,54,75,294
48,45,72,1188
45,54,72,297
54,48,69,1221
48,54,69,294
48,45,69,1212
57,45,72,294
48,45,69,1221
57,48,69,294
54,45,69,1194
48,54,63,294
45,48,72,1221
51,51,69,303
45,45,69,306
51,45,72,294
63,45,75,834
48,48,69,294
48,51,63,1200
45,45,63,294
51,51,69,1224
54,48,69,294
60,54,72,1215
57,45,69,291
48,51,72,1224
51,51,69,294
48,48,69,1197
45,45,72,297
51,45,69,1221
45,54,72,294
51,45,84,1212
57,48,72,294
57,45,72,1071
51,45,72,294
51,45,72,615
60,45,69,294
54,45,72,519
51,45,69,294
51,45,72,309
45,51,69,300
45,51,69,1224
54,45,69,843
60,45,72,297
54,45,69,255
48,51,72,255
51,51,75,255
48,45,72,255
57,45,69,318
57,51,72,294
51,48,69,369
45,54,72,306
45,45,72,258
51,48,72,309
45,51,69,255
45,45,69,255
54,45,69,255
45,45,72,648
54,45,69,252
51,51,69,300
51,45,69,306
57,45,78,294
63,48,69,444
57,45,72,255
57,45,63,252
54,45,69,294
57,45,63,294
57,45,63,300
54,45,69,300
57,45,72,297
57,45,69,252
45,51,69,456
45,45,69,294
51,51,69,1194
45,51,72,294
45,45,75,1194
45,45,72,294
45,48,69,1218
57,48,69,294
51,54,72,1209
57,45,69,294
48,51,69,1218
51,45,72,297
57,48,69,1209
51,48,69,294
57,48,72,1215
45,54,69,306
57,45,69,543
45,45,69,294
45,51,72,1215
54,45,75,291
54,45,69,1212
45,51,69,294
54,45,69,1215
48,45,69,297
45,45,69,1221
54,45,69,294
45,51,63,1212
51,45,72,294
45,51,69,1185
45,51,69,294
51,45,72,1212
57,45,69,294
54,48,69,1221
57,51,78,300
51,51,69,306
48,45,69,309
45,48,69,294
54,45,69,1059
45,45,69,294
45,45,69,1236
48,54,69,294
48,45,72,1251
45,45,72,294
51,51,69,1236
48,45,69,297
57,51,72,1221
54,45,69,294
51,51,72,1212
45,45,75,294
51,45,72,1221
60,45,69,294
51,51,69,327
45,45,69,294
54,45,72,1209
57,51,69,294
45,45,69,1218
60,54,72,297
51,48,72,1218
45,51,72,294
51,48,69,1215
45,45,72,300
45,45,69,1200
51,45,72,294
57,45,78,1224
51,54,69,294
57,51,69,1215
45,45,69,291
57,51,69,1224
45,45,69,303
51,45,69,1119
63,45,72,294
54,45,72,1230
54,45,69,291
57,45,69,1230
57,48,72,294
57,45,69,1239
51,51,69,297
57,45,75,1230
60,45,69,291
57,45,72,1236
60,54,69,294
54,45,72,1227
54,48,72,294
48,45,72,1224
45,57,69,297
51,45,69,1200
45,48,69,291
45,45,63,306
51,54,69,294
45,48,72,942
45,45,69,294
54,45,69,1212
45,54,78,300
48,45,69,1203
45,45,72,294
54,51,69,1212
45,45,69,294
54,45,63,1218
51,51,72,294
57,45,69,1209
57,51,72,294
60,45,63,1218
63,54,72,297
51,45,69,1218
45,51,69,294
51,45,69,972
48,51,81,294
60,45,69,1224
60,51,72,291
51,48,69,1167
45,45,69,291
51,48,72,1233
45,54,69,294
51,45,72,1248
57,45,72,294
60,54,72,1233
54,51,63,294
57,48,72,1191
57,54,69,294
57,54,69,1209
57,48,72,294
48,45,75,1218
54,51,72,297
45,54,72,300
45,45,69,300
51,45,69,306
54,45,72,294
48,45,69,870
51,45,69,294
57,45,69,1215
57,45,63,291
54,45,69,1224
60,51,69,294
54,48,69,1176
57,51,69,297
54,45,69,1221
51,51,75,294
51,45,72,1212
60,45,69,294
60,54,69,1221
51,45,63,294
54,51,69,294
54,45,69,1155
63,45,69,291
57,48,69,1236
60,45,72,294
54,45,69,1245
54,45,63,294
51,54,69,1215
48,45,69,294
51,45,78,1236
51,45,72,294
60,51,72,1251
60,54,69,294
60,54,72,1215
60,48,69,297
54,45,72,1185
54,45,69,294
57,45,69,1212
54,54,69,393
48,45,69,294
63,48,69,1218
54,45,72,294
57,45,69,1209
51,45,69,294
51,51,81,1179
48,48,69,297
54,51,63,1218
54,45,69,294
54,45,72,1215
48,45,69,294
48,45,72,1218
45,45,69,294
45,45,72,1188
48,45,63,294
51,45,69,1215
57,48,69,291
45,45,72,294
45,45,63,855
51,45,72,294
60,45,75,1176
45,45,69,294
51,48,72,1218
45,48,69,294
45,45,69,1209
51,45,69,294
45,51,69,1218
48,45,72,297
45,51,72,1182
51,45,72,294
45,54,69,1215
48,45,69,294
45,48,69,1218
51,51,69,294
45,45,81,1224
48,45,69,300
51,45,69,306
45,51,72,300
45,45,69,534
48,45,69,297
51,45,69,1221
45,51,69,294
45,45,69,1212
54,45,69,294
51,45,72,1185
45,45,69,294
45,51,69,1212
54,45,63,294
45,45,72,1218
45,45,78,294
45,48,69,1209
54,45,72,294
45,48,72,1164
45,51,69,339
51,45,63,294
54,45,72,1236
45,51,72,294
45,45,72,1251
51,51,72,294
48,48,72,1236
45,48,72,294
45,45,69,1212
51,48,72,291
48,48,69,1233
45,45,81,294
51,45,72,1230
45,54,72,294
48,54,72,1212
45,51,69,294
51,45,63,1182
45,48,72,294
45,51,69,306
51,48,69,303
45,45,69,309
45,51,69,303
54,54,69,786
51,45,69,300
45,48,72,1164
45,51,84,294
54,48,72,1224
45,45,69,294
45,45,69,1215
45,45,72,291
54,51,69,1224
45,51,69,303
45,48,69,1197
51,54,69,297
54,45,72,1221
45,45,69,294
45,51,69,1110
51,45,69,294
48,51,72,1212
45,54,72,297
45,48,78,1203
51,45,69,294
48,54,69,1209
45,45,69,294
51,48,72,1218
45,45,69,297
48,45,69,1218
45,54,69,294
51,45,69,1215
45,45,69,294
48,45,63,1218
45,51,69,294
51,45,69,1224
45,45,69,294
48,45,78,309
51,45,69,441
45,45,69,294
45,45,69,1248
48,45,72,294
51,51,69,1233
45,45,69,294
45,51,72,1239
54,45,69,291
51,54,69,1221
45,45,72,294
45,48,72,1239
54,54,69,297
45,48,72,1218
45,51,72,294
45,45,78,1215
54,51,69,294
45,45,69,1182
45,45,63,300
51,51,72,498
54,45,69,291
45,48,72,1224
45,51,72,294
51,48,69,1215
48,51,69,297
45,48,69,1212
45,54,69,294
51,48,69,1212
48,54,63,294
45,45,69,1221
51,48,75,294
45,45,69,1212
48,45,69,294
45,45,72,1194
51,45,69,294
45,45,72,1212
48,45,69,267
45,45,69,300
51,45,72,1200
45,45,69,294
48,51,69,1224
51,45,72,294
45,51,69,1179
45,45,69,291
48,54,75,1224
51,48,72,294
45,54,69,1215
45,45,69,297
54,45,69,1221
51,45,72,294
45,48,69,1176
45,51,72,294
54,45,69,1221
45,45,69,294
45,45,69,303
45,48,72,300
54,45,72,306
45,45,72,261
45,54,72,294
51,51,75,1218
45,48,72,297
45,51,69,1218
51,45,72,294
45,45,69,1215
48,51,69,294
51,54,69,1182
45,45,72,294
45,54,69,1224
48,45,69,294
51,51,72,1215
45,45,69,291
45,51,63,1224
54,45,72,306
51,54,69,468
45,45,75,294
45,48,72,1221
54,48,69,294
45,45,69,1212
45,45,69,294
45,45,69,1218
54,51,72,294
45,45,69,1173
45,45,69,294
51,45,72,1218
54,51,72,297
45,54,72,1218
45,45,72,294
51,54,72,1215
48,48,78,294
45,51,69,1182
45,51,72,294
51,45,69,300
48,45,69,300
45,51,69,300
51,45,63,468
45,45,72,294
48,48,69,1215
45,54,69,297
51,48,63,1185
45,51,63,294
48,45,69,1212
45,51,69,294
51,48,69,1221
45,45,75,294
48,51,69,1212
51,51,69,297
45,45,72,1203
45,45,69,294
48,45,69,477
51,45,69,294
45,45,72,1200
45,54,69,294
54,51,69,1218
51,48,69,294
45,54,72,1215
45,45,69,294
54,51,69,1215
45,45,69,291
45,51,69,1224
45,45,72,294
54,54,72,1215
45,45,69,291
45,51,72,1212
51,45,69,294
54,54,69,1212
45,45,72,297
45,45,69,300
51,45,69,294
48,54,69,306
45,51,69,303
45,45,72,309
51,54,69,288
48,45,81,294
45,48,63,1218
51,51,72,297
45,45,72,1218
48,45,69,294
45,51,72,1200
51,45,72,294
45,48,69,1218
48,45,69,294
45,45,69,1224
51,48,69,294
45,45,69,1215
48,48,72,291
51,51,63,294
45,51,72,924
45,45,75,294
48,51,63,1248
51,45,69,294
45,45,69,1233
45,54,72,294
54,45,72,1239
51,45,63,291
45,48,69,1230
45,45,69,294
54,48,72,1239
45,45,69,297
45,48,69,1218
45,45,72,294
54,45,69,1215
45,45,72,291
45,51,78,1200
54,45,69,294
51,45,69,300
45,51,63,300
45,51,69,300
54,45,69,627
45,45,72,294
45,48,72,1197
45,45,69,297
54,45,72,1221
45,45,72,294
45,45,72,1212
51,54,72,294
54,45,69,1221
45,45,84,294
45,51,72,1194
51,51,69,294
48,45,69,1218
45,48,69,294
45,54,72,303
51,51,69,309
48,48,69,294
45,48,69,900
51,54,69,294
45,54,69,1215
48,45,69,294
45,45,69,1215
51,45,69,291
45,45,72,1224
48,48,81,294
45,51,63,1215
51,45,72,291
45,48,69,1212
48,45,69,294
51,45,69,1212
45,54,72,294
45,54,69,1221
48,51,69,294
51,45,69,300
45,51,69,300
45,45,69,306
54,45,72,513
51,51,69,294
45,45,75,1218
45,45,69,297
54,45,69,1218
45,51,69,294
45,45,72,1200
45,45,63,294
54,54,72,1218
45,45,69,294
45,45,72,1224
51,45,72,294
54,51,69,1215
45,45,69,294
45,48,72,477
51,54,69,294
48,51,72,1212
45,45,75,294
45,51,69,732
51,45,72,306
48,54,63,306
45,48,69,309
51,45,69,309
45,45,69,300
48,54,69,300
45,45,63,300
51,51,69,309
45,45,72,300
48,51,69,300
45,45,69,300
51,45,69,309
45,51,69,300
48,45,78,294
51,51,72,300
45,45,72,300
45,45,69,300
48,45,69,300
51,45,69,303
45,51,72,303
45,51,72,306
54,45,72,309
51,51,72,300
45,45,69,294
