Iteration,SetIndex,LineIndex,Cycles
38,288,4,312
38,288,5,309
38,288,6,1269
38,288,7,303
38,289,0,303
38,289,1,309
38,289,2,300
38,289,3,1152
38,289,4,300
38,289,5,300
38,289,6,306
38,289,7,297
38,290,0,267
38,290,1,255
38,290,2,258
38,290,3,264
38,290,4,255
38,290,5,264
38,290,6,255
38,290,7,264
38,291,0,258
38,291,1,258
38,291,2,261
38,291,3,258
38,291,4,261
38,291,5,261
38,291,6,258
38,291,7,258
38,292,0,258
38,292,1,261
38,292,2,270
38,292,3,258
38,292,4,261
38,292,5,261
38,292,6,258
38,292,7,252
38,293,0,255
38,293,1,267
38,293,2,258
38,293,3,264
38,293,4,264
38,293,5,255
38,293,6,300
38,293,7,258
38,294,0,309
38,294,1,297
38,294,2,1029
38,294,3,297
38,294,4,306
38,294,5,318
38,294,6,297
38,294,7,297
38,295,0,297
38,295,1,300
38,295,2,300
38,295,3,303
38,295,4,306
38,295,5,294
38,295,6,300
38,295,7,312
38,296,0,261
38,296,1,258
38,296,2,261
38,296,3,264
38,296,4,261
38,296,5,255
38,296,6,258
38,296,7,255
38,297,0,261
38,297,1,264
38,297,2,258
38,297,3,258
38,297,4,264
38,297,5,255
38,297,6,267
38,297,7,261
38,298,0,300
38,298,1,306
38,298,2,309
38,298,3,309
38,298,4,1251
38,298,5,309
38,298,6,306
38,298,7,309
38,299,0,315
38,299,1,306
38,299,2,309
38,299,3,297
38,299,4,300
38,299,5,300
38,299,6,294
38,299,7,933
38,300,0,300
38,300,1,303
38,300,2,306
38,300,3,309
38,300,4,297
38,300,5,897
38,300,6,309
38,300,7,300
38,301,0,309
38,301,1,312
38,301,2,309
38,301,3,303
38,301,4,300
38,301,5,1068
38,301,6,309
38,301,7,303
38,302,0,261
38,302,1,255
38,302,2,264
38,302,3,258
38,302,4,264
38,302,5,300
38,302,6,255
38,302,7,258
38,303,0,261
38,303,1,261
38,303,2,267
38,303,3,264
38,303,4,255
38,303,5,273
38,303,6,255
38,303,7,270
38,304,0,297
38,304,1,312
38,304,2,303
38,304,3,312
38,304,4,303
38,304,5,933
38,304,6,309
38,304,7,306
38,305,0,309
38,305,1,297
38,305,2,291
38,305,3,705
38,305,4,306
38,305,5,309
38,305,6,312
38,305,7,303
38,306,0,264
38,306,1,258
38,306,2,267
38,306,3,255
38,306,4,261
38,306,5,267
38,306,6,258
38,306,7,273
38,307,0,270
38,307,1,255
38,307,2,264
38,307,3,258
38,307,4,270
38,307,5,273
38,307,6,264
38,307,7,258
38,308,0,255
38,308,1,264
38,308,2,255
38,308,3,258
38,308,4,273
38,308,5,267
38,308,6,258
38,308,7,264
38,309,0,252
38,309,1,258
38,309,2,267
38,309,3,264
38,309,4,264
38,309,5,258
38,309,6,261
38,309,7,255
38,310,0,297
38,310,1,312
38,310,2,300
38,310,3,306
38,310,4,300
38,310,5,309
38,310,6,303
38,310,7,1191
38,311,0,306
38,311,1,312
38,311,2,309
38,311,3,306
38,311,4,294
38,311,5,813
38,311,6,300
38,311,7,312
38,312,0,267
38,312,1,264
38,312,2,255
38,312,3,273
38,312,4,264
38,312,5,264
38,312,6,261
38,312,7,264
38,313,0,264
38,313,1,267
38,313,2,270
38,313,3,270
38,313,4,270
38,313,5,309
38,313,6,267
38,313,7,273
38,314,0,945
38,314,1,306
38,314,2,258
38,314,3,300
38,314,4,312
38,314,5,318
38,314,6,315
38,314,7,267
38,315,0,372
38,315,1,312
38,315,2,324
38,315,3,315
38,315,4,270
38,315,5,324
38,315,6,306
38,315,7,273
38,316,0,309
38,316,1,309
38,316,2,309
38,316,3,297
38,316,4,303
38,316,5,300
38,316,6,309
38,316,7,303
38,317,0,303
38,317,1,312
38,317,2,306
38,317,3,306
38,317,4,1257
38,317,5,309
38,317,6,300
38,317,7,303
38,318,0,261
38,318,1,261
38,318,2,258
38,318,3,261
38,318,4,258
38,318,5,258
38,318,6,258
38,318,7,264
38,319,0,261
38,319,1,252
38,319,2,270
38,319,3,258
38,319,4,261
38,319,5,258
38,319,6,255
38,319,7,267
38,320,0,267
38,320,1,255
38,320,2,267
38,320,3,297
38,320,4,252
38,320,5,267
38,320,6,261
38,320,7,267
38,321,0,258
38,321,1,252
38,321,2,258
38,321,3,258
38,321,4,255
38,321,5,267
38,321,6,258
38,321,7,261
38,322,0,309
38,322,1,309
38,322,2,255
38,322,3,312
38,322,4,306
38,322,5,1011
38,322,6,312
38,322,7,306
38,323,0,303
38,323,1,306
38,323,2,294
38,323,3,312
38,323,4,303
38,323,5,303
38,323,6,315
38,323,7,303
38,324,0,309
38,324,1,1194
38,324,2,306
38,324,3,297
38,324,4,303
38,324,5,312
38,324,6,303
38,324,7,1245
38,325,0,309
38,325,1,312
38,325,2,315
38,325,3,300
38,325,4,297
38,325,5,312
38,325,6,309
38,325,7,1230
38,326,0,261
38,326,1,258
38,326,2,255
38,326,3,258
38,326,4,261
38,326,5,255
38,326,6,258
38,326,7,255
38,327,0,255
38,327,1,258
38,327,2,255
38,327,3,309
38,327,4,267
38,327,5,258
38,327,6,261
38,327,7,255
38,328,0,306
38,328,1,1122
38,328,2,306
38,328,3,297
38,328,4,306
38,328,5,312
38,328,6,300
38,328,7,858
38,329,0,258
38,329,1,858
38,329,2,585
38,329,3,255
38,329,4,255
38,329,5,258
38,329,6,294
38,329,7,261
38,330,0,264
38,330,1,279
38,330,2,264
38,330,3,309
38,330,4,261
38,330,5,291
38,330,6,267
38,330,7,261
38,331,0,261
38,331,1,258
38,331,2,312
38,331,3,267
38,331,4,306
38,331,5,273
38,331,6,255
38,331,7,255
38,332,0,264
38,332,1,276
38,332,2,258
38,332,3,261
38,332,4,267
38,332,5,309
38,332,6,303
38,332,7,258
38,333,0,261
38,333,1,258
38,333,2,264
38,333,3,336
38,333,4,255
38,333,5,258
38,333,6,294
38,333,7,270
38,334,0,693
38,334,1,546
38,334,2,255
38,334,3,300
38,334,4,297
38,334,5,255
38,334,6,834
38,334,7,255
38,335,0,1179
38,335,1,267
38,335,2,264
38,335,3,300
38,335,4,303
38,335,5,303
38,335,6,300
38,335,7,252
38,336,0,258
38,336,1,294
38,336,2,270
38,336,3,264
38,336,4,36105
38,336,5,261
38,336,6,255
38,336,7,255
38,337,0,264
38,337,1,297
38,337,2,270
38,337,3,294
38,337,4,261
38,337,5,264
38,337,6,339
38,337,7,309
38,338,0,972
38,338,1,297
38,338,2,306
38,338,3,255
38,338,4,303
38,338,5,255
38,338,6,1152
38,338,7,255
38,339,0,258
38,339,1,261
38,339,2,252
38,339,3,264
38,339,4,528
38,339,5,252
38,339,6,1104
38,339,7,552
38,340,0,864
38,340,1,996
38,340,2,261
38,340,3,291
38,340,4,1089
38,340,5,255
38,340,6,1215
38,340,7,297
38,341,0,300
38,341,1,252
38,341,2,294
38,341,3,303
38,341,4,285
38,341,5,294
38,341,6,255
38,341,7,255
38,342,0,261
38,342,1,264
38,342,2,264
38,342,3,264
38,342,4,261
38,342,5,258
38,342,6,267
38,342,7,300
38,343,0,258
38,343,1,273
38,343,2,300
38,343,3,264
38,343,4,270
38,343,5,255
38,343,6,261
38,343,7,381
38,344,0,261
38,344,1,294
38,344,2,255
38,344,3,264
38,344,4,255
38,344,5,258
38,344,6,255
38,344,7,309
38,345,0,261
38,345,1,255
38,345,2,267
38,345,3,300
38,345,4,252
38,345,5,297
38,345,6,261
38,345,7,255
38,346,0,255
38,346,1,303
38,346,2,300
38,346,3,264
38,346,4,267
38,346,5,267
38,346,6,264
38,346,7,255
38,347,0,309
38,347,1,288
38,347,2,258
38,347,3,279
38,347,4,264
38,347,5,261
38,347,6,267
38,347,7,261
38,348,0,267
38,348,1,270
38,348,2,270
38,348,3,267
38,348,4,282
38,348,5,270
38,348,6,264
38,348,7,273
38,349,0,267
38,349,1,261
38,349,2,264
38,349,3,279
38,349,4,261
38,349,5,267
38,349,6,264
38,349,7,303
38,350,0,264
38,350,1,969
38,350,2,312
38,350,3,267
38,350,4,981
38,350,5,255
38,350,6,258
38,350,7,429
38,351,0,309
38,351,1,258
38,351,2,261
38,351,3,255
38,351,4,312
38,351,5,567
38,351,6,1074
38,351,7,801
38,352,0,267
38,352,1,258
38,352,2,258
38,352,3,309
38,352,4,261
38,352,5,258
38,352,6,288
38,352,7,270
38,353,0,1179
38,353,1,264
38,353,2,258
38,353,3,258
38,353,4,270
38,353,5,318
38,353,6,261
38,353,7,270
38,354,0,267
38,354,1,264
38,354,2,651
38,354,3,255
38,354,4,378
38,354,5,255
38,354,6,297
38,354,7,270
38,355,0,693
38,355,1,297
38,355,2,1134
38,355,3,297
38,355,4,258
38,355,5,258
38,355,6,1056
38,355,7,309
38,356,0,294
38,356,1,318
38,356,2,312
38,356,3,261
38,356,4,294
38,356,5,252
38,356,6,1095
38,356,7,303
38,357,0,1155
38,357,1,306
38,357,2,297
38,357,3,306
38,357,4,309
38,357,5,294
38,357,6,285
38,357,7,930
38,358,0,261
38,358,1,261
38,358,2,261
38,358,3,309
38,358,4,261
38,358,5,273
38,358,6,300
38,358,7,258
38,359,0,267
38,359,1,258
38,359,2,264
38,359,3,261
38,359,4,261
38,359,5,270
38,359,6,258
38,359,7,267
38,360,0,255
38,360,1,315
38,360,2,312
38,360,3,306
38,360,4,309
38,360,5,309
38,360,6,309
38,360,7,309
38,361,0,1050
38,361,1,309
38,361,2,309
38,361,3,306
38,361,4,309
38,361,5,1236
38,361,6,309
38,361,7,303
38,362,0,261
38,362,1,267
38,362,2,261
38,362,3,252
38,362,4,255
38,362,5,267
38,362,6,735
38,362,7,264
38,363,0,261
38,363,1,255
38,363,2,261
38,363,3,261
38,363,4,255
38,363,5,303
38,363,6,261
38,363,7,270
38,364,0,267
38,364,1,258
38,364,2,258
38,364,3,297
38,364,4,258
38,364,5,255
38,364,6,258
38,364,7,255
38,365,0,261
38,365,1,261
38,365,2,261
38,365,3,264
38,365,4,261
38,365,5,261
38,365,6,258
38,365,7,261
38,366,0,687
38,366,1,309
38,366,2,312
38,366,3,306
38,366,4,306
38,366,5,1191
38,366,6,315
38,366,7,309
38,367,0,816
38,367,1,306
38,367,2,36042
38,367,3,267
38,367,4,297
38,367,5,267
38,367,6,258
38,367,7,945
38,368,0,255
38,368,1,264
38,368,2,258
38,368,3,264
38,368,4,276
38,368,5,255
38,368,6,261
38,368,7,312
38,369,0,267
38,369,1,255
38,369,2,252
38,369,3,261
38,369,4,273
38,369,5,255
38,369,6,267
38,369,7,261
38,370,0,729
38,370,1,291
38,370,2,303
38,370,3,495
38,370,4,297
38,370,5,654
38,370,6,960
38,370,7,255
38,371,0,309
38,371,1,300
38,371,2,255
38,371,3,255
38,371,4,255
38,371,5,255
38,371,6,726
38,371,7,309
38,372,0,252
38,372,1,294
38,372,2,297
38,372,3,255
38,372,4,921
38,372,5,282
38,372,6,303
38,372,7,258
38,373,0,303
38,373,1,306
38,373,2,708
38,373,3,306
38,373,4,294
38,373,5,252
38,373,6,306
38,373,7,261
38,374,0,267
38,374,1,255
38,374,2,270
38,374,3,300
38,374,4,255
38,374,5,261
38,374,6,261
38,374,7,303
38,375,0,258
38,375,1,270
38,375,2,267
38,375,3,255
38,375,4,261
38,375,5,261
38,375,6,264
38,375,7,264
38,376,0,306
38,376,1,273
38,376,2,255
38,376,3,267
38,376,4,297
38,376,5,294
38,376,6,258
38,376,7,255
38,377,0,1239
38,377,1,303
38,377,2,267
38,377,3,303
38,377,4,315
38,377,5,507
38,377,6,303
38,377,7,309
38,378,0,270
38,378,1,255
38,378,2,243
38,378,3,261
38,378,4,258
38,378,5,267
38,378,6,252
38,378,7,258
38,379,0,258
38,379,1,258
38,379,2,264
38,379,3,258
38,379,4,267
38,379,5,261
38,379,6,261
38,379,7,420
38,380,0,255
38,380,1,261
38,380,2,261
38,380,3,261
38,380,4,282
38,380,5,258
38,380,6,255
38,380,7,315
38,381,0,261
38,381,1,306
38,381,2,321
38,381,3,279
38,381,4,264
38,381,5,273
38,381,6,276
38,381,7,273
38,382,0,303
38,382,1,285
38,382,2,261
38,382,3,261
38,382,4,258
38,382,5,273
38,382,6,312
38,382,7,264
38,383,0,318
38,383,1,258
38,383,2,312
38,383,3,690
38,383,4,309
38,383,5,300
38,383,6,300
38,383,7,279
38,384,0,264
38,384,1,414
38,384,2,267
38,384,3,270
38,384,4,273
38,384,5,270
38,384,6,321
38,384,7,417
38,385,0,264
38,385,1,300
38,385,2,264
38,385,3,267
38,385,4,267
38,385,5,261
38,385,6,270
38,385,7,261
38,386,0,315
38,386,1,1227
38,386,2,270
38,386,3,258
38,386,4,297
38,386,5,567
38,386,6,252
38,386,7,519
38,387,0,255
38,387,1,258
38,387,2,831
38,387,3,291
38,387,4,255
38,387,5,309
38,387,6,267
38,387,7,915
38,388,0,729
38,388,1,261
38,388,2,1188
38,388,3,732
38,388,4,1278
38,388,5,258
38,388,6,1044
38,388,7,258
38,389,0,255
38,389,1,297
38,389,2,300
38,389,3,765
38,389,4,255
38,389,5,255
38,389,6,267
38,389,7,297
38,390,0,267
38,390,1,258
38,390,2,261
38,390,3,255
38,390,4,264
38,390,5,264
38,390,6,255
38,390,7,264
38,391,0,258
38,391,1,261
38,391,2,264
38,391,3,267
38,391,4,255
38,391,5,411
38,391,6,255
38,391,7,258
38,392,0,1119
38,392,1,306
38,392,2,267
38,392,3,303
38,392,4,303
38,392,5,294
38,392,6,294
38,392,7,252
38,393,0,324
38,393,1,306
38,393,2,1101
38,393,3,297
38,393,4,1041
38,393,5,1011
38,393,6,1218
38,393,7,270
38,394,0,258
38,394,1,261
38,394,2,318
38,394,3,264
38,394,4,258
38,394,5,261
38,394,6,264
38,394,7,306
38,395,0,264
38,395,1,258
38,395,2,261
38,395,3,261
38,395,4,255
38,395,5,261
38,395,6,294
38,395,7,267
38,396,0,252
38,396,1,258
38,396,2,258
38,396,3,261
38,396,4,267
38,396,5,312
38,396,6,270
38,396,7,261
38,397,0,300
38,397,1,264
38,397,2,255
38,397,3,258
38,397,4,300
38,397,5,258
38,397,6,261
38,397,7,270
38,398,0,258
38,398,1,258
38,398,2,315
38,398,3,264
38,398,4,300
38,398,5,294
38,398,6,258
38,398,7,297
38,399,0,297
38,399,1,264
38,399,2,267
38,399,3,261
38,399,4,261
38,399,5,294
38,399,6,255
38,399,7,258
38,400,0,264
38,400,1,300
38,400,2,258
38,400,3,261
38,400,4,318
38,400,5,255
38,400,6,264
38,400,7,255
38,401,0,255
38,401,1,258
38,401,2,264
38,401,3,258
38,401,4,306
38,401,5,303
38,401,6,261
38,401,7,282
38,402,0,813
38,402,1,363
38,402,2,264
38,402,3,576
38,402,4,294
38,402,5,261
38,402,6,255
38,402,7,264
38,403,0,744
38,403,1,303
38,403,2,261
38,403,3,255
38,403,4,261
38,403,5,267
38,403,6,516
38,403,7,303
38,404,0,360
38,404,1,771
38,404,2,255
38,404,3,294
38,404,4,291
38,404,5,249
38,404,6,300
38,404,7,255
38,405,0,255
38,405,1,537
38,405,2,255
38,405,3,306
38,405,4,306
38,405,5,255
38,405,6,1068
38,405,7,300
38,406,0,273
38,406,1,261
38,406,2,261
38,406,3,300
38,406,4,270
38,406,5,282
38,406,6,261
38,406,7,300
38,407,0,264
38,407,1,252
38,407,2,300
38,407,3,258
38,407,4,261
38,407,5,258
38,407,6,252
38,407,7,258
38,408,0,294
38,408,1,762
38,408,2,309
38,408,3,300
38,408,4,303
38,408,5,300
38,408,6,297
38,408,7,309
38,409,0,300
38,409,1,294
38,409,2,294
38,409,3,306
38,409,4,306
38,409,5,306
38,409,6,312
38,409,7,288
38,410,0,261
38,410,1,261
38,410,2,255
38,410,3,264
38,410,4,255
38,410,5,261
38,410,6,264
38,410,7,273
38,411,0,279
38,411,1,252
38,411,2,273
38,411,3,261
38,411,4,261
38,411,5,264
38,411,6,255
38,411,7,267
38,412,0,258
38,412,1,261
38,412,2,252
38,412,3,261
38,412,4,258
38,412,5,252
38,412,6,300
38,412,7,264
38,413,0,258
38,413,1,258
38,413,2,258
38,413,3,258
38,413,4,267
38,413,5,255
38,413,6,258
38,413,7,252
38,414,0,312
38,414,1,312
38,414,2,1236
38,414,3,303
38,414,4,306
38,414,5,309
38,414,6,312
38,414,7,1251
38,415,0,303
38,415,1,309
38,415,2,309
38,415,3,315
38,415,4,303
38,415,5,303
38,415,6,309
38,415,7,399
38,416,0,264
38,416,1,315
38,416,2,273
38,416,3,312
38,416,4,306
38,416,5,276
38,416,6,267
38,416,7,267
38,417,0,261
38,417,1,294
38,417,2,270
38,417,3,264
38,417,4,300
38,417,5,309
38,417,6,285
38,417,7,306
38,418,0,255
38,418,1,1227
38,418,2,273
38,418,3,255
38,418,4,639
38,418,5,315
38,418,6,321
38,418,7,303
38,419,0,267
38,419,1,369
38,419,2,1080
38,419,3,309
38,419,4,300
38,419,5,297
38,419,6,306
38,419,7,297
38,420,0,300
38,420,1,309
38,420,2,312
38,420,3,297
38,420,4,300
38,420,5,315
38,420,6,300
38,420,7,1224
38,421,0,303
38,421,1,300
38,421,2,255
38,421,3,297
38,421,4,297
38,421,5,1065
38,421,6,303
38,421,7,303
38,422,0,255
38,422,1,309
38,422,2,255
38,422,3,258
38,422,4,273
38,422,5,261
38,422,6,258
38,422,7,255
38,423,0,297
38,423,1,258
38,423,2,261
38,423,3,264
38,423,4,261
38,423,5,261
38,423,6,258
38,423,7,273
38,424,0,303
38,424,1,297
38,424,2,318
38,424,3,309
38,424,4,306
38,424,5,312
38,424,6,306
38,424,7,1185
38,425,0,312
38,425,1,306
38,425,2,312
38,425,3,306
38,425,4,300
38,425,5,309
38,425,6,300
38,425,7,297
38,426,0,255
38,426,1,258
38,426,2,267
38,426,3,264
38,426,4,261
38,426,5,264
38,426,6,258
38,426,7,264
38,427,0,255
38,427,1,264
38,427,2,255
38,427,3,261
38,427,4,267
38,427,5,255
38,427,6,270
38,427,7,273
38,428,0,261
38,428,1,252
38,428,2,273
38,428,3,267
38,428,4,267
38,428,5,264
38,428,6,252
38,428,7,258
38,429,0,312
38,429,1,261
38,429,2,258
38,429,3,261
38,429,4,255
38,429,5,258
38,429,6,255
38,429,7,267
38,430,0,297
38,430,1,309
38,430,2,309
38,430,3,297
38,430,4,297
38,430,5,687
38,430,6,312
38,430,7,297
38,431,0,300
38,431,1,312
38,431,2,309
38,431,3,306
38,431,4,294
38,431,5,912
38,431,6,315
38,431,7,312
38,432,0,261
38,432,1,258
38,432,2,258
38,432,3,261
38,432,4,255
38,432,5,258
38,432,6,255
38,432,7,264
38,433,0,255
38,433,1,252
38,433,2,261
38,433,3,264
38,433,4,300
38,433,5,267
38,433,6,267
38,433,7,255
38,434,0,1194
38,434,1,309
38,434,2,300
38,434,3,312
38,434,4,312
38,434,5,1095
38,434,6,309
38,434,7,312
38,435,0,306
38,435,1,297
38,435,2,300
38,435,3,684
38,435,4,306
38,435,5,312
38,435,6,309
38,435,7,1056
38,436,0,309
38,436,1,303
38,436,2,306
38,436,3,312
38,436,4,300
38,436,5,306
38,436,6,303
38,436,7,309
38,437,0,312
38,437,1,309
38,437,2,1161
38,437,3,300
38,437,4,306
38,437,5,300
38,437,6,297
38,437,7,303
38,438,0,255
38,438,1,264
38,438,2,252
38,438,3,267
38,438,4,261
38,438,5,258
38,438,6,267
38,438,7,258
38,439,0,261
38,439,1,258
38,439,2,261
38,439,3,270
38,439,4,267
38,439,5,255
38,439,6,261
38,439,7,255
38,440,0,909
38,440,1,852
38,440,2,306
38,440,3,306
38,440,4,312
38,440,5,306
38,440,6,303
38,440,7,315
38,441,0,306
38,441,1,300
38,441,2,297
38,441,3,1035
38,441,4,312
38,441,5,312
38,441,6,309
38,441,7,306
38,442,0,255
38,442,1,267
38,442,2,261
38,442,3,264
38,442,4,270
38,442,5,297
38,442,6,261
38,442,7,258
38,443,0,264
38,443,1,258
38,443,2,267
38,443,3,270
38,443,4,306
38,443,5,267
38,443,6,267
38,443,7,258
38,444,0,264
38,444,1,255
38,444,2,258
38,444,3,258
38,444,4,261
38,444,5,255
38,444,6,297
38,444,7,264
38,445,0,261
38,445,1,258
38,445,2,258
38,445,3,258
38,445,4,264
38,445,5,264
38,445,6,270
38,445,7,261
38,446,0,312
38,446,1,312
38,446,2,294
38,446,3,1020
38,446,4,306
38,446,5,306
38,446,6,309
38,446,7,300
38,447,0,306
38,447,1,303
38,447,2,297
38,447,3,741
38,447,4,312
38,447,5,309
38,447,6,312
38,447,7,297
38,448,0,297
38,448,1,306
38,448,2,297
38,448,3,300
38,448,4,1122
38,448,5,252
38,448,6,1053
38,448,7,309
38,449,0,312
38,449,1,312
38,449,2,303
38,449,3,309
38,449,4,315
38,449,5,309
38,449,6,312
38,449,7,306
38,450,0,261
38,450,1,273
38,450,2,279
38,450,3,270
38,450,4,264
38,450,5,303
38,450,6,303
38,450,7,267
38,451,0,273
38,451,1,300
38,451,2,276
38,451,3,288
38,451,4,282
38,451,5,303
38,451,6,261
38,451,7,267
38,452,0,267
38,452,1,273
38,452,2,261
38,452,3,306
38,452,4,312
38,452,5,261
38,452,6,267
38,452,7,270
38,453,0,264
38,453,1,261
38,453,2,312
38,453,3,273
38,453,4,258
38,453,5,255
38,453,6,258
38,453,7,258
38,454,0,306
38,454,1,1212
38,454,2,315
38,454,3,303
38,454,4,303
38,454,5,255
38,454,6,300
38,454,7,309
38,455,0,1122
38,455,1,297
38,455,2,318
38,455,3,309
38,455,4,309
38,455,5,309
38,455,6,312
38,455,7,315
38,456,0,258
38,456,1,273
38,456,2,261
38,456,3,258
38,456,4,261
38,456,5,261
38,456,6,255
38,456,7,255
38,457,0,255
38,457,1,258
38,457,2,258
38,457,3,270
38,457,4,258
38,457,5,255
38,457,6,264
38,457,7,255
38,458,0,306
38,458,1,297
38,458,2,294
38,458,3,1083
38,458,4,300
38,458,5,309
38,458,6,315
38,458,7,309
38,459,0,309
38,459,1,252
38,459,2,306
38,459,3,255
38,459,4,300
38,459,5,297
38,459,6,300
38,459,7,825
38,460,0,300
38,460,1,1251
38,460,2,297
38,460,3,309
38,460,4,312
38,460,5,297
38,460,6,318
38,460,7,303
38,461,0,309
38,461,1,309
38,461,2,291
38,461,3,834
38,461,4,303
38,461,5,306
38,461,6,306
38,461,7,303
38,462,0,261
38,462,1,255
38,462,2,267
38,462,3,252
38,462,4,261
38,462,5,264
38,462,6,264
38,462,7,261
38,463,0,264
38,463,1,252
38,463,2,261
38,463,3,255
38,463,4,258
38,463,5,267
38,463,6,261
38,463,7,258
38,464,0,309
38,464,1,885
38,464,2,300
38,464,3,306
38,464,4,309
38,464,5,306
38,464,6,312
38,464,7,303
38,465,0,303
38,465,1,903
38,465,2,300
38,465,3,312
38,465,4,309
38,465,5,312
38,465,6,297
38,465,7,966
38,466,0,258
38,466,1,252
38,466,2,258
38,466,3,255
38,466,4,258
38,466,5,261
38,466,6,267
38,466,7,261
38,467,0,267
38,467,1,264
38,467,2,258
38,467,3,261
38,467,4,255
38,467,5,258
38,467,6,264
38,467,7,264
38,468,0,267
38,468,1,264
38,468,2,261
38,468,3,261
38,468,4,267
38,468,5,267
38,468,6,264
38,468,7,258
38,469,0,261
38,469,1,258
38,469,2,258
38,469,3,267
38,469,4,264
38,469,5,252
38,469,6,264
38,469,7,261
38,470,0,309
38,470,1,300
38,470,2,312
38,470,3,300
38,470,4,306
38,470,5,801
38,470,6,306
38,470,7,303
38,471,0,312
38,471,1,297
38,471,2,309
38,471,3,306
38,471,4,306
38,471,5,303
38,471,6,297
38,471,7,726
38,472,0,258
38,472,1,264
38,472,2,255
38,472,3,261
38,472,4,255
38,472,5,264
38,472,6,258
38,472,7,261
38,473,0,303
38,473,1,264
38,473,2,252
38,473,3,261
38,473,4,261
38,473,5,255
38,473,6,267
38,473,7,255
38,474,0,312
38,474,1,300
38,474,2,1248
38,474,3,306
38,474,4,309
38,474,5,309
38,474,6,312
38,474,7,318
38,475,0,1104
38,475,1,306
38,475,2,306
38,475,3,309
38,475,4,300
38,475,5,303
38,475,6,312
38,475,7,306
38,476,0,309
38,476,1,309
38,476,2,309
38,476,3,303
38,476,4,306
38,476,5,966
38,476,6,309
38,476,7,312
38,477,0,300
38,477,1,309
38,477,2,297
38,477,3,1212
38,477,4,312
38,477,5,303
38,477,6,306
38,477,7,312
38,478,0,258
38,478,1,258
38,478,2,264
38,478,3,258
38,478,4,267
38,478,5,261
38,478,6,255
38,478,7,261
38,479,0,261
38,479,1,258
38,479,2,294
38,479,3,258
38,479,4,258
38,479,5,258
38,479,6,261
38,479,7,270
38,480,0,294
38,480,1,309
38,480,2,297
38,480,3,816
38,480,4,300
38,480,5,306
38,480,6,309
38,480,7,312
38,481,0,303
38,481,1,690
38,481,2,312
38,481,3,312
38,481,4,306
38,481,5,303
38,481,6,297
38,481,7,948
38,482,0,258
38,482,1,261
38,482,2,252
38,482,3,255
38,482,4,309
38,482,5,252
38,482,6,276
38,482,7,258
38,483,0,258
38,483,1,258
38,483,2,258
38,483,3,258
38,483,4,273
38,483,5,258
38,483,6,255
38,483,7,258
38,484,0,324
38,484,1,258
38,484,2,273
38,484,3,303
38,484,4,297
38,484,5,261
38,484,6,267
38,484,7,276
38,485,0,264
38,485,1,267
38,485,2,270
38,485,3,309
38,485,4,303
38,485,5,270
38,485,6,261
38,485,7,309
38,486,0,312
38,486,1,306
38,486,2,312
38,486,3,312
38,486,4,312
38,486,5,315
38,486,6,318
38,486,7,315
38,487,0,1173
38,487,1,315
38,487,2,300
38,487,3,312
38,487,4,309
38,487,5,309
38,487,6,255
38,487,7,300
38,488,0,267
38,488,1,261
38,488,2,255
38,488,3,258
38,488,4,258
38,488,5,264
38,488,6,258
38,488,7,264
38,489,0,264
38,489,1,261
38,489,2,258
38,489,3,255
38,489,4,255
38,489,5,264
38,489,6,258
38,489,7,258
38,490,0,291
38,490,1,747
38,490,2,297
38,490,3,312
38,490,4,303
38,490,5,303
38,490,6,303
38,490,7,885
38,491,0,303
38,491,1,309
38,491,2,300
38,491,3,309
38,491,4,309
38,491,5,312
38,491,6,309
38,491,7,303
38,492,0,1266
38,492,1,300
38,492,2,303
38,492,3,300
38,492,4,312
38,492,5,309
38,492,6,1227
38,492,7,300
38,493,0,303
38,493,1,300
38,493,2,312
38,493,3,996
38,493,4,291
38,493,5,312
38,493,6,303
38,493,7,315
38,494,0,255
38,494,1,261
38,494,2,258
38,494,3,264
38,494,4,258
38,494,5,255
38,494,6,261
38,494,7,252
38,495,0,252
38,495,1,309
38,495,2,264
38,495,3,261
38,495,4,258
38,495,5,258
38,495,6,261
38,495,7,258
38,496,0,1191
38,496,1,303
38,496,2,306
38,496,3,309
38,496,4,300
38,496,5,312
38,496,6,300
38,496,7,303
38,497,0,312
38,497,1,297
38,497,2,1194
38,497,3,303
38,497,4,300
38,497,5,303
38,497,6,297
38,497,7,1257
38,498,0,252
38,498,1,261
38,498,2,261
38,498,3,273
38,498,4,264
38,498,5,255
38,498,6,261
38,498,7,252
38,499,0,258
38,499,1,261
38,499,2,252
38,499,3,267
38,499,4,258
38,499,5,258
38,499,6,261
38,499,7,261
38,500,0,258
38,500,1,255
38,500,2,273
38,500,3,261
38,500,4,261
38,500,5,261
38,500,6,312
38,500,7,255
38,501,0,309
38,501,1,258
38,501,2,261
38,501,3,258
38,501,4,258
38,501,5,264
38,501,6,258
38,501,7,258
38,502,0,309
38,502,1,309
38,502,2,303
38,502,3,315
38,502,4,303
38,502,5,303
38,502,6,303
38,502,7,1254
38,503,0,309
38,503,1,306
38,503,2,300
38,503,3,309
38,503,4,309
38,503,5,303
38,503,6,309
38,503,7,312
38,504,0,255
38,504,1,261
38,504,2,258
38,504,3,255
38,504,4,267
38,504,5,258
38,504,6,258
38,504,7,258
38,505,0,261
38,505,1,267
38,505,2,267
38,505,3,255
38,505,4,258
38,505,5,264
