TrainingSize,Cycles
5,216
6,210
7,216
8,276
9,309
10,222
11,219
12,222
13,225
14,213
15,267
16,324
17,321
18,276
19,252
20,339
21,213
22,261
23,207
24,285
25,240
26,279
27,276
28,255
29,246
30,288
31,219
0,192
1,207
2,852
3,216
4,45
5,207
6,225
7,207
8,264
9,315
10,279
11,243
12,231
13,231
14,219
15,225
16,297
17,324
18,312
19,240
20,228
21,231
22,261
23,219
24,285
25,291
26,291
27,318
28,237
29,285
30,258
31,237
0,150
1,210
2,207
3,51
4,216
5,216
6,201
7,48
8,279
9,297
10,381
11,219
12,249
13,219
14,231
15,216
16,261
17,258
18,270
19,210
20,222
21,228
22,270
23,324
24,282
25,249
26,300
27,261
28,225
29,237
30,306
31,252
0,153
1,45
2,210
3,219
4,210
5,204
6,207
7,216
8,270
9,330
10,282
11,216
12,210
13,219
14,231
15,246
16,306
17,321
18,279
19,315
20,267
21,222
22,216
23,252
24,297
25,294
26,261
27,321
28,222
29,228
30,258
31,210
0,180
1,213
2,210
3,222
4,213
5,210
6,216
7,45
8,267
9,306
10,228
11,249
12,216
13,240
14,252
15,270
16,297
17,318
18,312
19,240
20,267
21,228
22,228
23,222
24,270
25,255
26,210
27,222
28,261
29,321
30,267
31,336
0,198
1,210
2,207
3,54
4,204
5,204
6,210
7,48
8,276
9,306
10,270
11,210
12,219
13,246
14,213
15,237
16,285
17,324
18,276
19,312
20,234
21,303
22,216
23,273
24,270
25,240
26,309
27,294
28,294
29,273
30,216
31,210
0,468
1,207
2,45
3,219
4,48
5,207
6,222
7,219
8,270
9,285
10,204
11,216
12,237
13,264
14,249
15,276
16,261
17,318
18,300
19,282
20,261
21,297
22,210
23,225
24,264
25,258
26,318
27,285
28,237
29,228
30,300
31,264
0,189
1,51
2,216
3,51
4,357
5,210
6,210
7,231
8,276
9,297
10,264
11,210
12,210
13,228
14,222
15,231
16,327
17,288
18,288
19,252
20,258
21,243
22,219
23,264
24,291
25,273
26,234
27,264
28,324
29,222
30,258
31,234
0,408
1,207
2,216
3,45
4,45
5,213
6,381
7,246
8,369
9,216
10,249
11,210
12,216
13,225
14,300
15,243
16,261
17,213
18,300
19,294
20,306
21,228
22,219
23,213
24,282
25,246
26,309
27,237
28,219
29,276
30,228
31,216
0,207
1,210
2,210
3,216
4,45
5,207
6,309
7,231
8,279
9,213
10,303
11,225
12,216
13,267
14,213
15,213
16,270
17,228
18,324
19,276
20,279
21,219
22,252
23,237
24,264
25,237
26,246
27,228
28,276
29,387
30,276
31,240
0,201
1,204
2,216
3,222
4,210
5,204
6,210
7,222
8,252
9,306
10,225
11,225
12,210
13,216
14,228
15,243
16,255
17,219
18,243
19,231
20,228
21,225
22,228
23,216
24,288
25,258
26,267
27,282
28,231
29,237
30,285
31,303
0,543
1,210
2,207
3,216
4,51
5,207
6,213
7,207
8,276
9,213
10,204
11,213
12,210
13,237
14,219
15,255
16,267
17,204
18,267
19,216
20,258
21,216
22,216
23,246
24,303
25,288
26,279
27,336
28,318
29,234
30,258
31,285
0,204
1,219
2,207
3,213
4,219
5,201
6,213
7,45
8,258
9,210
10,207
11,204
12,213
13,228
14,225
15,216
16,264
17,270
18,261
19,210
20,219
21,243
22,234
23,315
24,261
25,303
26,291
27,315
28,264
29,243
30,219
31,222
0,198
1,210
2,48
3,207
4,48
5,210
6,222
7,252
8,273
9,309
10,306
11,219
12,213
13,216
14,264
15,246
16,297
17,312
18,309
19,291
20,273
21,300
22,240
23,231
24,297
25,225
26,384
27,294
28,258
29,219
30,210
31,207
0,198
1,201
2,210
3,48
4,210
5,207
6,231
7,225
8,282
9,315
10,285
11,252
12,231
13,225
14,252
15,234
16,360
17,351
18,312
19,306
20,261
21,234
22,216
23,216
24,330
25,279
26,276
27,264
28,249
29,327
30,240
31,288
0,186
1,45
2,210
3,216
4,45
5,210
6,228
7,54
8,264
9,330
10,306
11,207
12,288
13,237
14,285
15,207
16,273
17,429
18,288
19,339
20,297
21,225
22,261
23,237
24,294
25,213
26,273
27,270
28,264
29,327
30,219
31,210
0,192
1,54
2,210
3,45
4,45
5,210
6,222
7,45
8,258
9,303
10,300
11,240
12,225
13,213
14,285
15,207
16,276
17,291
18,303
19,318
20,324
21,303
22,270
23,309
24,261
25,255
26,291
27,270
28,240
29,228
30,237
31,231
0,204
1,51
2,45
3,48
4,216
5,201
6,210
7,54
8,273
9,318
10,297
11,231
12,213
13,222
14,234
15,219
16,276
17,318
18,285
19,276
20,231
21,219
22,219
23,228
24,273
25,315
26,276
27,204
28,270
29,222
30,234
31,219
0,192
1,51
2,210
3,45
4,210
5,201
6,210
7,219
8,459
9,306
10,267
11,234
12,219
13,222
14,231
15,222
16,294
17,309
18,237
19,312
20,201
21,234
22,267
23,282
24,261
25,261
26,315
27,255
28,273
29,246
30,294
31,228
0,192
1,210
2,210
3,48
4,48
5,210
6,306
7,54
8,264
9,309
10,258
11,339
12,234
13,231
14,222
15,228
16,276
17,315
18,288
19,297
20,210
21,228
22,207
23,237
24,300
25,216
26,282
27,285
28,351
29,264
30,261
31,219
0,192
1,207
2,210
3,45
4,216
5,210
6,210
7,54
8,258
9,321
10,270
11,216
12,231
13,267
14,297
15,246
16,282
17,264
18,276
19,315
20,243
21,222
22,282
23,264
24,270
25,258
26,279
27,243
28,294
29,312
30,216
31,234
0,198
1,207
2,51
3,45
4,201
5,213
6,228
7,237
8,255
9,339
10,285
11,210
12,225
13,234
14,246
15,237
16,306
17,324
18,300
19,291
20,222
21,219
22,234
23,216
24,258
25,255
26,276
27,315
28,282
29,273
30,207
31,222
0,105
1,45
2,225
3,213
4,213
5,216
6,231
7,54
8,261
9,219
10,267
11,213
12,222
13,249
14,231
15,210
16,285
17,312
18,243
19,258
20,258
21,306
22,288
23,312
24,273
25,258
26,258
27,264
28,306
29,294
30,261
31,246
0,207
1,219
2,201
3,216
4,45
5,207
6,213
7,207
8,255
9,318
10,231
11,228
12,228
13,231
14,228
15,225
16,321
17,252
18,318
19,228
20,282
21,231
22,234
23,228
24,297
25,339
26,279
27,264
28,285
29,231
30,264
31,237
0,198
1,213
2,210
3,219
4,210
5,207
6,228
7,228
8,261
9,297
10,258
11,201
12,222
13,243
14,228
15,270
16,267
17,318
18,258
19,228
20,318
21,243
22,237
23,207
24,306
25,291
26,279
27,279
28,318
29,345
30,252
31,222
0,198
1,198
2,45
3,207
4,216
5,207
6,222
7,216
8,291
9,306
10,267
11,210
12,225
13,231
14,207
15,231
16,294
17,324
18,291
19,318
20,291
21,300
22,213
23,213
24,264
25,228
26,282
27,303
28,276
29,297
30,258
31,234
0,183
1,54
2,216
3,45
4,210
5,213
6,207
7,51
8,276
9,309
10,246
11,210
12,222
13,240
14,258
15,231
16,339
17,222
18,270
19,276
20,279
21,231
22,258
23,246
24,258
25,216
26,315
27,267
28,225
29,225
30,312
31,213
0,189
1,204
2,210
3,51
4,210
5,201
6,216
7,45
8,279
9,315
10,276
11,201
12,216
13,207
14,204
15,216
16,270
17,324
18,237
19,225
20,309
21,318
22,258
23,276
24,297
25,309
26,267
27,318
28,267
29,309
30,255
31,228
0,858
1,204
2,207
3,45
4,210
5,210
6,210
7,231
8,264
9,306
10,261
11,249
12,213
13,222
14,213
15,219
16,279
17,315
18,327
19,321
20,234
21,255
22,231
23,279
24,264
25,261
26,306
27,297
28,222
29,267
30,261
31,249
0,207
1,45
2,45
3,216
4,45
5,198
6,225
7,225
8,267
9,303
10,261
11,237
12,243
13,264
14,207
15,246
16,306
17,216
18,237
19,315
20,201
21,282
22,207
23,297
24,267
25,276
26,276
27,306
28,309
29,333
30,210
31,222
0,789
1,48
2,216
3,48
4,48
5,204
6,237
7,237
8,264
9,264
10,291
11,258
12,234
13,225
14,267
15,228
16,297
17,318
18,276
19,240
20,258
21,297
22,261
23,234
24,264
25,255
26,357
27,270
28,342
29,216
30,204
31,210
0,192
1,210
2,210
3,45
4,45
5,210
6,225
7,228
8,294
9,306
10,264
11,210
12,216
13,210
14,258
15,222
16,276
17,261
18,285
19,291
20,291
21,222
22,201
23,234
24,261
25,297
26,270
27,213
28,210
29,261
30,198
31,264
0,288
1,204
2,45
3,45
4,216
5,213
6,222
7,45
8,276
9,300
10,303
11,249
12,210
13,213
14,270
15,255
16,282
17,237
18,270
19,288
20,222
21,282
22,294
23,273
24,270
25,297
26,258
27,267
28,363
29,213
30,261
31,204
0,195
1,45
2,201
3,216
4,45
5,213
6,231
7,246
8,258
9,315
10,228
11,219
12,228
13,243
14,273
15,261
16,264
17,264
18,288
19,336
20,303
21,270
22,243
23,249
24,291
25,291
26,282
27,300
28,294
29,249
30,219
31,204
0,363
1,216
2,219
3,51
4,51
5,198
6,228
7,213
8,255
9,297
10,252
11,243
12,228
13,249
14,228
15,228
16,288
17,333
18,315
19,321
20,216
21,228
22,261
23,222
24,276
25,312
26,273
27,288
28,222
29,228
30,210
31,216
0,201
1,207
2,210
3,216
4,207
5,213
6,240
7,48
8,264
9,294
10,264
11,219
12,216
13,225
14,207
15,216
16,285
17,312
18,294
19,315
20,267
21,276
22,222
23,222
24,264
25,291
26,279
27,312
28,234
29,333
30,270
31,231
0,195
1,219
2,291
3,213
4,213
5,210
6,207
7,201
8,261
9,210
10,219
11,267
12,204
13,228
14,225
15,246
16,300
17,213
18,306
19,210
20,231
21,225
22,216
23,231
24,261
25,264
26,270
27,291
28,216
29,225
30,267
31,225
0,195
1,45
2,216
3,45
4,210
5,213
6,225
7,201
8,258
9,315
10,285
11,219
12,210
13,225
14,234
15,285
16,324
17,315
18,279
19,291
20,222
21,267
22,231
23,315
24,270
25,300
26,228
27,309
28,288
29,243
30,243
31,288
0,195
1,45
2,207
3,45
4,213
5,219
6,204
7,51
8,264
9,267
10,210
11,219
12,213
13,252
14,261
15,210
16,264
17,327
18,327
19,219
20,276
21,318
22,222
23,228
24,273
25,216
26,264
27,318
28,276
29,267
30,255
31,285
0,192
1,51
2,45
3,51
4,210
5,198
6,210
7,54
8,255
9,309
10,276
11,246
12,231
13,264
14,237
15,228
16,291
17,297
18,285
19,291
20,219
21,216
22,303
23,231
24,300
25,255
26,270
27,291
28,213
29,321
30,276
31,222
0,189
1,45
2,45
3,213
4,45
5,213
6,228
7,273
8,270
9,306
10,270
11,246
12,225
13,252
14,225
15,288
16,282
17,306
18,273
19,267
20,291
21,285
22,219
23,258
24,318
25,318
26,261
27,315
28,222
29,288
30,201
31,225
0,186
1,216
2,210
3,213
4,51
5,210
6,213
7,219
8,270
9,303
10,270
11,252
12,240
13,246
14,219
15,219
16,258
17,279
18,291
19,273
20,255
21,318
22,261
23,219
24,270
25,207
26,246
27,303
28,252
29,264
30,210
31,213
0,204
1,45
2,207
3,45
4,48
5,213
6,219
7,51
8,255
9,300
10,276
11,222
12,237
13,231
14,294
15,264
16,294
17,318
18,336
19,264
20,240
21,228
22,237
23,222
24,285
25,309
26,267
27,225
28,312
29,279
30,204
31,222
0,192
1,48
2,48
3,228
4,45
5,207
6,210
7,54
8,276
9,315
10,309
11,225
12,249
13,234
14,252
15,213
16,321
17,333
18,309
19,210
20,222
21,276
22,228
23,291
24,360
25,318
26,240
27,315
28,300
29,228
30,276
31,225
0,192
1,45
2,210
3,228
4,213
5,207
6,216
7,261
8,273
9,228
10,225
11,240
12,222
13,243
14,240
15,264
16,324
17,312
18,318
19,255
20,249
21,231
22,237
23,237
24,288
25,264
26,282
27,243
28,237
29,309
30,273
31,270
0,189
1,45
2,216
3,210
4,213
5,207
6,207
7,210
8,330
9,216
10,237
11,222
12,213
13,228
14,204
15,237
16,288
17,297
18,279
19,285
20,216
21,222
22,216
23,264
24,285
25,267
26,279
27,213
28,219
29,222
30,279
31,312
0,201
1,45
2,207
3,216
4,213
5,216
6,225
7,54
8,279
9,207
10,207
11,216
12,243
13,270
14,246
15,201
16,306
17,267
18,267
19,213
20,255
21,213
22,291
23,243
24,270
25,288
26,282
27,198
28,276
29,270
30,204
31,321
0,198
1,201
2,48
3,219
4,54
5,204
6,216
7,228
