TrainingSize,Cycles
4,45
5,45
6,201
7,207
8,210
9,54
10,213
11,204
12,216
13,249
14,54
15,45
16,207
17,213
18,51
19,219
20,120
21,213
22,261
23,201
24,216
25,216
26,213
27,207
28,210
29,213
30,210
31,207
0,180
1,207
2,207
3,48
4,45
5,51
6,201
7,51
8,51
9,45
10,204
11,201
12,45
13,51
14,45
15,51
16,219
17,45
18,210
19,45
20,201
21,201
22,255
23,45
24,45
25,213
26,48
27,201
28,54
29,213
30,210
31,213
0,186
1,45
2,210
3,45
4,45
5,51
6,207
7,51
8,216
9,132
10,48
11,210
12,51
13,207
14,51
15,69
16,216
17,210
18,51
19,54
20,54
21,48
22,258
23,45
24,210
25,45
26,210
27,210
28,210
29,48
30,213
31,45
0,192
1,201
2,207
3,54
4,45
5,207
6,207
7,45
8,51
9,111
10,45
11,210
12,54
13,45
14,45
15,210
16,213
17,210
18,225
19,45
20,216
21,198
22,261
23,252
24,54
25,45
26,210
27,228
28,213
29,204
30,207
31,216
0,801
1,48
2,210
3,54
4,45
5,129
6,204
7,51
8,48
9,45
10,45
11,204
12,45
13,210
14,210
15,207
16,216
17,216
18,45
19,207
20,51
21,222
22,273
23,261
24,207
25,258
26,210
27,207
28,48
29,219
30,216
31,210
0,198
1,45
2,54
3,51
4,51
5,51
6,225
7,51
8,45
9,222
10,204
11,210
12,45
13,51
14,51
15,216
16,213
17,48
18,219
19,57
20,207
21,204
22,258
23,255
24,45
25,204
26,207
27,213
28,207
29,210
30,204
31,204
0,195
1,51
2,54
3,45
4,45
5,48
6,201
7,54
8,213
9,132
10,45
11,210
12,54
13,48
14,207
15,51
16,210
17,216
18,213
19,48
20,204
21,216
22,255
23,51
24,216
25,258
26,213
27,219
28,48
29,213
30,204
31,213
0,192
1,207
2,51
3,57
4,48
5,51
6,213
7,45
8,51
9,111
10,45
11,207
12,45
13,54
14,45
15,204
16,216
17,48
18,45
19,54
20,204
21,51
22,273
23,210
24,210
25,210
26,207
27,261
28,201
29,210
30,210
31,210
0,414
1,45
2,54
3,48
4,216
5,219
6,204
7,72
8,45
9,45
10,207
11,207
12,45
13,54
14,216
15,54
16,210
17,48
18,216
19,45
20,48
21,87
22,258
23,207
24,255
25,210
26,207
27,201
28,210
29,228
30,207
31,216
0,198
1,51
2,210
3,45
4,45
5,45
6,204
7,51
8,228
9,105
10,54
11,201
12,45
13,45
14,45
15,45
16,219
17,117
18,207
19,72
20,219
21,51
22,258
23,258
24,264
25,51
26,225
27,213
28,210
29,213
30,207
31,210
0,198
1,45
2,51
3,48
4,45
5,45
6,207
7,45
8,123
9,54
10,93
11,207
12,213
13,48
14,213
15,45
16,210
17,219
18,45
19,45
20,216
21,204
22,255
23,255
24,54
25,207
26,54
27,204
28,207
29,219
30,207
31,219
0,192
1,48
2,51
3,48
4,48
5,45
6,201
7,45
8,63
9,96
10,225
11,210
12,45
13,216
14,204
15,48
16,204
17,228
18,51
19,210
20,87
21,198
22,255
23,198
24,45
25,45
26,216
27,204
28,204
29,210
30,201
31,45
0,198
1,213
2,210
3,45
4,45
5,51
6,201
7,48
8,48
9,210
10,45
11,201
12,213
13,45
14,45
15,51
16,210
17,48
18,204
19,87
20,210
21,207
22,258
23,252
24,261
25,210
26,51
27,201
28,51
29,210
30,207
31,204
0,189
1,45
2,213
3,51
4,48
5,45
6,204
7,48
8,216
9,216
10,48
11,201
12,54
13,45
14,51
15,51
16,216
17,45
18,222
19,129
20,201
21,51
22,279
23,207
24,54
25,261
26,216
27,207
28,204
29,219
30,201
31,216
0,186
1,54
2,210
3,45
4,45
5,45
6,201
7,210
8,48
9,216
10,45
11,201
12,45
13,213
14,45
15,213
16,216
17,210
18,45
19,45
20,45
21,207
22,258
23,264
24,201
25,207
26,213
27,204
28,207
29,201
30,213
31,207
0,198
1,54
2,45
3,51
4,75
5,54
6,204
7,45
8,213
9,213
10,51
11,210
12,54
13,51
14,45
15,51
16,213
17,210
18,222
19,51
20,45
21,48
22,261
23,51
24,213
25,60
26,51
27,207
28,210
29,207
30,210
31,213
0,183
1,45
2,51
3,51
4,51
5,51
6,207
7,198
8,45
9,111
10,45
11,207
12,45
13,45
14,45
15,210
16,207
17,207
18,216
19,66
20,84
21,45
22,267
23,51
24,207
25,264
26,51
27,204
28,213
29,219
30,201
31,111
0,201
1,45
2,45
3,45
4,45
5,54
6,198
7,48
8,54
9,96
10,54
11,210
12,216
13,45
14,45
15,45
16,210
17,45
18,45
19,75
20,72
21,201
22,255
23,252
24,210
25,219
26,51
27,210
28,210
29,66
30,60
31,210
0,183
1,45
2,45
3,45
4,45
5,45
6,207
7,51
8,87
9,213
10,96
11,222
12,48
13,48
14,48
15,51
16,213
17,45
18,45
19,45
20,45
21,219
22,252
23,45
24,258
25,45
26,213
27,204
28,216
29,204
30,48
31,204
0,201
1,45
2,45
3,54
4,45
5,54
6,207
7,51
8,210
9,96
10,204
11,210
12,45
13,213
14,45
15,45
16,210
17,219
18,201
19,225
20,204
21,207
22,264
23,255
24,255
25,216
26,51
27,201
28,264
29,210
30,213
31,210
0,303
1,213
2,210
3,48
4,45
5,45
6,207
7,99
8,129
9,144
10,48
11,210
12,45
13,45
14,204
15,51
16,219
17,51
18,45
19,45
20,90
21,45
22,255
23,207
24,225
25,210
26,45
27,207
28,216
29,213
30,213
31,198
0,288
1,51
2,210
3,51
4,45
5,216
6,210
7,51
8,48
9,114
10,207
11,216
12,45
13,45
14,45
15,201
16,207
17,120
18,213
19,48
20,93
21,204
22,264
23,207
24,276
25,204
26,216
27,234
28,207
29,45
30,51
31,216
0,195
1,51
2,207
3,216
4,45
5,45
6,204
7,72
8,48
9,45
10,45
11,210
12,51
13,213
14,45
15,201
16,207
17,45
18,210
19,81
20,54
21,204
22,255
23,48
24,258
25,210
26,201
27,300
28,45
29,213
30,219
31,210
0,186
1,45
2,45
3,45
4,51
5,48
6,207
7,111
8,210
9,210
10,45
11,213
12,213
13,45
14,48
15,45
16,213
17,207
18,45
19,210
20,84
21,45
22,258
23,252
24,255
25,261
26,204
27,201
28,207
29,219
30,207
31,255
0,195
1,45
2,51
3,45
4,45
5,45
6,204
7,81
8,45
9,99
10,210
11,210
12,45
13,213
14,213
15,54
16,216
17,228
18,45
19,69
20,204
21,72
22,258
23,48
24,45
25,204
26,207
27,198
28,213
29,213
30,207
31,210
0,210
1,204
2,207
3,45
4,45
5,48
6,204
7,51
8,48
9,45
10,228
11,219
12,51
13,51
14,51
15,45
16,216
17,207
18,210
19,213
20,207
21,201
22,255
23,252
24,51
25,207
26,45
27,216
28,210
29,210
30,228
31,204
0,729
1,207
2,45
3,45
4,48
5,54
6,204
7,45
8,210
9,45
10,93
11,207
12,48
13,213
14,45
15,213
16,213
17,48
18,48
19,210
20,111
21,201
22,261
23,51
24,219
25,207
26,210
27,204
28,207
29,222
30,207
31,213
0,195
1,45
2,51
3,51
4,45
5,54
6,207
7,51
8,84
9,105
10,261
11,213
12,45
13,45
14,45
15,198
16,207
17,51
18,51
19,201
20,45
21,204
22,267
23,45
24,258
25,45
26,51
27,201
28,210
29,237
30,210
31,204
0,204
1,48
2,210
3,51
4,45
5,45
6,210
7,45
8,51
9,45
10,45
11,210
12,45
13,54
14,54
15,201
16,207
17,210
18,45
19,45
20,87
21,237
22,255
23,255
24,258
25,267
26,213
27,207
28,225
29,63
30,207
31,270
0,207
1,54
2,210
3,54
4,51
5,45
6,207
7,45
8,48
9,228
10,51
11,213
12,45
13,54
14,48
15,45
16,228
17,216
18,213
19,78
20,210
21,45
22,252
23,45
24,210
25,219
26,45
27,216
28,207
29,216
30,204
31,210
0,195
1,51
2,45
3,45
4,45
5,45
6,210
7,45
8,51
9,45
10,93
11,219
12,210
13,48
14,45
15,51
16,204
17,219
18,210
19,93
20,51
21,45
22,258
23,255
24,270
25,207
26,216
27,204
28,210
29,207
30,201
31,210
0,474
1,51
2,51
3,48
4,45
5,54
6,222
7,45
8,78
9,219
10,216
11,207
12,54
13,51
14,45
15,45
16,207
17,210
18,216
19,114
20,45
21,207
22,201
23,198
24,255
25,51
26,210
27,204
28,210
29,213
30,204
31,207
0,204
1,45
2,213
3,54
4,51
5,51
6,207
7,207
8,48
9,90
10,45
11,207
12,48
13,45
14,51
15,48
16,210
17,210
18,45
19,48
20,213
21,216
22,252
23,204
24,210
25,51
26,216
27,204
28,204
29,210
30,207
31,210
0,177
1,45
2,225
3,45
4,45
5,54
6,207
7,105
8,45
9,231
10,225
11,210
12,45
13,45
14,51
15,45
16,222
17,45
18,204
19,210
20,57
21,87
22,255
23,198
24,45
25,45
26,54
27,213
28,219
29,207
30,204
31,48
0,264
1,54
2,51
3,45
4,48
5,51
6,201
7,120
8,210
9,213
10,45
11,219
12,54
13,210
14,45
15,207
16,207
17,45
18,45
19,45
20,48
21,45
22,252
23,252
24,210
25,255
26,213
27,204
28,210
29,207
30,210
31,213
0,162
1,45
2,207
3,45
4,45
5,45
6,207
7,45
8,45
9,96
10,93
11,210
12,51
13,51
14,195
15,48
16,204
17,51
18,216
19,51
20,51
21,204
22,258
23,252
24,255
25,216
26,210
27,201
28,45
29,216
30,225
31,45
0,195
1,45
2,219
3,45
4,45
5,54
6,207
7,54
8,51
9,132
10,48
11,204
12,54
13,45
14,201
15,201
16,207
17,45
18,228
19,45
20,87
21,45
22,255
23,255
24,273
25,204
26,48
27,198
28,213
29,210
30,210
31,210
0,189
1,45
2,210
3,45
4,48
5,54
6,204
7,54
8,54
9,45
10,213
11,213
12,213
13,48
14,45
15,216
16,219
17,204
18,216
19,213
20,222
21,201
22,258
23,264
24,261
25,204
26,213
27,204
28,216
29,207
30,207
31,216
0,195
1,48
2,51
3,45
4,51
5,54
6,213
7,51
8,51
9,45
10,225
11,207
12,216
13,51
14,198
15,219
16,204
17,219
18,207
19,90
20,216
21,45
22,258
23,210
24,210
25,210
26,54
27,195
28,210
29,213
30,201
31,225
0,192
1,45
2,210
3,45
4,45
5,45
6,207
7,51
8,210
9,54
10,234
11,210
12,51
13,51
14,207
15,210
16,219
17,210
18,246
19,54
20,198
21,66
22,255
23,198
24,264
25,204
26,210
27,216
28,207
29,210
30,45
31,213
0,195
1,51
2,210
3,45
4,45
5,54
6,201
7,54
8,54
9,111
10,45
11,207
12,45
13,51
14,45
15,48
16,216
17,228
18,51
19,84
20,198
21,201
22,255
23,207
24,264
25,51
26,207
27,201
28,216
29,210
30,207
31,204
0,186
1,204
2,201
3,54
4,51
5,51
6,210
7,114
8,54
9,219
10,51
11,201
12,45
13,51
14,45
15,216
16,222
17,45
18,51
19,216
20,123
21,75
22,252
23,255
24,255
25,204
26,210
27,207
28,201
29,201
30,45
31,231
0,195
1,45
2,45
3,45
4,45
5,51
6,204
7,54
8,51
9,66
10,207
11,198
12,45
13,45
14,207
15,210
16,210
17,45
18,213
19,54
20,216
21,204
22,258
23,213
24,210
25,204
26,45
27,204
28,210
29,201
30,207
31,213
0,183
1,204
2,201
3,210
4,45
5,54
6,207
7,45
8,45
9,210
10,51
11,213
12,45
13,45
14,81
15,45
16,213
17,57
18,45
19,48
20,45
21,51
22,258
23,48
24,276
25,204
26,207
27,198
28,213
29,225
30,204
31,204
0,783
1,45
2,207
3,51
4,51
5,48
6,204
7,51
8,51
9,51
10,45
11,201
12,54
13,45
14,45
15,51
16,207
17,45
18,45
19,51
20,240
21,45
22,261
23,252
24,210
25,216
26,210
27,198
28,213
29,210
30,210
31,210
0,186
1,201
2,210
3,51
4,48
5,51
6,207
7,45
8,54
9,102
10,93
11,207
12,216
13,45
14,45
15,204
16,204
17,45
18,54
19,225
20,57
21,213
22,255
23,252
24,45
25,213
26,45
27,219
28,219
29,45
30,207
31,210
0,930
1,48
2,207
3,54
4,54
5,51
6,204
7,48
8,51
9,45
10,45
11,207
12,45
13,51
14,45
15,213
16,231
17,210
18,45
19,126
20,219
21,54
22,270
23,201
24,210
25,210
26,48
27,207
28,207
29,207
30,213
31,213
0,201
1,51
2,45
3,51
4,54
5,51
6,204
7,207
