TrainingSize,Cycles
5,51
6,210
7,213
8,45
9,111
10,126
11,51
12,45
13,213
14,48
15,72
16,51
17,45
18,45
19,45
20,93
21,63
22,222
23,45
24,45
25,51
26,207
27,51
28,48
29,228
30,72
31,54
0,1152
1,51
2,51
3,51
4,45
5,51
6,45
7,48
8,48
9,51
10,204
11,45
12,51
13,45
14,60
15,210
16,45
17,51
18,45
19,48
20,45
21,69
22,231
23,201
24,45
25,45
26,216
27,51
28,141
29,48
30,213
31,48
0,189
1,54
2,45
3,54
4,48
5,45
6,54
7,51
8,51
9,54
10,57
11,45
12,45
13,48
14,48
15,45
16,216
17,54
18,45
19,45
20,84
21,207
22,204
23,45
24,45
25,210
26,219
27,177
28,51
29,51
30,102
31,72
0,198
1,45
2,45
3,45
4,48
5,51
6,48
7,213
8,48
9,45
10,39
11,39
12,51
13,69
14,51
15,81
16,45
17,210
18,75
19,63
20,108
21,51
22,204
23,204
24,201
25,45
26,54
27,210
28,45
29,45
30,48
31,45
0,390
1,54
2,51
3,45
4,45
5,45
6,45
7,51
8,45
9,108
10,105
11,48
12,45
13,54
14,45
15,45
16,216
17,45
18,51
19,213
20,105
21,93
22,213
23,51
24,45
25,210
26,45
27,45
28,48
29,51
30,228
31,48
0,201
1,51
2,48
3,48
4,45
5,48
6,213
7,45
8,51
9,222
10,126
11,54
12,45
13,51
14,96
15,192
16,51
17,54
18,45
19,45
20,210
21,213
22,237
23,75
24,45
25,45
26,48
27,210
28,45
29,54
30,222
31,84
0,201
1,45
2,45
3,45
4,51
5,45
6,51
7,48
8,51
9,108
10,108
11,105
12,51
13,45
14,213
15,75
16,210
17,45
18,51
19,210
20,231
21,45
22,207
23,207
24,45
25,210
26,45
27,45
28,66
29,45
30,213
31,222
0,1095
1,51
2,45
3,51
4,45
5,45
6,51
7,45
8,48
9,51
10,84
11,45
12,45
13,45
14,54
15,72
16,45
17,45
18,48
19,54
20,54
21,60
22,216
23,207
24,45
25,48
26,45
27,72
28,48
29,54
30,201
31,51
0,195
1,54
2,45
3,45
4,48
5,54
6,45
7,207
8,45
9,108
10,54
11,51
12,51
13,51
14,51
15,51
16,81
17,69
18,207
19,114
20,75
21,57
22,210
23,45
24,207
25,210
26,210
27,45
28,207
29,51
30,111
31,48
0,201
1,51
2,45
3,45
4,45
5,48
6,51
7,48
8,45
9,114
10,126
11,51
12,51
13,48
14,51
15,54
16,48
17,48
18,45
19,45
20,54
21,54
22,213
23,51
24,45
25,48
26,51
27,45
28,207
29,210
30,189
31,138
0,192
1,45
2,51
3,54
4,45
5,45
6,45
7,45
8,51
9,51
10,45
11,45
12,48
13,45
14,45
15,213
16,45
17,45
18,51
19,72
20,75
21,45
22,216
23,51
24,213
25,210
26,45
27,69
28,51
29,54
30,45
31,45
0,192
1,45
2,45
3,45
4,45
5,45
6,45
7,207
8,45
9,90
10,102
11,99
12,45
13,207
14,45
15,51
16,54
17,84
18,51
19,150
20,72
21,75
22,207
23,51
24,51
25,51
26,45
27,48
28,48
29,72
30,84
31,48
0,201
1,48
2,54
3,45
4,45
5,48
6,48
7,45
8,45
9,117
10,213
11,45
12,45
13,69
14,45
15,207
16,78
17,48
18,45
19,90
20,78
21,63
22,219
23,45
24,45
25,51
26,204
27,213
28,48
29,45
30,51
31,48
0,186
1,51
2,45
3,45
4,45
5,51
6,51
7,45
8,207
9,84
10,45
11,45
12,54
13,51
14,45
15,213
16,48
17,48
18,45
19,78
20,207
21,45
22,213
23,45
24,51
25,48
26,45
27,210
28,72
29,45
30,210
31,201
0,183
1,48
2,51
3,45
4,51
5,54
6,45
7,51
8,45
9,84
10,213
11,54
12,51
13,45
14,138
15,45
16,51
17,210
18,69
19,54
20,45
21,45
22,207
23,207
24,207
25,213
26,48
27,132
28,51
29,45
30,210
31,48
0,186
1,54
2,45
3,45
4,48
5,54
6,45
7,51
8,117
9,81
10,135
11,210
12,60
13,198
14,213
15,210
16,195
17,99
18,51
19,51
20,93
21,75
22,219
23,45
24,207
25,51
26,81
27,51
28,201
29,51
30,48
31,129
0,189
1,48
2,51
3,45
4,45
5,45
6,234
7,45
8,51
9,96
10,96
11,45
12,45
13,45
14,45
15,45
16,51
17,48
18,51
19,81
20,207
21,45
22,213
23,45
24,51
25,210
26,159
27,45
28,51
29,132
30,213
31,102
0,45
1,45
2,45
3,51
4,45
5,45
6,54
7,45
8,51
9,207
10,105
11,51
12,45
13,48
14,45
15,51
16,45
17,213
18,45
19,45
20,81
21,57
22,201
23,213
24,51
25,51
26,48
27,45
28,60
29,210
30,45
31,213
0,720
1,51
2,51
3,45
4,48
5,45
6,45
7,45
8,54
9,108
10,216
11,45
12,45
13,45
14,75
15,72
16,126
17,51
18,51
19,126
20,108
21,45
22,216
23,45
24,48
25,39
26,54
27,45
28,195
29,222
30,75
31,123
0,177
1,45
2,51
3,45
4,48
5,213
6,228
7,54
8,45
9,108
10,84
11,45
12,45
13,48
14,210
15,54
16,54
17,45
18,45
19,45
20,45
21,72
22,201
23,45
24,45
25,54
26,45
27,48
28,213
29,228
30,72
31,210
0,195
1,54
2,51
3,45
4,45
5,51
6,51
7,45
8,51
9,204
10,105
11,54
12,45
13,51
14,54
15,45
16,69
17,51
18,45
19,48
20,45
21,45
22,207
23,207
24,48
25,51
26,108
27,213
28,159
29,51
30,255
31,72
0,198
1,48
2,51
3,45
4,51
5,45
6,45
7,207
8,45
9,210
10,210
11,45
12,51
13,45
14,45
15,54
16,48
17,48
18,45
19,75
20,213
21,54
22,204
23,201
24,45
25,54
26,45
27,51
28,204
29,99
30,165
31,45
0,192
1,51
2,45
3,54
4,51
5,45
6,54
7,45
8,129
9,90
10,102
11,45
12,45
13,45
14,45
15,54
16,51
17,150
18,51
19,45
20,99
21,66
22,207
23,204
24,204
25,45
26,204
27,48
28,198
29,75
30,72
31,210
0,198
1,45
2,51
3,51
4,48
5,51
6,213
7,45
8,45
9,219
10,213
11,45
12,45
13,48
14,54
15,54
16,45
17,45
18,216
19,111
20,45
21,108
22,210
23,51
24,45
25,45
26,213
27,207
28,66
29,138
30,213
31,45
0,192
1,45
2,45
3,51
4,51
5,45
6,54
7,51
8,75
9,216
10,204
11,48
12,51
13,45
14,45
15,45
16,45
17,45
18,45
19,48
20,45
21,48
22,210
23,204
24,204
25,45
26,204
27,54
28,45
29,45
30,204
31,207
0,870
1,66
2,54
3,45
4,51
5,54
6,219
7,45
8,45
9,48
10,93
11,45
12,45
13,45
14,54
15,165
16,210
17,201
18,45
19,51
20,69
21,51
22,216
23,51
24,204
25,45
26,78
27,213
28,198
29,210
30,48
31,45
0,198
1,45
2,51
3,45
4,48
5,51
6,213
7,45
8,45
9,210
10,105
11,51
12,54
13,45
14,48
15,51
16,207
17,45
18,45
19,48
20,63
21,69
22,210
23,45
24,45
25,201
26,45
27,48
28,87
29,213
30,54
31,72
0,978
1,45
2,45
3,45
4,45
5,45
6,45
7,51
8,45
9,207
10,93
11,210
12,48
13,207
14,51
15,216
16,48
17,45
18,45
19,72
20,45
21,54
22,210
23,51
24,54
25,45
26,234
27,120
28,45
29,213
30,75
31,48
0,195
1,45
2,45
3,51
4,45
5,45
6,45
7,51
8,45
9,219
10,105
11,45
12,129
13,204
14,45
15,45
16,48
17,93
18,210
19,81
20,45
21,60
22,207
23,51
24,204
25,210
26,204
27,210
28,48
29,213
30,210
31,45
0,189
1,51
2,45
3,54
4,45
5,48
6,48
7,45
8,45
9,129
10,216
11,51
12,51
13,45
14,45
15,51
16,207
17,45
18,45
19,45
20,45
21,45
22,207
23,45
24,48
25,213
26,51
27,207
28,45
29,213
30,51
31,219
0,192
1,45
2,48
3,51
4,45
5,45
6,45
7,45
8,45
9,117
10,111
11,54
12,213
13,45
14,51
15,207
16,45
17,219
18,45
19,48
20,207
21,51
22,210
23,45
24,198
25,51
26,210
27,198
28,51
29,45
30,54
31,204
0,1098
1,45
2,54
3,45
4,45
5,51
6,48
7,45
8,51
9,102
10,96
11,45
12,45
13,45
14,48
15,54
16,84
17,45
18,45
19,54
20,87
21,48
22,210
23,213
24,201
25,51
26,195
27,207
28,45
29,153
30,228
31,45
0,195
1,45
2,45
3,54
4,51
5,45
6,45
7,45
8,45
9,93
10,102
11,51
12,57
13,51
14,45
15,45
16,192
17,51
18,45
19,213
20,45
21,54
22,219
23,48
24,48
25,213
26,54
27,201
28,45
29,72
30,45
31,78
0,477
1,45
2,45
3,51
4,45
5,51
6,48
7,45
8,51
9,54
10,48
11,45
12,51
13,51
14,48
15,186
16,45
17,54
18,48
19,153
20,45
21,48
22,216
23,45
24,51
25,45
26,204
27,69
28,60
29,213
30,45
31,51
0,192
1,45
2,45
3,45
4,45
5,51
6,45
7,54
8,45
9,207
10,213
11,51
12,213
13,213
14,195
15,117
16,54
17,207
18,51
19,96
20,45
21,48
22,210
23,51
24,45
25,45
26,204
27,210
28,66
29,45
30,51
31,72
0,198
1,45
2,51
3,45
4,45
5,45
6,51
7,45
8,45
9,210
10,54
11,45
12,45
13,51
14,54
15,126
16,78
17,51
18,51
19,45
20,48
21,45
22,240
23,51
24,51
25,48
26,72
27,51
28,45
29,210
30,207
31,51
0,198
1,54
2,45
3,45
4,51
5,54
6,54
7,54
8,216
9,45
10,45
11,45
12,45
13,48
14,45
15,45
16,51
17,45
18,75
19,126
20,45
21,210
22,204
23,45
24,210
25,45
26,48
27,54
28,69
29,294
30,210
31,45
0,195
1,54
2,45
3,45
4,66
5,51
6,45
7,45
8,60
9,69
10,93
11,48
12,54
13,51
14,51
15,45
16,45
17,45
18,51
19,51
20,72
21,48
22,204
23,204
24,45
25,207
26,75
27,111
28,51
29,219
30,258
31,45
0,183
1,45
2,48
3,48
4,48
5,45
6,204
7,45
8,45
9,93
10,99
11,54
12,210
13,45
14,198
15,48
16,192
17,45
18,48
19,111
20,45
21,249
22,210
23,54
24,48
25,45
26,210
27,45
28,93
29,54
30,216
31,207
0,183
1,45
2,45
3,51
4,45
5,48
6,45
7,207
8,207
9,51
10,45
11,45
12,45
13,48
14,54
15,51
16,84
17,234
18,48
19,48
20,234
21,78
22,213
23,45
24,213
25,45
26,204
27,45
28,210
29,51
30,210
31,249
0,198
1,45
2,54
3,48
4,45
5,45
6,45
7,51
8,45
9,84
10,99
11,78
12,45
13,51
14,45
15,45
16,45
17,213
18,54
19,45
20,219
21,45
22,210
23,213
24,210
25,213
26,192
27,51
28,51
29,75
30,210
31,54
0,186
1,54
2,45
3,45
4,45
5,45
6,45
7,51
8,51
9,51
10,45
11,54
12,45
13,45
14,48
15,216
16,48
17,45
18,45
19,45
20,93
21,45
22,204
23,204
24,45
25,45
26,54
27,51
28,207
29,72
30,54
31,222
0,186
1,54
2,45
3,45
4,45
5,48
6,213
7,45
8,213
9,51
10,99
11,45
12,48
13,69
14,201
15,45
16,45
17,45
18,48
19,168
20,192
21,45
22,210
23,207
24,66
25,99
26,207
27,213
28,51
29,144
30,96
31,69
0,183
1,45
2,51
3,54
4,54
5,45
6,45
7,51
8,48
9,123
10,105
11,72
12,45
13,51
14,51
15,45
16,45
17,45
18,45
19,48
20,45
21,51
22,213
23,45
24,204
25,213
26,210
27,51
28,204
29,180
30,75
31,72
0,198
1,51
2,45
3,45
4,51
5,48
6,45
7,48
8,45
9,87
10,45
11,45
12,48
13,48
14,45
15,210
16,45
17,204
18,69
19,210
20,45
21,45
22,201
23,207
24,45
25,45
26,51
27,207
28,45
29,48
30,51
31,69
0,192
1,48
2,45
3,45
4,45
5,45
6,45
7,51
8,45
9,51
10,45
11,45
12,45
13,54
14,45
15,51
16,51
17,45
18,45
19,48
20,72
21,69
22,207
23,45
24,45
25,51
26,210
27,213
28,48
29,51
30,210
31,54
0,198
1,45
2,45
3,48
4,45
5,54
6,45
7,48
8,45
9,210
10,78
11,48
12,54
13,48
14,102
15,114
16,201
17,63
18,204
19,48
20,51
21,48
22,216
23,204
24,213
25,207
26,45
27,48
28,213
29,216
30,210
31,45
0,183
1,45
2,48
3,54
4,51
5,48
6,51
7,51
