TrainingSize,Cycles
5,45
6,45
7,51
8,45
9,210
10,45
11,45
12,45
13,207
14,45
15,51
16,45
17,207
18,51
19,60
20,96
21,54
22,51
23,54
24,51
25,45
26,204
27,51
28,297
29,45
30,207
31,45
0,363
1,51
2,45
3,51
4,45
5,48
6,207
7,81
8,207
9,108
10,84
11,45
12,45
13,216
14,45
15,48
16,225
17,48
18,48
19,69
20,51
21,51
22,54
23,48
24,48
25,225
26,201
27,222
28,45
29,45
30,210
31,216
0,201
1,51
2,207
3,45
4,48
5,45
6,213
7,45
8,45
9,78
10,45
11,45
12,51
13,222
14,48
15,51
16,204
17,48
18,54
19,216
20,45
21,201
22,207
23,204
24,180
25,207
26,204
27,45
28,213
29,213
30,51
31,204
0,450
1,45
2,51
3,45
4,51
5,51
6,207
7,87
8,93
9,72
10,45
11,45
12,45
13,210
14,45
15,45
16,48
17,213
18,51
19,51
20,45
21,45
22,102
23,213
24,45
25,51
26,225
27,45
28,219
29,207
30,219
31,213
0,195
1,54
2,48
3,45
4,51
5,51
6,51
7,60
8,51
9,210
10,99
11,51
12,45
13,207
14,213
15,216
16,45
17,45
18,222
19,96
20,72
21,45
22,207
23,51
24,45
25,213
26,204
27,225
28,225
29,45
30,228
31,216
0,198
1,51
2,210
3,51
4,48
5,51
6,45
7,75
8,45
9,72
10,48
11,198
12,45
13,210
14,51
15,51
16,51
17,51
18,45
19,45
20,45
21,84
22,51
23,54
24,201
25,45
26,204
27,219
28,213
29,216
30,210
31,210
0,204
1,45
2,207
3,51
4,45
5,48
6,45
7,48
8,45
9,99
10,45
11,45
12,72
13,216
14,213
15,45
16,207
17,45
18,45
19,213
20,90
21,210
22,45
23,54
24,45
25,228
26,204
27,51
28,210
29,72
30,219
31,45
0,198
1,54
2,51
3,45
4,45
5,51
6,216
7,48
8,51
9,210
10,201
11,51
12,51
13,210
14,129
15,222
16,51
17,54
18,51
19,51
20,45
21,51
22,45
23,45
24,201
25,54
26,213
27,210
28,210
29,219
30,219
31,54
0,204
1,45
2,45
3,51
4,45
5,51
6,45
7,51
8,210
9,45
10,216
11,45
12,45
13,207
14,222
15,228
16,222
17,45
18,210
19,54
20,75
21,87
22,54
23,48
24,45
25,45
26,207
27,210
28,51
29,45
30,228
31,63
0,141
1,114
2,210
3,45
4,51
5,54
6,48
7,411
8,45
9,84
10,93
11,51
12,48
13,213
14,45
15,45
16,54
17,210
18,45
19,114
20,72
21,93
22,48
23,51
24,222
25,51
26,399
27,219
28,216
29,219
30,210
31,216
0,201
1,54
2,207
3,45
4,45
5,54
6,213
7,216
8,45
9,210
10,45
11,45
12,48
13,210
14,45
15,45
16,213
17,207
18,45
19,219
20,78
21,54
22,54
23,45
24,45
25,45
26,207
27,210
28,219
29,204
30,45
31,228
0,192
1,45
2,51
3,45
4,51
5,48
6,48
7,54
8,45
9,105
10,75
11,48
12,210
13,207
14,45
15,216
16,48
17,216
18,48
19,72
20,63
21,45
22,45
23,207
24,45
25,210
26,222
27,45
28,216
29,210
30,216
31,213
0,687
1,45
2,204
3,45
4,51
5,51
6,45
7,54
8,45
9,48
10,51
11,45
12,45
13,207
14,54
15,210
16,54
17,213
18,213
19,45
20,114
21,51
22,54
23,51
24,45
25,51
26,204
27,207
28,213
29,219
30,216
31,213
0,579
1,45
2,201
3,51
4,45
5,54
6,210
7,45
8,45
9,72
10,45
11,204
12,45
13,219
14,54
15,48
16,48
17,45
18,45
19,96
20,87
21,51
22,48
23,201
24,45
25,219
26,204
27,210
28,45
29,204
30,207
31,204
0,195
1,45
2,51
3,54
4,51
5,45
6,213
7,45
8,48
9,102
10,84
11,51
12,45
13,207
14,48
15,219
16,51
17,204
18,258
19,45
20,48
21,78
22,45
23,51
24,45
25,210
26,219
27,288
28,45
29,210
30,45
31,228
0,192
1,45
2,48
3,45
4,45
5,54
6,99
7,45
8,48
9,81
10,228
11,45
12,51
13,219
14,45
15,432
16,60
17,45
18,45
19,45
20,45
21,48
22,207
23,45
24,45
25,45
26,216
27,213
28,213
29,216
30,207
31,210
0,981
1,48
2,45
3,51
4,48
5,51
6,54
7,66
8,51
9,84
10,45
11,48
12,45
13,207
14,51
15,45
16,222
17,45
18,48
19,210
20,123
21,48
22,210
23,45
24,207
25,45
26,204
27,48
28,216
29,219
30,213
31,48
0,201
1,45
2,207
3,45
4,198
5,45
6,51
7,51
8,45
9,45
10,225
11,45
12,45
13,216
14,45
15,114
16,204
17,45
18,48
19,48
20,54
21,45
22,54
23,204
24,54
25,45
26,204
27,54
28,219
29,201
30,216
31,210
0,189
1,54
2,48
3,48
4,45
5,51
6,45
7,48
8,210
9,45
10,99
11,45
12,48
13,207
14,51
15,222
16,219
17,45
18,45
19,75
20,51
21,51
22,45
23,54
24,45
25,45
26,207
27,210
28,210
29,219
30,48
31,207
0,648
1,48
2,210
3,54
4,48
5,48
6,87
7,51
8,45
9,84
10,66
11,48
12,45
13,219
14,225
15,45
16,54
17,45
18,210
19,201
20,102
21,54
22,45
23,201
24,201
25,213
26,201
27,207
28,210
29,45
30,225
31,207
0,810
1,48
2,210
3,51
4,48
5,45
6,159
7,213
8,213
9,51
10,45
11,45
12,51
13,207
14,96
15,228
16,54
17,51
18,45
19,48
20,63
21,51
22,48
23,51
24,45
25,54
26,201
27,219
28,210
29,216
30,69
31,213
0,195
1,51
2,210
3,45
4,45
5,51
6,45
7,51
8,45
9,45
10,105
11,45
12,54
13,207
14,45
15,222
16,45
17,45
18,51
19,207
20,81
21,45
22,45
23,45
24,45
25,45
26,204
27,225
28,213
29,54
30,225
31,210
0,201
1,51
2,45
3,45
4,207
5,210
6,54
7,54
8,45
9,105
10,78
11,54
12,45
13,207
14,129
15,45
16,66
17,45
18,45
19,45
20,48
21,216
22,45
23,48
24,51
25,216
26,204
27,207
28,210
29,219
30,216
31,51
0,201
1,45
2,51
3,45
4,48
5,54
6,213
7,54
8,210
9,96
10,81
11,45
12,51
13,207
14,48
15,213
16,45
17,201
18,69
19,54
20,66
21,45
22,51
23,51
24,204
25,72
26,201
27,207
28,225
29,69
30,45
31,207
0,186
1,45
2,54
3,45
4,45
5,48
6,219
7,51
8,201
9,114
10,48
11,45
12,51
13,216
14,45
15,45
16,45
17,204
18,51
19,87
20,45
21,45
22,54
23,201
24,45
25,51
26,210
27,219
28,54
29,210
30,207
31,51
0,198
1,51
2,51
3,45
4,45
5,45
6,45
7,45
8,48
9,216
10,210
11,45
12,51
13,213
14,246
15,45
16,45
17,204
18,213
19,45
20,75
21,123
22,45
23,48
24,51
25,48
26,198
27,210
28,213
29,210
30,213
31,207
0,198
1,45
2,51
3,51
4,48
5,45
6,129
7,45
8,48
9,261
10,45
11,51
12,51
13,219
14,213
15,45
16,45
17,198
18,219
19,207
20,117
21,51
22,54
23,48
24,45
25,48
26,204
27,69
28,48
29,60
30,438
31,216
0,177
1,51
2,51
3,216
4,51
5,45
6,45
7,213
8,48
9,87
10,216
11,45
12,51
13,198
14,48
15,45
16,210
17,54
18,45
19,63
20,117
21,51
22,51
23,51
24,210
25,186
26,213
27,207
28,213
29,207
30,210
31,222
0,1128
1,51
2,210
3,48
4,45
5,51
6,45
7,147
8,45
9,69
10,51
11,51
12,54
13,216
14,213
15,51
16,207
17,216
18,54
19,102
20,45
21,45
22,51
23,207
24,210
25,78
26,210
27,210
28,45
29,54
30,213
31,201
0,195
1,45
2,45
3,45
4,48
5,51
6,87
7,72
8,45
9,54
10,51
11,45
12,45
13,219
14,45
15,45
16,201
17,207
18,48
19,45
20,81
21,210
22,51
23,51
24,45
25,48
26,210
27,210
28,207
29,108
30,213
31,201
0,189
1,48
2,45
3,51
4,48
5,45
6,48
7,210
8,51
9,84
10,99
11,45
12,51
13,210
14,123
15,234
16,51
17,51
18,54
19,45
20,210
21,48
22,51
23,51
24,201
25,219
26,207
27,216
28,48
29,213
30,210
31,207
0,195
1,45
2,207
3,45
4,51
5,51
6,51
7,45
8,48
9,78
10,45
11,45
12,51
13,210
14,45
15,45
16,45
17,219
18,45
19,45
20,72
21,54
22,45
23,51
24,51
25,216
26,204
27,210
28,213
29,87
30,237
31,207
0,423
1,45
2,204
3,54
4,45
5,48
6,48
7,54
8,48
9,96
10,48
11,45
12,51
13,210
14,48
15,51
16,219
17,45
18,45
19,60
20,45
21,93
22,210
23,45
24,48
25,51
26,207
27,210
28,222
29,210
30,210
31,48
0,189
1,45
2,48
3,45
4,45
5,51
6,54
7,45
8,45
9,69
10,96
11,198
12,48
13,207
14,45
15,216
16,216
17,201
18,45
19,204
20,54
21,45
22,204
23,48
24,54
25,216
26,207
27,45
28,231
29,213
30,66
31,51
0,195
1,45
2,204
3,45
4,45
5,45
6,129
7,78
8,45
9,99
10,66
11,48
12,51
13,219
14,45
15,228
16,45
17,207
18,54
19,216
20,45
21,51
22,69
23,207
24,45
25,51
26,210
27,216
28,210
29,210
30,216
31,219
0,198
1,45
2,45
3,45
4,45
5,45
6,48
7,78
8,51
9,225
10,219
11,48
12,45
13,201
14,60
15,45
16,45
17,213
18,48
19,48
20,213
21,45
22,51
23,45
24,204
25,48
26,201
27,51
28,210
29,213
30,225
31,213
0,1110
1,45
2,210
3,45
4,51
5,45
6,45
7,51
8,54
9,228
10,45
11,48
12,45
13,207
14,48
15,51
16,45
17,45
18,45
19,48
20,216
21,210
22,51
23,45
24,48
25,210
26,201
27,213
28,201
29,213
30,216
31,213
0,192
1,45
2,45
3,45
4,51
5,45
6,45
7,72
8,216
9,51
10,75
11,48
12,51
13,207
14,51
15,48
16,45
17,210
18,207
19,48
20,66
21,54
22,198
23,45
24,201
25,216
26,213
27,201
28,207
29,216
30,201
31,210
0,192
1,45
2,51
3,45
4,54
5,51
6,87
7,45
8,48
9,210
10,234
11,45
12,45
13,201
14,72
15,54
16,204
17,201
18,213
19,45
20,63
21,207
22,213
23,201
24,45
25,210
26,201
27,207
28,45
29,210
30,216
31,216
0,789
1,51
2,45
3,57
4,63
5,54
6,45
7,51
8,45
9,99
10,48
11,207
12,45
13,207
14,45
15,210
16,48
17,51
18,45
19,48
20,48
21,57
22,207
23,207
24,45
25,45
26,198
27,219
28,219
29,51
30,207
31,45
0,195
1,45
2,45
3,45
4,216
5,207
6,45
7,123
8,45
9,210
10,45
11,48
12,51
13,213
14,225
15,48
16,48
17,210
18,54
19,75
20,99
21,213
22,51
23,210
24,213
25,45
26,204
27,207
28,84
29,213
30,216
31,213
0,144
1,45
2,210
3,54
4,45
5,48
6,213
7,54
8,45
9,105
10,207
11,51
12,213
13,207
14,48
15,45
16,51
17,51
18,213
19,54
20,48
21,204
22,126
23,45
24,45
25,210
26,213
27,210
28,51
29,231
30,213
31,45
0,192
1,45
2,48
3,51
4,45
5,51
6,48
7,66
8,213
9,72
10,48
11,45
12,54
13,210
14,207
15,231
16,48
17,213
18,51
19,75
20,120
21,45
22,69
23,51
24,45
25,51
26,207
27,216
28,216
29,45
30,51
31,201
0,183
1,45
2,201
3,51
4,45
5,45
6,207
7,45
8,45
9,45
10,102
11,261
12,51
13,213
14,45
15,48
16,222
17,51
18,48
19,72
20,111
21,60
22,48
23,45
24,48
25,45
26,201
27,210
28,213
29,219
30,207
31,207
0,195
1,45
2,201
3,45
4,54
5,51
6,216
7,54
8,48
9,111
10,45
11,45
12,54
13,210
14,45
15,45
16,48
17,204
18,45
19,48
20,69
21,45
22,54
23,54
24,204
25,72
26,207
27,213
28,234
29,210
30,216
31,222
0,486
1,54
2,51
3,54
4,48
5,51
6,45
7,51
8,210
9,216
10,45
11,45
12,54
13,207
14,48
15,45
16,48
17,54
18,45
19,51
20,210
21,51
22,48
23,48
24,54
25,213
26,201
27,45
28,216
29,213
30,216
31,45
0,192
1,48
2,51
3,45
4,54
5,45
6,210
7,51
8,45
9,96
10,54
11,51
12,66
13,213
14,51
15,219
16,51
17,201
18,45
19,45
20,96
21,45
22,45
23,45
24,45
25,48
26,198
27,51
28,216
29,222
30,45
31,213
0,189
1,45
2,201
3,45
4,45
5,45
6,54
7,45
