TrainingSize,Cycles
4,51
5,45
6,45
7,201
8,216
9,216
10,99
11,51
12,207
13,45
14,48
15,171
16,219
17,45
18,207
19,51
20,45
21,207
22,114
23,207
24,45
25,216
26,51
27,216
28,213
29,45
30,207
31,207
0,201
1,45
2,54
3,45
4,45
5,51
6,45
7,45
8,45
9,96
10,45
11,51
12,45
13,78
14,213
15,210
16,216
17,51
18,51
19,225
20,45
21,45
22,45
23,45
24,54
25,45
26,45
27,54
28,45
29,231
30,216
31,210
0,195
1,45
2,45
3,51
4,51
5,51
6,45
7,45
8,60
9,105
10,102
11,45
12,45
13,45
14,45
15,51
16,210
17,204
18,219
19,45
20,75
21,222
22,204
23,45
24,180
25,207
26,51
27,210
28,210
29,207
30,45
31,48
0,1005
1,48
2,48
3,216
4,48
5,45
6,51
7,51
8,45
9,108
10,129
11,45
12,204
13,48
14,75
15,54
16,207
17,45
18,201
19,210
20,51
21,207
22,63
23,66
24,210
25,75
26,45
27,210
28,207
29,210
30,201
31,213
0,201
1,48
2,48
3,54
4,48
5,51
6,75
7,162
8,225
9,135
10,45
11,69
12,45
13,51
14,54
15,159
16,216
17,207
18,45
19,216
20,51
21,228
22,207
23,207
24,45
25,213
26,48
27,210
28,48
29,99
30,204
31,210
0,186
1,45
2,51
3,45
4,45
5,45
6,201
7,45
8,84
9,126
10,51
11,48
12,210
13,45
14,45
15,51
16,213
17,45
18,201
19,54
20,75
21,207
22,204
23,207
24,213
25,210
26,54
27,45
28,72
29,72
30,210
31,225
0,195
1,45
2,45
3,48
4,51
5,45
6,51
7,48
8,204
9,69
10,213
11,48
12,48
13,51
14,75
15,45
16,210
17,204
18,45
19,225
20,54
21,207
22,207
23,201
24,45
25,210
26,213
27,219
28,210
29,45
30,51
31,207
0,189
1,45
2,45
3,45
4,45
5,51
6,51
7,45
8,48
9,219
10,48
11,51
12,45
13,48
14,213
15,45
16,225
17,54
18,213
19,87
20,66
21,72
22,54
23,204
24,213
25,81
26,45
27,51
28,216
29,207
30,210
31,213
0,198
1,48
2,51
3,51
4,45
5,51
6,45
7,204
8,45
9,102
10,231
11,207
12,48
13,45
14,72
15,45
16,210
17,84
18,45
19,87
20,45
21,69
22,198
23,132
24,213
25,45
26,45
27,210
28,213
29,45
30,213
31,216
0,186
1,45
2,45
3,45
4,48
5,45
6,51
7,54
8,48
9,105
10,48
11,45
12,45
13,48
14,48
15,216
16,207
17,51
18,45
19,45
20,45
21,204
22,48
23,45
24,213
25,45
26,45
27,216
28,213
29,207
30,201
31,87
0,48
1,45
2,45
3,48
4,45
5,45
6,210
7,45
8,48
9,45
10,219
11,45
12,45
13,45
14,45
15,45
16,210
17,213
18,207
19,54
20,216
21,54
22,45
23,45
24,195
25,231
26,207
27,222
28,204
29,48
30,207
31,72
0,192
1,51
2,51
3,48
4,45
5,54
6,48
7,45
8,45
9,54
10,219
11,45
12,45
13,45
14,45
15,45
16,210
17,213
18,204
19,96
20,210
21,48
22,51
23,207
24,213
25,207
26,75
27,51
28,210
29,45
30,210
31,48
0,192
1,51
2,45
3,45
4,54
5,51
6,51
7,51
8,45
9,210
10,228
11,48
12,45
13,45
14,45
15,45
16,201
17,48
18,54
19,126
20,132
21,201
22,207
23,48
24,45
25,45
26,45
27,222
28,75
29,216
30,45
31,51
0,189
1,45
2,51
3,45
4,45
5,48
6,45
7,48
8,210
9,222
10,105
11,210
12,45
13,45
14,48
15,45
16,213
17,45
18,45
19,45
20,66
21,51
22,198
23,45
24,45
25,51
26,210
27,204
28,204
29,207
30,207
31,48
0,198
1,51
2,45
3,45
4,45
5,54
6,51
7,45
8,78
9,93
10,237
11,48
12,45
13,45
14,48
15,180
16,216
17,219
18,207
19,216
20,216
21,204
22,48
23,54
24,213
25,45
26,216
27,213
28,216
29,207
30,48
31,168
0,192
1,57
2,45
3,45
4,51
5,45
6,210
7,51
8,111
9,105
10,45
11,51
12,45
13,219
14,51
15,210
16,219
17,45
18,201
19,210
20,66
21,60
22,45
23,207
24,45
25,207
26,45
27,204
28,210
29,72
30,69
31,210
0,201
1,51
2,45
3,54
4,45
5,51
6,48
7,51
8,48
9,216
10,219
11,45
12,45
13,51
14,45
15,45
16,216
17,45
18,201
19,213
20,90
21,48
22,198
23,198
24,75
25,207
26,48
27,210
28,72
29,216
30,210
31,51
0,213
1,45
2,51
3,45
4,51
5,45
6,45
7,45
8,45
9,114
10,105
11,45
12,45
13,213
14,45
15,45
16,213
17,51
18,45
19,45
20,69
21,204
22,207
23,105
24,204
25,45
26,207
27,45
28,201
29,204
30,207
31,213
0,186
1,45
2,45
3,54
4,45
5,51
6,45
7,198
8,111
9,129
10,45
11,45
12,51
13,210
14,45
15,78
16,210
17,219
18,294
19,48
20,207
21,207
22,60
23,51
24,216
25,210
26,153
27,84
28,210
29,213
30,207
31,210
0,183
1,48
2,45
3,45
4,51
5,51
6,126
7,51
8,210
9,126
10,105
11,48
12,45
13,54
14,45
15,51
16,207
17,54
18,51
19,117
20,102
21,69
22,207
23,210
24,45
25,87
26,45
27,213
28,210
29,207
30,45
31,210
0,195
1,45
2,45
3,45
4,51
5,54
6,45
7,45
8,45
9,45
10,99
11,51
12,45
13,54
14,45
15,51
16,210
17,213
18,204
19,96
20,45
21,69
22,204
23,207
24,132
25,48
26,207
27,219
28,210
29,45
30,207
31,225
0,198
1,45
2,45
3,57
4,45
5,45
6,51
7,90
8,45
9,207
10,108
11,87
12,45
13,45
14,51
15,45
16,222
17,51
18,45
19,201
20,210
21,207
22,207
23,213
24,204
25,45
26,210
27,213
28,72
29,207
30,210
31,207
0,183
1,51
2,45
3,45
4,51
5,45
6,201
7,201
8,48
9,111
10,48
11,48
12,51
13,216
14,54
15,216
16,210
17,207
18,45
19,99
20,207
21,45
22,45
23,51
24,45
25,54
26,201
27,48
28,45
29,63
30,219
31,222
0,189
1,48
2,45
3,51
4,54
5,45
6,45
7,48
8,45
9,45
10,51
11,51
12,45
13,54
14,45
15,48
16,216
17,51
18,48
19,204
20,72
21,78
22,54
23,45
24,72
25,216
26,48
27,207
28,180
29,81
30,216
31,201
0,201
1,45
2,54
3,48
4,54
5,51
6,48
7,45
8,51
9,123
10,216
11,210
12,45
13,45
14,45
15,48
16,210
17,51
18,69
19,219
20,102
21,45
22,207
23,207
24,213
25,210
26,210
27,210
28,48
29,54
30,213
31,51
0,201
1,51
2,45
3,51
4,54
5,51
6,45
7,45
8,45
9,228
10,99
11,54
12,45
13,45
14,48
15,54
16,210
17,51
18,51
19,48
20,69
21,51
22,45
23,45
24,210
25,66
26,210
27,45
28,45
29,48
30,213
31,57
0,45
1,51
2,45
3,48
4,51
5,51
6,45
7,45
8,45
9,123
10,51
11,45
12,45
13,48
14,45
15,45
16,213
17,45
18,45
19,45
20,210
21,213
22,210
23,204
24,210
25,210
26,69
27,213
28,213
29,72
30,45
31,219
0,231
1,54
2,45
3,45
4,51
5,51
6,117
7,45
8,45
9,105
10,210
11,48
12,45
13,45
14,51
15,54
16,213
17,51
18,204
19,84
20,72
21,45
22,195
23,210
24,45
25,72
26,204
27,210
28,84
29,213
30,213
31,210
0,438
1,45
2,48
3,45
4,48
5,48
6,60
7,45
8,54
9,123
10,45
11,48
12,51
13,51
14,48
15,225
16,207
17,45
18,45
19,51
20,51
21,201
22,45
23,69
24,54
25,207
26,54
27,105
28,51
29,45
30,204
31,210
0,201
1,45
2,48
3,45
4,51
5,45
6,45
7,51
8,51
9,51
10,45
11,48
12,45
13,45
14,51
15,120
16,210
17,48
18,45
19,54
20,207
21,45
22,66
23,51
24,54
25,45
26,72
27,54
28,204
29,207
30,210
31,213
0,288
1,48
2,48
3,45
4,51
5,45
6,45
7,207
8,48
9,108
10,126
11,210
12,51
13,45
14,45
15,51
16,225
17,45
18,219
19,114
20,219
21,279
22,72
23,207
24,54
25,48
26,84
27,45
28,213
29,51
30,207
31,45
0,291
1,45
2,45
3,45
4,45
5,51
6,51
7,45
8,51
9,105
10,210
11,48
12,54
13,51
14,141
15,45
16,216
17,207
18,51
19,78
20,75
21,207
22,201
23,210
24,213
25,207
26,45
27,228
28,51
29,45
30,45
31,222
0,192
1,51
2,45
3,51
4,45
5,51
6,45
7,51
8,54
9,120
10,105
11,51
12,48
13,51
14,54
15,72
16,210
17,45
18,225
19,72
20,111
21,213
22,171
23,66
24,78
25,204
26,45
27,219
28,204
29,45
30,207
31,219
0,195
1,51
2,45
3,48
4,45
5,45
6,51
7,45
8,84
9,114
10,48
11,48
12,45
13,45
14,45
15,45
16,207
17,213
18,219
19,45
20,219
21,51
22,51
23,207
24,51
25,45
26,51
27,75
28,69
29,207
30,210
31,51
0,906
1,45
2,45
3,45
4,45
5,48
6,102
7,45
8,84
9,222
10,51
11,45
12,45
13,45
14,72
15,75
16,210
17,138
18,45
19,210
20,45
21,207
22,210
23,210
24,219
25,210
26,72
27,45
28,231
29,81
30,51
31,48
0,264
1,48
2,45
3,51
4,45
5,48
6,45
7,45
8,45
9,45
10,51
11,51
12,45
13,45
14,45
15,204
16,210
17,81
18,45
19,81
20,72
21,219
22,204
23,213
24,210
25,150
26,48
27,48
28,213
29,216
30,204
31,48
0,627
1,54
2,51
3,45
4,45
5,54
6,51
7,45
8,51
9,72
10,126
11,45
12,51
13,45
14,51
15,45
16,216
17,210
18,45
19,210
20,72
21,216
22,45
23,48
24,51
25,207
26,207
27,75
28,210
29,210
30,222
31,213
0,915
1,48
2,45
3,45
4,45
5,45
6,45
7,51
8,54
9,54
10,108
11,45
12,45
13,45
14,51
15,45
16,201
17,51
18,45
19,213
20,213
21,204
22,45
23,60
24,210
25,234
26,45
27,213
28,210
29,57
30,201
31,207
0,1083
1,45
2,72
3,45
4,45
5,51
6,45
7,45
8,63
9,114
10,45
11,48
12,45
13,81
14,54
15,45
16,213
17,51
18,207
19,45
20,78
21,45
22,66
23,51
24,210
25,48
26,81
27,48
28,213
29,75
30,45
31,207
0,189
1,48
2,51
3,45
4,45
5,45
6,45
7,51
8,45
9,111
10,105
11,51
12,45
13,213
14,51
15,48
16,216
17,45
18,51
19,93
20,210
21,66
22,45
23,45
24,216
25,210
26,48
27,165
28,87
29,45
30,207
31,201
0,201
1,51
2,45
3,51
4,51
5,51
6,51
7,45
8,45
9,108
10,90
11,45
12,45
13,45
14,171
15,54
16,207
17,48
18,222
19,45
20,45
21,195
22,54
23,207
24,45
25,186
26,114
27,219
28,45
29,210
30,75
31,45
0,192
1,45
2,51
3,45
4,45
5,45
6,54
7,45
8,45
9,114
10,105
11,45
12,51
13,45
14,48
15,54
16,213
17,207
18,51
19,45
20,207
21,198
22,210
23,72
24,210
25,210
26,210
27,72
28,207
29,75
30,84
31,210
0,687
1,48
2,45
3,48
4,54
5,45
6,51
7,48
8,48
9,111
10,210
11,213
12,45
13,45
14,48
15,45
16,210
17,210
18,45
19,210
20,207
21,93
22,45
23,207
24,51
25,210
26,210
27,210
28,216
29,207
30,216
31,219
0,1005
1,51
2,48
3,45
4,51
5,75
6,45
7,45
8,51
9,123
10,75
11,51
12,51
13,51
14,255
15,45
16,207
17,201
18,45
19,222
20,216
21,207
22,51
23,204
24,216
25,120
26,210
27,51
28,45
29,45
30,201
31,213
0,201
1,54
2,45
3,48
4,45
5,51
6,51
7,45
8,45
9,228
10,117
11,45
12,48
13,45
14,45
15,45
16,213
17,45
18,45
19,210
20,45
21,45
22,201
23,48
24,213
25,45
26,204
27,210
28,51
29,150
30,207
31,213
0,204
1,45
2,45
3,45
4,48
5,48
6,45
7,54
8,54
9,45
10,219
11,45
12,228
13,45
14,54
15,75
16,204
17,45
18,69
19,54
20,75
21,201
22,180
23,69
24,177
25,225
26,204
27,216
28,54
29,198
30,45
31,207
0,192
1,51
2,45
3,207
4,45
5,51
6,48
7,45
8,45
9,222
10,45
11,45
12,45
13,54
14,45
15,210
16,210
17,207
18,54
19,51
20,114
21,216
22,45
23,201
24,213
25,219
26,72
27,51
28,192
29,213
30,210
31,210
0,474
1,45
2,51
3,48
4,45
5,45
6,45
7,54
