TrainingSize,Cycles
4,204
5,45
6,45
7,228
8,225
9,222
10,213
11,216
12,216
13,216
14,225
15,225
16,255
17,207
18,297
19,330
20,279
21,216
22,207
23,216
24,213
25,228
26,237
27,207
28,255
29,216
30,231
31,225
0,186
1,45
2,54
3,51
4,201
5,45
6,51
7,225
8,216
9,219
10,213
11,96
12,222
13,237
14,207
15,216
16,270
17,222
18,279
19,237
20,282
21,210
22,51
23,219
24,219
25,225
26,216
27,207
28,225
29,216
30,216
31,216
0,201
1,207
2,207
3,45
4,51
5,54
6,48
7,45
8,240
9,45
10,210
11,225
12,243
13,219
14,201
15,222
16,258
17,324
18,315
19,324
20,270
21,216
22,213
23,231
24,210
25,216
26,210
27,342
28,216
29,219
30,222
31,210
0,183
1,207
2,207
3,51
4,207
5,51
6,45
7,45
8,288
9,99
10,87
11,234
12,231
13,222
14,222
15,246
16,255
17,207
18,222
19,279
20,213
21,219
22,216
23,216
24,219
25,213
26,45
27,201
28,228
29,210
30,213
31,204
0,204
1,45
2,45
3,45
4,207
5,54
6,45
7,51
8,234
9,216
10,210
11,231
12,237
13,225
14,219
15,222
16,267
17,213
18,288
19,330
20,300
21,231
22,219
23,297
24,216
25,216
26,216
27,45
28,276
29,225
30,240
31,222
0,171
1,45
2,222
3,45
4,210
5,48
6,45
7,138
8,228
9,54
10,216
11,216
12,240
13,228
14,222
15,216
16,276
17,267
18,228
19,204
20,216
21,51
22,213
23,222
24,213
25,216
26,207
27,222
28,255
29,219
30,204
31,222
0,834
1,51
2,210
3,48
4,216
5,48
6,51
7,54
8,222
9,213
10,207
11,216
12,228
13,465
14,216
15,219
16,264
17,222
18,324
19,207
20,270
21,45
22,219
23,225
24,213
25,219
26,240
27,54
28,237
29,231
30,216
31,216
0,192
1,51
2,48
3,48
4,45
5,51
6,45
7,48
8,216
9,228
10,90
11,234
12,219
13,216
14,234
15,219
16,285
17,231
18,252
19,228
20,219
21,231
22,228
23,210
24,249
25,213
26,225
27,228
28,210
29,225
30,204
31,216
0,198
1,51
2,54
3,45
4,54
5,48
6,51
7,45
8,216
9,246
10,207
11,219
12,213
13,225
14,225
15,210
16,291
17,318
18,231
19,330
20,303
21,258
22,306
23,237
24,222
25,216
26,216
27,207
28,213
29,225
30,213
31,213
0,177
1,51
2,210
3,45
4,48
5,45
6,54
7,54
8,213
9,216
10,225
11,57
12,228
13,231
14,222
15,219
16,297
17,204
18,324
19,228
20,234
21,219
22,216
23,45
24,225
25,243
26,216
27,219
28,231
29,51
30,222
31,207
0,195
1,204
2,207
3,54
4,45
5,45
6,147
7,51
8,231
9,219
10,45
11,216
12,216
13,216
14,222
15,222
16,288
17,222
18,315
19,213
20,231
21,207
22,216
23,237
24,234
25,225
26,231
27,273
28,219
29,279
30,267
31,225
0,192
1,51
2,54
3,45
4,234
5,54
6,90
7,51
8,219
9,213
10,213
11,219
12,234
13,216
14,231
15,231
16,273
17,213
18,309
19,336
20,207
21,258
22,222
23,216
24,219
25,222
26,225
27,222
28,204
29,261
30,210
31,45
0,198
1,45
2,210
3,48
4,201
5,51
6,45
7,150
8,210
9,120
10,213
11,225
12,225
13,222
14,249
15,219
16,258
17,231
18,306
19,336
20,267
21,222
22,216
23,219
24,219
25,231
26,231
27,210
28,285
29,222
30,276
31,204
0,195
1,45
2,213
3,48
4,213
5,51
6,213
7,45
8,216
9,108
10,78
11,216
12,237
13,45
14,228
15,219
16,282
17,222
18,243
19,222
20,258
21,213
22,294
23,210
24,219
25,216
26,51
27,216
28,216
29,219
30,240
31,204
0,1071
1,201
2,45
3,45
4,216
5,45
6,54
7,45
8,243
9,219
10,228
11,213
12,213
13,222
14,225
15,228
16,273
17,45
18,294
19,219
20,213
21,237
22,231
23,213
24,240
25,207
26,258
27,207
28,240
29,204
30,213
31,249
0,192
1,45
2,54
3,54
4,51
5,210
6,51
7,45
8,225
9,234
10,204
11,222
12,204
13,246
14,216
15,216
16,276
17,228
18,231
19,333
20,252
21,210
22,252
23,216
24,213
25,213
26,219
27,222
28,216
29,234
30,285
31,237
0,183
1,45
2,213
3,54
4,210
5,51
6,45
7,45
8,222
9,51
10,78
11,216
12,219
13,228
14,234
15,213
16,270
17,324
18,231
19,204
20,318
21,228
22,231
23,252
24,219
25,228
26,231
27,213
28,225
29,213
30,222
31,210
0,426
1,45
2,207
3,51
4,216
5,48
6,213
7,48
8,228
9,51
10,213
11,213
12,228
13,219
14,216
15,237
16,321
17,219
18,288
19,219
20,258
21,225
22,222
23,213
24,216
25,216
26,210
27,213
28,219
29,237
30,204
31,45
0,834
1,45
2,45
3,51
4,216
5,45
6,45
7,216
8,234
9,45
10,210
11,207
12,216
13,216
14,237
15,237
16,258
17,318
18,228
19,216
20,306
21,213
22,234
23,237
24,216
25,231
26,243
27,216
28,213
29,237
30,207
31,213
0,195
1,48
2,54
3,51
4,45
5,54
6,51
7,45
8,213
9,225
10,219
11,222
12,225
13,234
14,225
15,276
16,282
17,330
18,234
19,240
20,216
21,216
22,213
23,216
24,228
25,225
26,210
27,51
28,219
29,216
30,201
31,234
0,441
1,51
2,54
3,45
4,45
5,45
6,51
7,45
8,234
9,225
10,207
11,228
12,216
13,45
14,225
15,225
16,261
17,321
18,327
19,222
20,291
21,219
22,213
23,234
24,216
25,240
26,213
27,225
28,210
29,231
30,219
31,210
0,204
1,210
2,210
3,45
4,48
5,45
6,78
7,240
8,225
9,213
10,45
11,45
12,213
13,219
14,216
15,225
16,258
17,243
18,321
19,228
20,258
21,213
22,222
23,240
24,228
25,231
26,210
27,240
28,216
29,207
30,258
31,216
0,198
1,51
2,51
3,45
4,45
5,45
6,51
7,45
8,219
9,51
10,216
11,210
12,210
13,213
14,213
15,246
16,270
17,219
18,231
19,336
20,282
21,219
22,204
23,216
24,213
25,213
26,216
27,231
28,225
29,213
30,234
31,213
0,204
1,45
2,45
3,45
4,207
5,51
6,45
7,219
8,237
9,231
10,213
11,243
12,210
13,231
14,210
15,222
16,309
17,234
18,315
19,216
20,255
21,210
22,234
23,330
24,216
25,234
26,213
27,213
28,225
29,219
30,222
31,216
0,180
1,45
2,48
3,48
4,54
5,48
6,48
7,45
8,213
9,48
10,54
11,210
12,237
13,216
14,228
15,213
16,258
17,354
18,213
19,276
20,321
21,225
22,210
23,249
24,216
25,216
26,225
27,210
28,216
29,234
30,219
31,219
0,204
1,54
2,51
3,51
4,54
5,54
6,54
7,54
8,222
9,216
10,198
11,219
12,231
13,216
14,219
15,219
16,270
17,237
18,216
19,216
20,246
21,219
22,219
23,249
24,303
25,225
26,207
27,213
28,228
29,219
30,243
31,51
0,198
1,45
2,48
3,48
4,45
5,51
6,54
7,45
8,219
9,210
10,213
11,210
12,228
13,222
14,225
15,222
16,258
17,225
18,300
19,315
20,198
21,282
22,246
23,222
24,243
25,216
26,213
27,222
28,228
29,237
30,201
31,252
0,189
1,45
2,51
3,45
4,45
5,45
6,51
7,225
8,213
9,225
10,216
11,219
12,210
13,219
14,198
15,216
16,273
17,219
18,237
19,276
20,282
21,258
22,216
23,234
24,225
25,216
26,207
27,219
28,264
29,210
30,204
31,261
0,195
1,45
2,45
3,45
4,51
5,45
6,54
7,45
8,213
9,225
10,201
11,207
12,204
13,243
14,216
15,225
16,267
17,231
18,324
19,237
20,246
21,219
22,219
23,255
24,231
25,219
26,210
27,219
28,231
29,216
30,210
31,231
0,249
1,45
2,210
3,45
4,210
5,48
6,213
7,48
8,204
9,216
10,219
11,48
12,240
13,216
14,216
15,246
16,258
17,222
18,222
19,315
20,219
21,234
22,213
23,213
24,231
25,222
26,210
27,225
28,219
29,207
30,198
31,216
0,726
1,48
2,48
3,51
4,45
5,45
6,51
7,45
8,231
9,225
10,216
11,216
12,210
13,216
14,219
15,222
16,258
17,261
18,282
19,285
20,204
21,210
22,231
23,213
24,207
25,216
26,231
27,210
28,222
29,330
30,210
31,207
0,624
1,48
2,54
3,54
4,45
5,51
6,51
7,48
8,222
9,249
10,213
11,45
12,216
13,213
14,201
15,216
16,261
17,255
18,297
19,204
20,255
21,213
22,216
23,213
24,213
25,207
26,216
27,210
28,228
29,222
30,219
31,213
0,195
1,45
2,51
3,45
4,216
5,51
6,51
7,54
8,231
9,219
10,45
11,210
12,225
13,213
14,225
15,210
16,267
17,216
18,216
19,219
20,237
21,216
22,213
23,45
24,216
25,321
26,216
27,213
28,285
29,216
30,240
31,216
0,201
1,45
2,207
3,45
4,201
5,45
6,228
7,45
8,228
9,222
10,222
11,45
12,225
13,213
14,240
15,231
16,270
17,216
18,222
19,204
20,249
21,201
22,213
23,216
24,210
25,207
26,201
27,243
28,216
29,213
30,210
31,213
0,201
1,45
2,45
3,45
4,45
5,129
6,51
7,213
8,231
9,237
10,216
11,210
12,210
13,219
14,231
15,213
16,279
17,204
18,216
19,246
20,210
21,216
22,228
23,231
24,234
25,219
26,216
27,207
28,228
29,213
30,210
31,216
0,192
1,48
2,45
3,51
4,54
5,72
6,45
7,48
8,213
9,222
10,201
11,231
12,210
13,219
14,225
15,228
16,270
17,297
18,231
19,207
20,246
21,234
22,216
23,246
24,231
25,225
26,234
27,228
28,204
29,219
30,225
31,207
0,207
1,48
2,45
3,45
4,213
5,45
6,84
7,45
8,210
9,48
10,216
11,216
12,207
13,216
14,201
15,210
16,267
17,210
18,216
19,228
20,240
21,213
22,213
23,234
24,219
25,219
26,210
27,219
28,222
29,234
30,237
31,213
0,195
1,54
2,51
3,54
4,216
5,45
6,45
7,51
8,219
9,225
10,213
11,213
12,204
13,207
14,228
15,210
16,249
17,225
18,264
19,213
20,297
21,282
22,219
23,234
24,231
25,201
26,219
27,225
28,207
29,258
30,237
31,204
0,198
1,48
2,48
3,51
4,210
5,51
6,120
7,45
8,210
9,225
10,213
11,51
12,228
13,207
14,228
15,213
16,258
17,213
18,201
19,222
20,207
21,282
22,216
23,216
24,210
25,219
26,210
27,210
28,204
29,237
30,216
31,219
0,693
1,51
2,45
3,45
4,48
5,204
6,213
7,48
8,231
9,231
10,207
11,213
12,240
13,210
14,213
15,219
16,255
17,234
18,222
19,246
20,222
21,213
22,225
23,231
24,219
25,213
26,201
27,231
28,225
29,213
30,198
31,207
0,192
1,204
2,207
3,45
4,210
5,45
6,51
7,54
8,246
9,219
10,216
11,54
12,207
13,222
14,207
15,207
16,279
17,45
18,210
19,270
20,315
21,201
22,210
23,243
24,213
25,219
26,210
27,210
28,216
29,216
30,300
31,213
0,195
1,54
2,45
3,51
4,48
5,54
6,213
7,51
8,213
9,45
10,213
11,45
12,246
13,219
14,231
15,198
16,258
17,213
18,306
19,324
20,255
21,225
22,234
23,216
24,204
25,204
26,216
27,216
28,240
29,243
30,210
31,216
0,198
1,51
2,207
3,48
4,210
5,45
6,51
7,51
8,234
9,108
10,213
11,231
12,216
13,228
14,216
15,219
16,258
17,225
18,291
19,306
20,321
21,342
22,228
23,240
24,225
25,213
26,210
27,219
28,270
29,219
30,237
31,225
0,216
1,48
2,207
3,45
4,51
5,51
6,45
7,48
8,234
9,45
10,78
11,48
12,219
13,222
14,225
15,222
16,282
17,309
18,210
19,324
20,231
21,213
22,222
23,216
24,225
25,216
26,225
27,210
28,213
29,225
30,225
31,222
0,189
1,204
2,207
3,54
4,201
5,51
6,48
7,45
8,225
9,45
10,90
11,222
12,228
13,222
14,234
15,219
16,288
17,210
18,219
19,306
20,216
21,267
22,216
23,210
24,213
25,201
26,222
27,216
28,222
29,225
30,225
31,228
0,198
1,204
2,45
3,45
4,54
5,48
6,54
7,48
8,225
9,222
10,213
11,216
12,210
13,204
14,222
15,234
16,258
17,258
18,240
19,213
20,255
21,210
22,216
23,216
24,228
25,219
26,225
27,216
28,255
29,228
30,216
31,207
0,51
1,45
2,54
3,54
4,210
5,45
6,54
7,210
8,222
9,45
10,207
11,210
12,228
13,213
14,216
15,207
16,261
17,204
18,237
19,276
20,231
21,324
22,270
23,45
24,219
25,225
26,225
27,216
28,228
29,210
30,252
31,213
0,192
1,51
2,207
3,45
4,207
5,45
6,45
7,45
