TrainingSize,Cycles
5,51
6,204
7,45
8,75
9,216
10,240
11,231
12,54
13,45
14,48
15,51
16,48
17,210
18,45
19,207
20,45
21,48
22,45
23,54
24,45
25,51
26,210
27,51
28,219
29,210
30,210
31,204
0,198
1,45
2,45
3,48
4,45
5,45
6,201
7,45
8,45
9,216
10,216
11,54
12,45
13,45
14,51
15,45
16,222
17,210
18,54
19,204
20,72
21,213
22,216
23,45
24,45
25,51
26,210
27,51
28,216
29,216
30,207
31,219
0,369
1,45
2,213
3,45
4,54
5,51
6,45
7,45
8,45
9,45
10,231
11,45
12,207
13,45
14,207
15,48
16,45
17,45
18,45
19,213
20,45
21,210
22,45
23,45
24,45
25,213
26,51
27,48
28,213
29,213
30,207
31,210
0,186
1,45
2,216
3,45
4,45
5,48
6,198
7,45
8,69
9,45
10,234
11,93
12,48
13,45
14,204
15,48
16,54
17,45
18,51
19,219
20,213
21,207
22,45
23,201
24,45
25,207
26,48
27,201
28,213
29,213
30,222
31,213
0,198
1,45
2,48
3,45
4,45
5,45
6,201
7,45
8,249
9,123
10,231
11,54
12,45
13,216
14,51
15,207
16,51
17,216
18,45
19,213
20,210
21,45
22,45
23,216
24,48
25,48
26,45
27,210
28,204
29,198
30,228
31,51
0,204
1,45
2,45
3,45
4,45
5,45
6,69
7,45
8,225
9,102
10,219
11,45
12,51
13,45
14,48
15,207
16,45
17,45
18,45
19,219
20,213
21,216
22,45
23,54
24,51
25,51
26,45
27,51
28,264
29,213
30,213
31,204
0,198
1,210
2,210
3,45
4,45
5,45
6,48
7,90
8,54
9,225
10,213
11,45
12,213
13,48
14,51
15,45
16,45
17,210
18,63
19,204
20,69
21,210
22,45
23,51
24,48
25,45
26,210
27,51
28,228
29,198
30,51
31,51
0,201
1,45
2,207
3,51
4,45
5,51
6,45
7,45
8,75
9,129
10,231
11,201
12,51
13,45
14,48
15,45
16,45
17,45
18,45
19,219
20,93
21,54
22,54
23,54
24,204
25,210
26,216
27,210
28,213
29,45
30,216
31,45
0,189
1,210
2,213
3,45
4,54
5,45
6,54
7,45
8,48
9,51
10,216
11,45
12,45
13,45
14,45
15,45
16,48
17,54
18,72
19,231
20,213
21,54
22,216
23,210
24,45
25,45
26,216
27,48
28,219
29,201
30,207
31,207
0,204
1,45
2,45
3,48
4,48
5,51
6,111
7,75
8,45
9,45
10,219
11,45
12,45
13,219
14,48
15,45
16,228
17,54
18,45
19,204
20,63
21,198
22,48
23,207
24,201
25,219
26,213
27,54
28,210
29,198
30,213
31,213
0,186
1,54
2,237
3,45
4,45
5,48
6,45
7,45
8,54
9,240
10,213
11,45
12,45
13,48
14,45
15,48
16,228
17,213
18,45
19,213
20,216
21,201
22,48
23,54
24,51
25,207
26,51
27,48
28,210
29,201
30,207
31,213
0,192
1,45
2,51
3,48
4,51
5,45
6,54
7,45
8,51
9,45
10,228
11,45
12,45
13,54
14,45
15,210
16,210
17,54
18,45
19,225
20,51
21,45
22,45
23,51
24,48
25,54
26,216
27,210
28,210
29,201
30,207
31,210
0,195
1,45
2,45
3,51
4,45
5,51
6,78
7,45
8,45
9,141
10,240
11,45
12,45
13,45
14,54
15,45
16,51
17,210
18,201
19,216
20,45
21,48
22,45
23,207
24,45
25,207
26,210
27,51
28,210
29,207
30,213
31,213
0,186
1,45
2,48
3,45
4,45
5,45
6,45
7,45
8,48
9,231
10,213
11,45
12,45
13,45
14,45
15,207
16,51
17,45
18,198
19,231
20,72
21,45
22,204
23,45
24,225
25,72
26,204
27,204
28,249
29,201
30,207
31,48
0,186
1,54
2,54
3,45
4,45
5,45
6,204
7,51
8,45
9,132
10,210
11,45
12,207
13,219
14,51
15,204
16,54
17,48
18,45
19,210
20,63
21,207
22,45
23,45
24,45
25,210
26,213
27,207
28,204
29,198
30,210
31,210
0,189
1,210
2,45
3,48
4,48
5,54
6,48
7,45
8,51
9,216
10,222
11,51
12,45
13,48
14,51
15,45
16,228
17,45
18,45
19,204
20,111
21,216
22,54
23,45
24,45
25,219
26,219
27,210
28,213
29,216
30,234
31,213
0,186
1,51
2,45
3,48
4,48
5,210
6,45
7,48
8,51
9,225
10,237
11,54
12,45
13,51
14,51
15,45
16,45
17,45
18,222
19,216
20,111
21,51
22,51
23,207
24,45
25,210
26,51
27,201
28,213
29,207
30,204
31,213
0,198
1,45
2,45
3,51
4,48
5,48
6,78
7,45
8,48
9,54
10,213
11,45
12,201
13,48
14,48
15,45
16,45
17,45
18,45
19,231
20,87
21,45
22,210
23,45
24,201
25,213
26,213
27,48
28,216
29,204
30,198
31,210
0,195
1,54
2,48
3,45
4,213
5,45
6,69
7,132
8,45
9,213
10,222
11,210
12,45
13,216
14,213
15,48
16,54
17,51
18,45
19,216
20,213
21,66
22,216
23,51
24,210
25,213
26,48
27,45
28,219
29,204
30,201
31,51
0,201
1,51
2,207
3,51
4,45
5,45
6,201
7,45
8,51
9,45
10,225
11,51
12,45
13,45
14,45
15,45
16,45
17,66
18,78
19,219
20,210
21,213
22,51
23,216
24,204
25,45
26,72
27,204
28,216
29,198
30,207
31,219
0,198
1,45
2,45
3,45
4,45
5,45
6,51
7,51
8,294
9,126
10,219
11,45
12,54
13,51
14,51
15,51
16,51
17,45
18,87
19,213
20,120
21,48
22,210
23,45
24,198
25,210
26,45
27,207
28,216
29,207
30,210
31,210
0,189
1,45
2,45
3,45
4,45
5,51
6,51
7,45
8,234
9,96
10,210
11,45
12,51
13,45
14,51
15,45
16,51
17,45
18,45
19,222
20,210
21,48
22,45
23,45
24,45
25,213
26,213
27,207
28,219
29,201
30,207
31,45
0,195
1,51
2,45
3,51
4,51
5,48
6,45
7,48
8,84
9,105
10,243
11,45
12,54
13,45
14,51
15,210
16,54
17,210
18,51
19,207
20,204
21,219
22,51
23,216
24,204
25,213
26,45
27,207
28,213
29,204
30,201
31,213
0,195
1,69
2,45
3,51
4,51
5,369
6,255
7,48
8,45
9,216
10,216
11,45
12,45
13,45
14,48
15,210
16,225
17,216
18,45
19,231
20,228
21,54
22,45
23,54
24,48
25,54
26,216
27,69
28,219
29,222
30,210
31,213
0,192
1,45
2,51
3,213
4,45
5,51
6,45
7,213
8,225
9,45
10,228
11,45
12,48
13,45
14,45
15,210
16,45
17,54
18,48
19,213
20,210
21,45
22,204
23,48
24,45
25,210
26,234
27,207
28,213
29,204
30,210
31,222
0,198
1,54
2,48
3,54
4,45
5,45
6,51
7,228
8,51
9,240
10,213
11,54
12,45
13,45
14,45
15,45
16,99
17,45
18,45
19,210
20,213
21,204
22,54
23,51
24,207
25,45
26,216
27,213
28,225
29,201
30,213
31,210
0,195
1,213
2,51
3,45
4,45
5,210
6,45
7,45
8,84
9,114
10,213
11,51
12,117
13,45
14,204
15,45
16,201
17,45
18,45
19,210
20,207
21,51
22,51
23,45
24,45
25,51
26,210
27,45
28,213
29,201
30,54
31,219
0,189
1,45
2,54
3,45
4,45
5,51
6,162
7,219
8,120
9,45
10,240
11,45
12,198
13,45
14,210
15,51
16,213
17,216
18,129
19,210
20,81
21,210
22,51
23,45
24,45
25,45
26,45
27,48
28,210
29,201
30,228
31,216
0,177
1,45
2,216
3,51
4,54
5,45
6,45
7,219
8,75
9,129
10,213
11,45
12,45
13,45
14,48
15,51
16,45
17,204
18,48
19,219
20,51
21,198
22,51
23,69
24,57
25,45
26,45
27,51
28,234
29,228
30,204
31,210
0,198
1,45
2,210
3,51
4,45
5,45
6,87
7,48
8,75
9,198
10,213
11,48
12,45
13,45
14,45
15,45
16,51
17,228
18,48
19,219
20,201
21,48
22,45
23,45
24,45
25,45
26,219
27,213
28,213
29,198
30,201
31,216
0,186
1,45
2,48
3,225
4,45
5,51
6,213
7,45
8,72
9,48
10,228
11,96
12,204
13,45
14,54
15,45
16,54
17,204
18,45
19,207
20,213
21,204
22,45
23,45
24,51
25,210
26,54
27,213
28,204
29,219
30,45
31,210
0,204
1,210
2,216
3,45
4,45
5,45
6,45
7,45
8,48
9,45
10,213
11,120
12,48
13,48
14,48
15,207
16,228
17,48
18,210
19,216
20,48
21,210
22,45
23,54
24,48
25,204
26,45
27,51
28,216
29,210
30,210
31,204
0,204
1,54
2,216
3,51
4,45
5,45
6,48
7,48
8,45
9,51
10,246
11,45
12,54
13,213
14,195
15,216
16,51
17,225
18,45
19,216
20,75
21,45
22,45
23,48
24,48
25,45
26,51
27,216
28,207
29,198
30,45
31,213
0,198
1,54
2,54
3,51
4,45
5,48
6,45
7,51
8,45
9,117
10,234
11,51
12,45
13,45
14,51
15,45
16,51
17,204
18,45
19,213
20,201
21,69
22,45
23,45
24,45
25,45
26,228
27,48
28,213
29,216
30,51
31,234
0,201
1,45
2,45
3,51
4,51
5,45
6,45
7,48
8,72
9,117
10,231
11,45
12,201
13,48
14,45
15,45
16,45
17,51
18,51
19,204
20,45
21,54
22,45
23,210
24,45
25,204
26,219
27,51
28,45
29,204
30,207
31,216
0,198
1,45
2,210
3,54
4,45
5,54
6,51
7,216
8,51
9,231
10,213
11,210
12,51
13,210
14,51
15,45
16,45
17,210
18,45
19,204
20,222
21,48
22,51
23,48
24,207
25,48
26,48
27,45
28,216
29,210
30,207
31,210
0,1083
1,207
2,942
3,45
4,54
5,51
6,201
7,48
8,51
9,102
10,219
11,51
12,54
13,48
14,198
15,45
16,45
17,45
18,48
19,216
20,216
21,210
22,216
23,48
24,45
25,51
26,45
27,213
28,213
29,201
30,204
31,225
0,189
1,210
2,45
3,45
4,45
5,45
6,45
7,51
8,45
9,54
10,216
11,48
12,45
13,45
14,45
15,51
16,48
17,51
18,51
19,210
20,54
21,51
22,45
23,45
24,198
25,210
26,210
27,51
28,207
29,198
30,234
31,231
0,204
1,54
2,51
3,45
4,45
5,54
6,45
7,213
8,237
9,225
10,213
11,45
12,45
13,54
14,51
15,69
16,45
17,45
18,51
19,213
20,96
21,45
22,105
23,45
24,45
25,228
26,45
27,213
28,213
29,213
30,198
31,240
0,186
1,51
2,45
3,45
4,45
5,45
6,48
7,45
8,54
9,45
10,213
11,45
12,45
13,45
14,51
15,219
16,213
17,48
18,45
19,207
20,93
21,45
22,54
23,213
24,45
25,204
26,45
27,51
28,213
29,204
30,207
31,45
0,192
1,45
2,210
3,45
4,45
5,54
6,54
7,45
8,78
9,141
10,234
11,201
12,54
13,216
14,207
15,51
16,48
17,63
18,45
19,213
20,225
21,45
22,45
23,51
24,51
25,210
26,45
27,51
28,210
29,210
30,48
31,216
0,204
1,210
2,219
3,48
4,51
5,45
6,45
7,45
8,48
9,228
10,222
11,207
12,45
13,45
14,51
15,216
16,216
17,225
18,213
19,201
20,210
21,207
22,216
23,45
24,51
25,207
26,216
27,45
28,213
29,201
30,207
31,228
0,960
1,45
2,45
3,51
4,45
5,45
6,54
7,51
8,48
9,45
10,216
11,45
12,45
13,48
14,45
15,45
16,51
17,45
18,51
19,210
20,69
21,51
22,48
23,207
24,54
25,54
26,45
27,45
28,210
29,207
30,204
31,45
0,756
1,45
2,213
3,54
4,45
5,54
6,51
7,45
8,51
9,45
10,219
11,48
12,51
13,48
14,45
15,216
16,48
17,108
18,45
19,228
20,51
21,204
22,210
23,204
24,51
25,45
26,54
27,216
28,213
29,204
30,210
31,210
0,201
1,210
2,51
3,51
4,51
5,48
6,54
7,45
8,81
9,234
10,237
11,51
12,45
13,213
14,51
15,45
16,207
17,51
18,60
19,216
20,51
21,204
22,48
23,48
24,45
25,213
26,213
27,48
28,210
29,204
30,216
31,213
0,192
1,207
2,216
3,54
4,54
5,210
6,48
7,51
8,225
9,117
10,237
11,51
12,45
13,48
14,45
15,51
16,45
17,45
18,45
19,213
20,45
21,51
22,45
23,45
24,48
25,45
26,51
27,45
28,210
29,45
30,207
31,45
0,204
1,51
2,219
3,48
4,45
5,51
6,54
7,48
8,51
9,204
10,240
11,48
12,51
13,213
14,198
15,222
16,207
17,210
18,51
19,219
20,54
21,204
22,48
23,48
24,51
25,210
26,213
27,45
28,213
29,213
30,45
31,210
0,189
1,210
2,48
3,48
4,51
5,45
6,45
7,213
