TrainingSize,Cycles
4,54
5,54
6,207
7,210
8,210
9,45
10,45
11,54
12,54
13,195
14,51
15,45
16,45
17,216
18,51
19,48
20,219
21,210
22,51
23,204
24,48
25,207
26,264
27,267
28,210
29,210
30,102
31,195
0,201
1,210
2,210
3,45
4,45
5,51
6,219
7,54
8,45
9,105
10,45
11,51
12,48
13,210
14,54
15,45
16,69
17,45
18,45
19,54
20,228
21,45
22,45
23,54
24,51
25,207
26,258
27,213
28,207
29,222
30,207
31,201
0,192
1,45
2,207
3,54
4,48
5,45
6,54
7,228
8,234
9,78
10,45
11,45
12,45
13,207
14,210
15,45
16,48
17,114
18,45
19,51
20,213
21,45
22,228
23,213
24,45
25,315
26,261
27,111
28,228
29,204
30,45
31,312
0,183
1,216
2,210
3,45
4,51
5,45
6,210
7,213
8,63
9,51
10,57
11,48
12,45
13,201
14,210
15,45
16,45
17,90
18,66
19,75
20,210
21,204
22,45
23,51
24,48
25,207
26,255
27,108
28,207
29,210
30,255
31,45
0,198
1,204
2,201
3,45
4,48
5,213
6,51
7,219
8,207
9,117
10,51
11,45
12,51
13,201
14,45
15,51
16,213
17,51
18,48
19,51
20,213
21,45
22,207
23,210
24,201
25,45
26,255
27,210
28,210
29,201
30,45
31,201
0,1023
1,210
2,213
3,45
4,54
5,48
6,84
7,213
8,45
9,45
10,48
11,48
12,45
13,198
14,210
15,45
16,210
17,51
18,45
19,45
20,213
21,54
22,45
23,45
24,45
25,45
26,255
27,45
28,207
29,210
30,210
31,207
0,195
1,201
2,210
3,51
4,45
5,45
6,51
7,45
8,51
9,45
10,48
11,228
12,45
13,207
14,48
15,51
16,51
17,51
18,45
19,45
20,210
21,45
22,210
23,45
24,201
25,45
26,288
27,60
28,225
29,48
30,72
31,204
0,750
1,45
2,207
3,45
4,45
5,51
6,78
7,48
8,45
9,96
10,54
11,210
12,45
13,198
14,219
15,45
16,231
17,231
18,48
19,45
20,231
21,45
22,51
23,210
24,45
25,207
26,255
27,213
28,45
29,204
30,264
31,45
0,1158
1,210
2,216
3,45
4,210
5,54
6,45
7,231
8,219
9,114
10,123
11,51
12,45
13,201
14,51
15,204
16,45
17,48
18,57
19,51
20,222
21,45
22,54
23,48
24,51
25,210
26,258
27,213
28,255
29,54
30,213
31,282
0,201
1,45
2,201
3,45
4,54
5,51
6,45
7,45
8,45
9,120
10,45
11,45
12,51
13,207
14,207
15,204
16,210
17,51
18,201
19,204
20,213
21,54
22,207
23,45
24,45
25,54
26,273
27,216
28,204
29,207
30,204
31,198
0,201
1,207
2,210
3,45
4,45
5,51
6,45
7,228
8,45
9,84
10,204
11,45
12,45
13,201
14,213
15,45
16,45
17,216
18,201
19,147
20,225
21,48
22,45
23,213
24,201
25,45
26,258
27,258
28,48
29,210
30,273
31,204
0,306
1,45
2,45
3,45
4,48
5,45
6,45
7,231
8,213
9,216
10,219
11,45
12,48
13,198
14,45
15,51
16,45
17,219
18,51
19,51
20,213
21,54
22,48
23,54
24,240
25,207
26,267
27,45
28,207
29,78
30,210
31,207
0,192
1,48
2,54
3,48
4,54
5,45
6,45
7,222
8,222
9,102
10,45
11,45
12,45
13,204
14,45
15,219
16,216
17,219
18,222
19,51
20,219
21,54
22,129
23,45
24,45
25,48
26,258
27,261
28,48
29,264
30,264
31,204
0,192
1,45
2,210
3,45
4,45
5,54
6,45
7,237
8,222
9,231
10,54
11,48
12,45
13,210
14,210
15,48
16,213
17,81
18,60
19,132
20,219
21,51
22,207
23,54
24,45
25,45
26,264
27,204
28,210
29,45
30,48
31,207
0,201
1,210
2,213
3,45
4,51
5,45
6,207
7,210
8,45
9,48
10,69
11,45
12,51
13,207
14,45
15,75
16,51
17,51
18,51
19,45
20,225
21,198
22,51
23,54
24,48
25,201
26,255
27,51
28,201
29,216
30,207
31,204
0,183
1,45
2,51
3,54
4,45
5,54
6,45
7,216
8,51
9,228
10,48
11,207
12,45
13,201
14,219
15,213
16,45
17,219
18,213
19,51
20,213
21,51
22,60
23,210
24,45
25,210
26,255
27,45
28,207
29,210
30,204
31,51
0,186
1,45
2,51
3,45
4,51
5,48
6,45
7,228
8,48
9,48
10,51
11,48
12,45
13,207
14,219
15,45
16,213
17,213
18,45
19,45
20,222
21,51
22,213
23,210
24,198
25,222
26,255
27,258
28,198
29,210
30,261
31,207
0,201
1,54
2,210
3,45
4,45
5,45
6,75
7,51
8,51
9,48
10,240
11,45
12,45
13,207
14,48
15,51
16,204
17,51
18,45
19,132
20,219
21,45
22,45
23,51
24,48
25,207
26,255
27,318
28,198
29,210
30,204
31,198
0,183
1,45
2,210
3,45
4,45
5,45
6,45
7,51
8,51
9,117
10,219
11,51
12,45
13,195
14,54
15,45
16,51
17,129
18,45
19,45
20,210
21,216
22,54
23,45
24,198
25,210
26,258
27,213
28,63
29,60
30,264
31,210
0,195
1,204
2,207
3,216
4,45
5,51
6,81
7,213
8,45
9,45
10,45
11,51
12,45
13,210
14,51
15,48
16,45
17,225
18,45
19,45
20,219
21,45
22,204
23,213
24,51
25,51
26,264
27,258
28,255
29,216
30,99
31,201
0,390
1,54
2,54
3,48
4,51
5,45
6,45
7,237
8,129
9,45
10,51
11,51
12,48
13,204
14,45
15,51
16,45
17,54
18,51
19,54
20,225
21,51
22,48
23,45
24,45
25,45
26,255
27,210
28,54
29,216
30,213
31,72
0,195
1,45
2,54
3,51
4,54
5,45
6,132
7,222
8,219
9,45
10,210
11,213
12,51
13,210
14,51
15,45
16,54
17,45
18,102
19,216
20,219
21,45
22,99
23,51
24,51
25,48
26,252
27,210
28,48
29,303
30,204
31,45
0,189
1,51
2,45
3,51
4,51
5,54
6,48
7,48
8,45
9,105
10,45
11,45
12,45
13,207
14,51
15,210
16,210
17,45
18,45
19,54
20,231
21,63
22,45
23,210
24,204
25,222
26,270
27,48
28,210
29,207
30,210
31,45
0,510
1,45
2,51
3,51
4,51
5,45
6,48
7,45
8,45
9,81
10,45
11,45
12,48
13,204
14,45
15,48
16,45
17,45
18,210
19,54
20,228
21,54
22,51
23,51
24,48
25,207
26,258
27,210
28,228
29,54
30,51
31,201
0,426
1,51
2,45
3,51
4,51
5,51
6,45
7,45
8,45
9,216
10,45
11,45
12,48
13,198
14,204
15,45
16,45
17,51
18,45
19,45
20,225
21,45
22,204
23,51
24,51
25,45
26,255
27,213
28,210
29,216
30,111
31,204
0,192
1,45
2,210
3,45
4,45
5,45
6,207
7,231
8,222
9,129
10,102
11,45
12,54
13,201
14,210
15,54
16,54
17,231
18,51
19,45
20,219
21,45
22,54
23,51
24,198
25,207
26,255
27,258
28,198
29,54
30,261
31,45
0,423
1,45
2,45
3,51
4,45
5,54
6,207
7,213
8,45
9,138
10,237
11,45
12,222
13,207
14,51
15,45
16,45
17,45
18,204
19,213
20,228
21,54
22,54
23,51
24,48
25,204
26,270
27,234
28,207
29,225
30,210
31,216
0,999
1,51
2,51
3,54
4,54
5,54
6,210
7,231
8,225
9,111
10,51
11,54
12,51
13,201
14,216
15,216
16,45
17,45
18,54
19,75
20,231
21,45
22,210
23,48
24,45
25,213
26,258
27,261
28,219
29,210
30,255
31,210
0,189
1,54
2,207
3,45
4,54
5,45
6,51
7,48
8,219
9,219
10,222
11,210
12,216
13,207
14,54
15,45
16,51
17,45
18,204
19,105
20,213
21,204
22,45
23,51
24,45
25,207
26,255
27,45
28,207
29,48
30,117
31,204
0,198
1,54
2,45
3,45
4,48
5,51
6,147
7,213
8,219
9,45
10,216
11,45
12,51
13,210
14,45
15,51
16,51
17,48
18,45
19,201
20,213
21,54
22,48
23,45
24,45
25,51
26,252
27,210
28,45
29,96
30,210
31,204
0,201
1,207
2,213
3,219
4,45
5,54
6,204
7,51
8,54
9,99
10,45
11,48
12,48
13,198
14,54
15,51
16,45
17,45
18,45
19,45
20,225
21,51
22,45
23,207
24,201
25,54
26,261
27,255
28,201
29,45
30,174
31,195
0,183
1,54
2,51
3,45
4,45
5,51
6,45
7,243
8,114
9,111
10,213
11,45
12,51
13,213
14,45
15,51
16,222
17,45
18,219
19,45
20,213
21,66
22,45
23,45
24,45
25,54
26,258
27,51
28,210
29,216
30,51
31,99
0,807
1,195
2,210
3,39
4,66
5,39
6,225
7,237
8,39
9,81
10,345
11,210
12,264
13,351
14,66
15,207
16,42
17,39
18,213
19,66
20,279
21,234
22,282
23,39
24,45
25,39
26,264
27,270
28,69
29,258
30,228
31,282
0,129
1,39
2,195
3,39
4,588
5,45
6,219
7,201
8,45
9,231
10,93
11,45
12,51
13,213
14,45
15,219
16,45
17,48
18,45
19,45
20,225
21,207
22,54
23,54
24,204
25,207
26,309
27,288
28,216
29,87
30,213
31,51
0,189
1,201
2,45
3,45
4,54
5,48
6,84
7,219
8,207
9,51
10,45
11,45
12,45
13,195
14,210
15,45
16,51
17,54
18,48
19,48
20,213
21,45
22,54
23,54
24,51
25,48
26,258
27,216
28,207
29,213
30,204
31,198
0,186
1,204
2,207
3,54
4,45
5,45
6,45
7,60
8,66
9,45
10,45
11,45
12,48
13,213
14,45
15,51
16,51
17,93
18,45
19,60
20,219
21,45
22,45
23,204
24,51
25,213
26,255
27,45
28,216
29,201
30,207
31,213
0,201
1,51
2,210
3,45
4,45
5,45
6,216
7,216
8,54
9,54
10,216
11,45
12,45
13,204
14,45
15,51
16,45
17,99
18,207
19,207
20,210
21,51
22,45
23,48
24,48
25,51
26,258
27,210
28,72
29,45
30,45
31,213
0,198
1,51
2,45
3,51
4,48
5,48
6,45
7,204
8,45
9,102
10,51
11,51
12,45
13,207
14,45
15,45
16,87
17,201
18,51
19,51
20,210
21,54
22,45
23,45
24,45
25,45
26,261
27,213
28,207
29,201
30,210
31,45
0,186
1,45
2,210
3,45
4,51
5,132
6,213
7,225
8,48
9,210
10,51
11,45
12,207
13,213
14,45
15,66
16,45
17,96
18,54
19,51
20,213
21,45
22,45
23,48
24,45
25,45
26,264
27,210
28,45
29,210
30,45
31,48
0,195
1,45
2,207
3,45
4,45
5,51
6,90
7,228
8,48
9,54
10,45
11,45
12,213
13,204
14,213
15,45
16,51
17,48
18,45
19,45
20,213
21,48
22,201
23,210
24,204
25,216
26,261
27,216
28,210
29,210
30,216
31,198
0,204
1,207
2,48
3,45
4,45
5,210
6,45
7,213
8,51
9,51
10,45
11,54
12,48
13,204
14,48
15,210
16,93
17,210
18,45
19,45
20,213
21,45
22,45
23,45
24,207
25,60
26,258
27,45
28,213
29,210
30,225
31,216
0,756
1,45
2,54
3,45
4,45
5,51
6,51
7,207
8,45
9,228
10,45
11,54
12,51
13,210
14,45
15,54
16,45
17,48
18,45
19,213
20,243
21,45
22,210
23,45
24,45
25,204
26,255
27,267
28,258
29,45
30,210
31,213
0,204
1,45
2,45
3,48
4,45
5,45
6,45
7,228
8,45
9,222
10,51
11,45
12,48
13,210
14,45
15,210
16,54
17,213
18,48
19,201
20,216
21,66
22,45
23,210
24,51
25,201
26,258
27,213
28,51
29,216
30,69
31,294
0,141
1,216
2,201
3,45
4,45
5,45
6,213
7,219
8,219
9,108
10,45
11,45
12,45
13,204
14,210
15,45
16,51
17,51
18,51
19,45
20,222
21,48
22,45
23,51
24,48
25,45
26,267
27,213
28,207
29,207
30,204
31,204
0,213
1,204
2,207
3,45
4,45
5,45
6,204
7,228
8,213
9,102
10,45
11,198
12,51
13,195
14,45
15,45
16,216
17,51
18,48
19,45
20,234
21,45
22,45
23,45
24,51
25,207
26,255
27,222
28,255
29,219
30,294
31,204
0,189
1,45
2,210
3,45
4,45
5,45
6,156
7,45
8,51
9,105
10,45
11,45
12,51
13,213
14,45
15,48
16,51
17,45
18,45
19,66
20,225
21,54
22,45
23,48
24,204
25,210
26,258
27,300
28,207
29,204
30,210
31,60
0,192
1,48
2,51
3,45
4,45
5,213
6,45
7,45
8,45
9,111
10,48
11,51
12,48
13,210
14,45
15,45
16,45
17,87
18,45
19,90
20,210
21,216
22,54
23,210
24,45
25,216
26,255
27,267
28,204
29,213
30,255
31,204
0,195
1,48
2,45
3,45
4,51
5,48
6,48
7,225
