TrainingSize,Cycles
4,45
5,45
6,204
7,45
8,234
9,213
10,222
11,207
12,219
13,228
14,213
15,216
16,225
17,222
18,219
19,213
20,231
21,210
22,216
23,213
24,234
25,219
26,210
27,225
28,213
29,222
30,216
31,213
0,192
1,51
2,207
3,45
4,48
5,45
6,45
7,45
8,210
9,210
10,225
11,201
12,219
13,45
14,225
15,207
16,222
17,222
18,249
19,225
20,210
21,207
22,207
23,207
24,219
25,234
26,213
27,204
28,207
29,234
30,45
31,207
0,783
1,45
2,45
3,51
4,54
5,45
6,96
7,48
8,216
9,216
10,210
11,201
12,225
13,216
14,219
15,243
16,243
17,222
18,213
19,45
20,207
21,204
22,210
23,216
24,216
25,252
26,51
27,231
28,222
29,222
30,207
31,216
0,210
1,45
2,213
3,45
4,45
5,45
6,210
7,51
8,210
9,213
10,240
11,207
12,225
13,216
14,216
15,210
16,234
17,216
18,231
19,222
20,45
21,207
22,210
23,69
24,210
25,213
26,228
27,213
28,213
29,216
30,45
31,222
0,192
1,51
2,45
3,54
4,51
5,51
6,210
7,45
8,222
9,240
10,213
11,45
12,45
13,219
14,210
15,204
16,231
17,216
18,252
19,57
20,207
21,210
22,216
23,216
24,210
25,234
26,210
27,216
28,204
29,48
30,210
31,210
0,135
1,744
2,54
3,45
4,54
5,45
6,54
7,54
8,231
9,207
10,216
11,216
12,228
13,225
14,228
15,231
16,216
17,48
18,213
19,219
20,213
21,213
22,210
23,213
24,255
25,225
26,210
27,213
28,231
29,231
30,207
31,213
0,204
1,207
2,210
3,51
4,45
5,45
6,45
7,48
8,219
9,213
10,219
11,228
12,249
13,216
14,210
15,228
16,240
17,213
18,279
19,219
20,216
21,216
22,216
23,207
24,225
25,210
26,234
27,222
28,225
29,228
30,207
31,219
0,189
1,207
2,45
3,45
4,45
5,54
6,45
7,54
8,228
9,45
10,228
11,213
12,45
13,213
14,216
15,225
16,213
17,207
18,255
19,255
20,219
21,213
22,216
23,216
24,216
25,228
26,216
27,219
28,222
29,240
30,219
31,216
0,201
1,54
2,51
3,45
4,45
5,207
6,51
7,45
8,201
9,48
10,216
11,204
12,213
13,216
14,201
15,225
16,231
17,51
18,225
19,75
20,219
21,207
22,222
23,207
24,210
25,243
26,219
27,219
28,45
29,219
30,261
31,210
0,528
1,45
2,216
3,51
4,45
5,45
6,45
7,129
8,222
9,237
10,231
11,216
12,210
13,45
14,213
15,213
16,237
17,240
18,234
19,216
20,222
21,63
22,249
23,48
24,219
25,228
26,213
27,231
28,213
29,228
30,213
31,198
0,1098
1,207
2,51
3,45
4,45
5,51
6,45
7,45
8,231
9,198
10,210
11,222
12,210
13,48
14,234
15,246
16,237
17,207
18,54
19,213
20,219
21,207
22,222
23,231
24,219
25,213
26,225
27,213
28,45
29,216
30,219
31,207
0,645
1,45
2,51
3,45
4,51
5,48
6,210
7,54
8,219
9,219
10,225
11,210
12,237
13,213
14,216
15,237
16,216
17,222
18,228
19,231
20,213
21,204
22,231
23,204
24,213
25,210
26,207
27,219
28,210
29,222
30,75
31,216
0,189
1,45
2,51
3,51
4,45
5,45
6,213
7,45
8,225
9,213
10,213
11,48
12,213
13,216
14,216
15,219
16,222
17,228
18,216
19,216
20,249
21,54
22,210
23,201
24,216
25,222
26,207
27,219
28,207
29,225
30,210
31,54
0,870
1,54
2,51
3,45
4,207
5,54
6,45
7,51
8,210
9,213
10,210
11,222
12,246
13,228
14,201
15,228
16,204
17,210
18,213
19,222
20,210
21,213
22,213
23,207
24,210
25,225
26,207
27,216
28,213
29,207
30,198
31,204
0,201
1,45
2,45
3,51
4,45
5,48
6,210
7,123
8,210
9,207
10,234
11,207
12,54
13,219
14,213
15,72
16,222
17,222
18,255
19,222
20,237
21,204
22,228
23,210
24,213
25,210
26,210
27,219
28,219
29,210
30,210
31,216
0,195
1,45
2,51
3,45
4,45
5,45
6,45
7,216
8,222
9,222
10,45
11,213
12,213
13,213
14,219
15,246
16,219
17,225
18,222
19,210
20,282
21,198
22,282
23,213
24,213
25,225
26,219
27,216
28,276
29,207
30,207
31,201
0,312
1,51
2,45
3,48
4,45
5,51
6,45
7,45
8,219
9,210
10,231
11,45
12,216
13,45
14,213
15,210
16,222
17,51
18,240
19,207
20,225
21,207
22,204
23,204
24,213
25,213
26,201
27,45
28,207
29,228
30,198
31,213
0,201
1,48
2,45
3,45
4,45
5,45
6,96
7,45
8,228
9,213
10,219
11,216
12,219
13,219
14,303
15,216
16,216
17,243
18,222
19,234
20,219
21,225
22,237
23,219
24,210
25,228
26,201
27,246
28,213
29,210
30,204
31,225
0,189
1,48
2,45
3,48
4,45
5,48
6,45
7,45
8,210
9,204
10,219
11,216
12,210
13,219
14,51
15,225
16,213
17,231
18,234
19,234
20,222
21,204
22,213
23,237
24,213
25,219
26,213
27,225
28,213
29,213
30,237
31,228
0,1167
1,45
2,54
3,45
4,45
5,48
6,216
7,51
8,222
9,219
10,222
11,243
12,222
13,228
14,225
15,249
16,219
17,219
18,216
19,45
20,216
21,207
22,213
23,54
24,213
25,228
26,201
27,45
28,210
29,210
30,219
31,45
0,189
1,51
2,201
3,54
4,45
5,45
6,45
7,45
8,216
9,210
10,210
11,198
12,228
13,216
14,252
15,219
16,213
17,216
18,219
19,213
20,261
21,54
22,45
23,228
24,216
25,234
26,222
27,225
28,54
29,216
30,225
31,213
0,201
1,210
2,207
3,45
4,45
5,51
6,51
7,45
8,216
9,219
10,207
11,219
12,45
13,219
14,210
15,210
16,216
17,225
18,228
19,273
20,45
21,207
22,213
23,219
24,216
25,219
26,201
27,210
28,222
29,222
30,204
31,69
0,183
1,204
2,51
3,45
4,45
5,48
6,45
7,45
8,210
9,231
10,213
11,45
12,210
13,48
14,210
15,225
16,216
17,219
18,228
19,45
20,228
21,231
22,51
23,216
24,207
25,228
26,216
27,228
28,222
29,219
30,225
31,210
0,576
1,45
2,213
3,51
4,45
5,51
6,45
7,45
8,234
9,201
10,222
11,45
12,231
13,51
14,216
15,213
16,225
17,228
18,216
19,222
20,207
21,219
22,204
23,222
24,207
25,216
26,201
27,228
28,216
29,228
30,222
31,210
0,192
1,54
2,213
3,51
4,45
5,51
6,48
7,45
8,213
9,222
10,207
11,225
12,234
13,210
14,213
15,210
16,213
17,234
18,207
19,213
20,216
21,207
22,237
23,219
24,213
25,213
26,225
27,219
28,51
29,231
30,51
31,225
0,1158
1,207
2,201
3,51
4,45
5,45
6,48
7,48
8,216
9,228
10,216
11,210
12,228
13,204
14,228
15,237
16,210
17,255
18,234
19,234
20,204
21,210
22,207
23,51
24,204
25,210
26,216
27,216
28,216
29,204
30,210
31,207
0,198
1,48
2,51
3,45
4,54
5,51
6,48
7,54
8,207
9,219
10,216
11,213
12,216
13,225
14,234
15,213
16,213
17,237
18,246
19,231
20,207
21,216
22,222
23,216
24,225
25,225
26,219
27,45
28,240
29,231
30,75
31,51
0,186
1,45
2,45
3,45
4,48
5,51
6,48
7,45
8,228
9,234
10,207
11,216
12,222
13,219
14,231
15,201
16,234
17,210
18,249
19,216
20,210
21,45
22,210
23,51
24,216
25,237
26,216
27,222
28,207
29,210
30,207
31,213
0,588
1,48
2,210
3,45
4,51
5,51
6,210
7,51
8,240
9,66
10,207
11,222
12,225
13,234
14,213
15,225
16,252
17,222
18,222
19,210
20,225
21,51
22,210
23,45
24,213
25,231
26,216
27,237
28,207
29,45
30,222
31,234
0,195
1,45
2,213
3,45
4,45
5,51
6,54
7,45
8,225
9,228
10,222
11,210
12,45
13,210
14,222
15,210
16,303
17,204
18,222
19,243
20,219
21,213
22,243
23,48
24,210
25,213
26,291
27,210
28,210
29,45
30,204
31,213
0,192
1,51
2,48
3,45
4,45
5,45
6,48
7,51
8,222
9,207
10,216
11,201
12,45
13,216
14,219
15,51
16,228
17,216
18,222
19,207
20,198
21,210
22,210
23,201
24,216
25,213
26,201
27,228
28,45
29,78
30,228
31,240
0,186
1,210
2,204
3,45
4,45
5,51
6,45
7,51
8,237
9,225
10,222
11,201
12,231
13,219
14,210
15,231
16,237
17,234
18,213
19,210
20,222
21,204
22,213
23,204
24,219
25,252
26,204
27,54
28,210
29,222
30,45
31,213
0,195
1,45
2,45
3,51
4,45
5,45
6,51
7,45
8,219
9,225
10,216
11,243
12,264
13,210
14,225
15,219
16,219
17,204
18,216
19,225
20,213
21,213
22,48
23,210
24,204
25,216
26,216
27,219
28,219
29,51
30,222
31,213
0,183
1,45
2,51
3,45
4,48
5,51
6,45
7,45
8,240
9,222
10,108
11,45
12,210
13,207
14,213
15,219
16,216
17,225
18,255
19,237
20,78
21,201
22,210
23,207
24,201
25,228
26,225
27,231
28,222
29,234
30,213
31,213
0,201
1,207
2,216
3,213
4,54
5,51
6,210
7,222
8,228
9,237
10,213
11,210
12,219
13,237
14,201
15,219
16,222
17,54
18,219
19,210
20,207
21,210
22,225
23,234
24,216
25,225
26,216
27,228
28,222
29,216
30,48
31,213
0,186
1,45
2,45
3,45
4,45
5,51
6,48
7,45
8,210
9,219
10,198
11,45
12,219
13,213
14,237
15,54
16,225
17,210
18,213
19,213
20,207
21,54
22,51
23,222
24,213
25,222
26,210
27,231
28,210
29,225
30,216
31,210
0,207
1,45
2,45
3,45
4,54
5,45
6,51
7,84
8,225
9,198
10,210
11,201
12,48
13,228
14,231
15,210
16,228
17,201
18,210
19,225
20,219
21,219
22,213
23,216
24,210
25,231
26,216
27,231
28,234
29,222
30,219
31,213
0,258
1,51
2,45
3,45
4,45
5,45
6,210
7,45
8,216
9,204
10,225
11,228
12,213
13,222
14,216
15,219
16,234
17,207
18,264
19,210
20,225
21,210
22,45
23,210
24,210
25,219
26,207
27,228
28,75
29,222
30,225
31,51
0,195
1,45
2,45
3,45
4,45
5,45
6,45
7,210
8,210
9,207
10,216
11,201
12,228
13,216
14,222
15,210
16,219
17,210
18,219
19,255
20,270
21,45
22,207
23,213
24,222
25,234
26,213
27,219
28,216
29,216
30,240
31,45
0,951
1,45
2,45
3,54
4,45
5,48
6,45
7,213
8,210
9,207
10,240
11,216
12,45
13,228
14,213
15,240
16,216
17,231
18,213
19,222
20,210
21,237
22,210
23,207
24,216
25,228
26,54
27,231
28,222
29,222
30,207
31,210
0,1146
1,48
2,48
3,45
4,45
5,51
6,204
7,45
8,213
9,213
10,216
11,51
12,225
13,45
14,219
15,213
16,213
17,234
18,237
19,222
20,228
21,222
22,51
23,204
24,216
25,216
26,237
27,234
28,225
29,231
30,204
31,213
0,315
1,51
2,45
3,45
4,45
5,51
6,45
7,45
8,219
9,225
10,300
11,213
12,219
13,228
14,228
15,210
16,225
17,225
18,225
19,48
20,216
21,207
22,216
23,213
24,225
25,243
26,204
27,45
28,207
29,45
30,201
31,45
0,189
1,45
2,201
3,51
4,51
5,45
6,48
7,93
8,210
9,231
10,207
11,207
12,225
13,216
14,213
15,210
16,216
17,204
18,228
19,216
20,276
21,237
22,45
23,228
24,222
25,237
26,213
27,219
28,45
29,213
30,210
31,207
0,255
1,45
2,210
3,45
4,51
5,210
6,45
7,45
8,213
9,207
10,210
11,219
12,51
13,210
14,45
15,207
16,228
17,249
18,63
19,246
20,234
21,45
22,222
23,45
24,219
25,240
26,210
27,222
28,207
29,216
30,207
31,234
0,426
1,45
2,48
3,45
4,51
5,51
6,51
7,45
8,219
9,234
10,207
11,45
12,216
13,210
14,219
15,210
16,213
17,225
18,213
19,312
20,216
21,207
22,213
23,54
24,231
25,246
26,219
27,213
28,213
29,213
30,213
31,240
0,186
1,216
2,204
3,51
4,51
5,51
6,51
7,216
8,213
9,210
10,225
11,216
12,249
13,261
14,258
15,54
16,252
17,234
18,249
19,87
20,96
21,234
22,210
23,207
24,234
25,219
26,219
27,219
28,225
29,219
30,213
31,207
0,1056
1,207
2,201
3,210
4,51
5,51
6,54
7,45
8,210
9,198
10,213
11,225
12,258
13,45
14,213
15,240
16,216
17,225
18,210
19,312
20,231
21,210
22,222
23,210
24,243
25,243
26,54
27,222
28,207
29,213
30,66
31,207
0,198
1,45
2,207
3,51
4,51
5,51
6,45
7,45
