TrainingSize,Cycles
4,45
5,51
6,54
7,48
8,51
9,120
10,165
11,45
12,105
13,75
14,48
15,45
16,45
17,78
18,51
19,45
20,75
21,54
22,51
23,51
24,45
25,45
26,48
27,54
28,48
29,57
30,72
31,66
0,192
1,54
2,60
3,54
4,45
5,51
6,45
7,45
8,45
9,60
10,48
11,45
12,69
13,45
14,48
15,45
16,45
17,51
18,51
19,96
20,54
21,66
22,48
23,45
24,54
25,45
26,45
27,45
28,45
29,48
30,72
31,207
0,45
1,45
2,207
3,45
4,45
5,54
6,45
7,45
8,48
9,54
10,48
11,45
12,54
13,45
14,51
15,75
16,51
17,45
18,57
19,51
20,60
21,54
22,45
23,51
24,63
25,48
26,72
27,51
28,54
29,45
30,75
31,213
0,192
1,48
2,48
3,48
4,45
5,48
6,45
7,45
8,45
9,147
10,213
11,78
12,48
13,69
14,48
15,45
16,54
17,45
18,72
19,45
20,54
21,48
22,51
23,45
24,72
25,75
26,51
27,69
28,48
29,69
30,72
31,75
0,720
1,48
2,45
3,48
4,51
5,48
6,48
7,45
8,45
9,51
10,132
11,45
12,45
13,45
14,45
15,45
16,57
17,45
18,72
19,48
20,78
21,48
22,45
23,45
24,45
25,75
26,72
27,45
28,45
29,45
30,45
31,57
0,1047
1,51
2,45
3,51
4,45
5,45
6,45
7,45
8,45
9,45
10,111
11,51
12,75
13,45
14,45
15,54
16,48
17,45
18,51
19,66
20,57
21,132
22,48
23,45
24,45
25,54
26,75
27,66
28,45
29,69
30,84
31,66
0,195
1,45
2,51
3,54
4,45
5,45
6,48
7,45
8,126
9,126
10,126
11,45
12,51
13,48
14,45
15,51
16,81
17,45
18,45
19,48
20,72
21,45
22,54
23,57
24,210
25,48
26,45
27,51
28,54
29,72
30,75
31,45
0,201
1,54
2,45
3,48
4,45
5,48
6,45
7,54
8,51
9,111
10,72
11,45
12,51
13,45
14,45
15,45
16,45
17,60
18,48
19,45
20,45
21,66
22,204
23,48
24,51
25,69
26,51
27,45
28,45
29,69
30,78
31,72
0,189
1,48
2,51
3,51
4,45
5,45
6,51
7,45
8,45
9,84
10,111
11,57
12,45
13,51
14,45
15,45
16,45
17,45
18,45
19,54
20,51
21,45
22,63
23,54
24,48
25,72
26,48
27,69
28,51
29,45
30,51
31,45
0,204
1,54
2,45
3,48
4,48
5,45
6,45
7,45
8,45
9,114
10,48
11,51
12,45
13,72
14,45
15,45
16,45
17,45
18,105
19,48
20,51
21,72
22,72
23,84
24,51
25,51
26,54
27,72
28,48
29,48
30,51
31,72
0,204
1,45
2,48
3,51
4,45
5,45
6,51
7,51
8,45
9,45
10,114
11,45
12,78
13,45
14,45
15,45
16,45
17,45
18,207
19,54
20,111
21,69
22,51
23,51
24,51
25,51
26,75
27,54
28,72
29,51
30,72
31,69
0,195
1,51
2,45
3,45
4,45
5,45
6,45
7,45
8,48
9,123
10,189
11,45
12,45
13,45
14,114
15,45
16,57
17,45
18,45
19,45
20,45
21,84
22,105
23,54
24,45
25,45
26,81
27,45
28,45
29,66
30,207
31,69
0,189
1,45
2,45
3,45
4,48
5,48
6,45
7,48
8,48
9,54
10,114
11,57
12,60
13,45
14,45
15,45
16,63
17,45
18,54
19,45
20,48
21,51
22,54
23,45
24,72
25,45
26,48
27,69
28,57
29,45
30,51
31,69
0,204
1,51
2,51
3,48
4,45
5,45
6,51
7,45
8,45
9,126
10,96
11,45
12,54
13,54
14,48
15,45
16,51
17,45
18,54
19,45
20,93
21,66
22,45
23,69
24,54
25,63
26,48
27,45
28,48
29,60
30,45
31,45
0,201
1,45
2,54
3,51
4,45
5,45
6,51
7,69
8,45
9,138
10,144
11,45
12,45
13,45
14,57
15,45
16,48
17,60
18,51
19,45
20,105
21,45
22,51
23,45
24,51
25,66
26,51
27,69
28,72
29,69
30,45
31,45
0,45
1,51
2,45
3,51
4,51
5,45
6,45
7,45
8,51
9,162
10,189
11,45
12,48
13,51
14,54
15,45
16,54
17,45
18,51
19,45
20,63
21,45
22,48
23,51
24,51
25,51
26,75
27,69
28,51
29,69
30,69
31,51
0,189
1,48
2,45
3,45
4,51
5,45
6,45
7,45
8,45
9,48
10,147
11,48
12,45
13,72
14,51
15,45
16,45
17,51
18,45
19,105
20,72
21,87
22,63
23,48
24,51
25,45
26,60
27,69
28,213
29,75
30,72
31,45
0,192
1,45
2,45
3,45
4,45
5,51
6,54
7,45
8,72
9,147
10,114
11,162
12,51
13,45
14,45
15,78
16,69
17,45
18,201
19,66
20,48
21,69
22,48
23,51
24,45
25,54
26,48
27,45
28,45
29,45
30,48
31,48
0,195
1,45
2,45
3,51
4,51
5,45
6,48
7,45
8,108
9,105
10,75
11,54
12,84
13,45
14,45
15,45
16,51
17,54
18,48
19,54
20,45
21,51
22,48
23,48
24,48
25,69
26,45
27,69
28,69
29,51
30,51
31,54
0,192
1,51
2,45
3,48
4,48
5,54
6,45
7,45
8,54
9,150
10,105
11,45
12,51
13,45
14,45
15,48
16,51
17,45
18,54
19,198
20,51
21,45
22,123
23,45
24,45
25,69
26,81
27,54
28,45
29,45
30,45
31,69
0,204
1,48
2,51
3,45
4,48
5,45
6,51
7,51
8,45
9,114
10,78
11,45
12,54
13,75
14,51
15,45
16,72
17,45
18,72
19,45
20,54
21,45
22,45
23,51
24,51
25,69
26,51
27,63
28,45
29,45
30,72
31,45
0,207
1,45
2,45
3,45
4,45
5,48
6,48
7,45
8,87
9,144
10,210
11,111
12,78
13,48
14,45
15,75
16,51
17,45
18,51
19,57
20,45
21,45
22,45
23,75
24,45
25,48
26,51
27,45
28,75
29,72
30,45
31,48
0,189
1,45
2,51
3,51
4,45
5,48
6,45
7,45
8,45
9,105
10,105
11,51
12,45
13,48
14,45
15,51
16,48
17,69
18,45
19,108
20,114
21,48
22,153
23,48
24,72
25,75
26,51
27,72
28,45
29,48
30,210
31,210
0,186
1,54
2,45
3,54
4,48
5,51
6,45
7,45
8,114
9,87
10,45
11,45
12,51
13,54
14,54
15,54
16,51
17,51
18,51
19,45
20,48
21,45
22,72
23,48
24,69
25,48
26,48
27,54
28,45
29,51
30,72
31,69
0,630
1,51
2,45
3,54
4,51
5,45
6,45
7,51
8,51
9,45
10,105
11,54
12,51
13,45
14,69
15,72
16,45
17,48
18,57
19,207
20,96
21,45
22,45
23,48
24,78
25,45
26,210
27,51
28,51
29,45
30,45
31,69
0,54
1,48
2,51
3,45
4,45
5,45
6,51
7,48
8,45
9,90
10,177
11,75
12,54
13,48
14,45
15,51
16,51
17,66
18,45
19,66
20,90
21,45
22,45
23,45
24,54
25,54
26,69
27,54
28,45
29,69
30,72
31,75
0,651
1,48
2,45
3,45
4,45
5,45
6,51
7,45
8,45
9,45
10,48
11,72
12,45
13,45
14,75
15,45
16,45
17,45
18,213
19,45
20,45
21,84
22,54
23,51
24,45
25,45
26,45
27,45
28,45
29,54
30,72
31,45
0,201
1,48
2,51
3,45
4,45
5,45
6,48
7,54
8,48
9,72
10,120
11,54
12,51
13,51
14,45
15,54
16,75
17,45
18,45
19,66
20,210
21,204
22,45
23,207
24,45
25,54
26,75
27,45
28,48
29,51
30,45
31,69
0,192
1,51
2,45
3,45
4,45
5,51
6,48
7,48
8,45
9,114
10,111
11,105
12,48
13,51
14,54
15,72
16,66
17,60
18,45
19,45
20,75
21,57
22,45
23,69
24,72
25,75
26,45
27,48
28,72
29,54
30,45
31,48
0,204
1,48
2,54
3,45
4,45
5,54
6,51
7,45
8,45
9,111
10,93
11,45
12,45
13,48
14,54
15,54
16,213
17,75
18,45
19,45
20,48
21,48
22,69
23,45
24,72
25,51
26,45
27,51
28,51
29,57
30,54
31,69
0,399
1,45
2,54
3,51
4,45
5,45
6,45
7,48
8,48
9,51
10,96
11,48
12,45
13,48
14,54
15,45
16,45
17,51
18,105
19,45
20,66
21,66
22,45
23,45
24,45
25,51
26,45
27,45
28,75
29,51
30,72
31,45
0,714
1,45
2,54
3,51
4,45
5,45
6,45
7,45
8,54
9,156
10,75
11,51
12,45
13,48
14,45
15,72
16,78
17,45
18,45
19,51
20,66
21,57
22,45
23,69
24,210
25,51
26,48
27,63
28,72
29,45
30,72
31,72
0,207
1,51
2,45
3,45
4,51
5,51
6,54
7,54
8,48
9,120
10,114
11,54
12,93
13,51
14,48
15,45
16,51
17,45
18,78
19,45
20,213
21,51
22,54
23,45
24,45
25,48
26,54
27,45
28,45
29,66
30,72
31,48
0,204
1,45
2,45
3,51
4,45
5,45
6,48
7,48
8,45
9,147
10,210
11,87
12,69
13,45
14,48
15,72
16,54
17,48
18,54
19,51
20,114
21,45
22,45
23,45
24,51
25,51
26,45
27,45
28,78
29,57
30,207
31,51
0,603
1,45
2,45
3,45
4,45
5,45
6,54
7,45
8,48
9,54
10,108
11,45
12,45
13,45
14,69
15,57
16,72
17,45
18,54
19,54
20,90
21,57
22,87
23,54
24,51
25,45
26,75
27,69
28,45
29,45
30,45
31,57
0,186
1,48
2,48
3,54
4,48
5,51
6,48
7,45
8,48
9,144
10,78
11,72
12,45
13,45
14,48
15,48
16,48
17,51
18,45
19,45
20,114
21,48
22,48
23,45
24,45
25,54
26,72
27,75
28,63
29,66
30,69
31,45
0,45
1,45
2,51
3,45
4,45
5,45
6,45
7,45
8,66
9,135
10,114
11,132
12,48
13,45
14,51
15,45
16,48
17,66
18,45
19,45
20,90
21,165
22,48
23,45
24,48
25,51
26,78
27,45
28,45
29,51
30,72
31,54
0,195
1,51
2,45
3,45
4,45
5,45
6,54
7,51
8,69
9,75
10,144
11,72
12,45
13,45
14,48
15,54
16,45
17,54
18,51
19,66
20,72
21,45
22,51
23,45
24,48
25,45
26,48
27,48
28,66
29,69
30,51
31,69
0,198
1,45
2,57
3,51
4,48
5,51
6,45
7,45
8,45
9,123
10,75
11,51
12,45
13,45
14,45
15,51
16,72
17,69
18,45
19,51
20,45
21,48
22,69
23,51
24,45
25,78
26,45
27,54
28,45
29,150
30,51
31,63
0,189
1,45
2,51
3,51
4,45
5,45
6,45
7,45
8,75
9,132
10,99
11,90
12,45
13,48
14,51
15,45
16,45
17,69
18,45
19,75
20,45
21,48
22,51
23,45
24,45
25,54
26,72
27,51
28,45
29,63
30,57
31,69
0,204
1,51
2,48
3,54
4,45
5,51
6,45
7,45
8,66
9,84
10,162
11,45
12,165
13,45
14,48
15,48
16,48
17,54
18,48
19,45
20,48
21,51
22,54
23,45
24,51
25,69
26,45
27,72
28,45
29,48
30,96
31,69
0,204
1,45
2,45
3,45
4,51
5,51
6,45
7,51
8,45
9,45
10,99
11,48
12,51
13,51
14,45
15,72
16,165
17,51
18,45
19,45
20,102
21,45
22,48
23,45
24,51
25,72
26,51
27,72
28,72
29,57
30,54
31,48
0,186
1,45
2,45
3,48
4,48
5,57
6,45
7,45
8,45
9,81
10,111
11,48
12,87
13,45
14,45
15,54
16,54
17,69
18,54
19,66
20,60
21,51
22,45
23,45
24,51
25,72
26,45
27,69
28,78
29,69
30,45
31,69
0,201
1,45
2,48
3,48
4,45
5,45
6,45
7,45
8,45
9,90
10,108
11,111
12,45
13,45
14,45
15,45
16,45
17,45
18,51
19,54
20,51
21,60
22,45
23,48
24,72
25,51
26,72
27,51
28,75
29,45
30,75
31,57
0,204
1,45
2,48
3,45
4,45
5,51
6,45
7,45
8,45
9,141
10,111
11,45
12,45
13,45
14,69
15,54
16,45
17,45
18,45
19,54
20,51
21,111
22,54
23,45
24,51
25,45
26,72
27,69
28,54
29,45
30,72
31,45
0,972
1,51
2,45
3,54
4,45
5,45
6,54
7,45
8,45
9,48
10,174
11,54
12,48
13,45
14,54
15,45
16,51
17,51
18,54
19,54
20,210
21,48
22,45
23,51
24,72
25,48
26,72
27,69
28,51
29,45
30,72
31,45
0,189
1,54
2,45
3,51
4,48
5,48
6,45
7,51
8,45
9,144
10,75
11,48
12,51
13,84
14,45
15,45
16,51
17,51
18,45
19,45
20,45
21,45
22,54
23,54
24,51
25,66
26,72
27,45
28,72
29,45
30,75
31,72
0,198
1,45
2,45
3,48
4,45
5,54
6,45
7,45
