TrainingSize,Cycles
4,213
5,51
6,129
7,45
8,45
9,114
10,45
11,216
12,45
13,210
14,207
15,45
16,45
17,228
18,45
19,45
20,45
21,48
22,204
23,48
24,210
25,51
26,48
27,63
28,204
29,210
30,204
31,54
0,186
1,45
2,45
3,45
4,45
5,45
6,210
7,198
8,54
9,138
10,222
11,213
12,207
13,45
14,69
15,201
16,54
17,69
18,51
19,195
20,51
21,90
22,207
23,207
24,45
25,207
26,213
27,210
28,207
29,81
30,204
31,216
0,201
1,45
2,51
3,54
4,216
5,45
6,48
7,45
8,216
9,45
10,114
11,210
12,45
13,231
14,201
15,54
16,210
17,51
18,45
19,45
20,87
21,69
22,204
23,45
24,213
25,207
26,45
27,210
28,216
29,207
30,81
31,306
0,189
1,51
2,45
3,45
4,45
5,45
6,210
7,45
8,54
9,150
10,132
11,213
12,45
13,45
14,45
15,51
16,51
17,45
18,222
19,84
20,207
21,48
22,213
23,198
24,45
25,48
26,51
27,201
28,204
29,213
30,48
31,204
0,675
1,51
2,48
3,45
4,45
5,48
6,219
7,45
8,54
9,150
10,45
11,207
12,207
13,210
14,45
15,48
16,48
17,45
18,210
19,51
20,54
21,207
22,207
23,45
24,51
25,54
26,234
27,210
28,51
29,216
30,48
31,204
0,180
1,48
2,48
3,51
4,45
5,51
6,45
7,45
8,45
9,45
10,45
11,207
12,51
13,213
14,204
15,51
16,45
17,45
18,45
19,54
20,45
21,87
22,204
23,207
24,45
25,210
26,45
27,45
28,276
29,207
30,294
31,213
0,195
1,45
2,45
3,48
4,207
5,45
6,45
7,45
8,45
9,129
10,231
11,204
12,210
13,51
14,51
15,54
16,54
17,225
18,45
19,45
20,54
21,45
22,216
23,207
24,228
25,45
26,45
27,216
28,201
29,207
30,222
31,231
0,717
1,45
2,51
3,51
4,45
5,51
6,45
7,45
8,45
9,114
10,120
11,222
12,48
13,51
14,48
15,51
16,51
17,51
18,75
19,45
20,72
21,54
22,210
23,216
24,216
25,207
26,54
27,45
28,51
29,45
30,210
31,48
0,195
1,54
2,204
3,45
4,45
5,51
6,45
7,45
8,45
9,114
10,54
11,207
12,255
13,51
14,45
15,48
16,228
17,51
18,48
19,45
20,204
21,195
22,204
23,45
24,45
25,210
26,54
27,48
28,45
29,45
30,207
31,222
0,45
1,45
2,201
3,45
4,45
5,45
6,45
7,201
8,45
9,51
10,216
11,207
12,48
13,45
14,207
15,45
16,51
17,45
18,45
19,51
20,48
21,48
22,204
23,45
24,51
25,210
26,45
27,45
28,45
29,210
30,198
31,216
0,201
1,45
2,198
3,45
4,48
5,45
6,51
7,51
8,45
9,120
10,222
11,207
12,45
13,54
14,51
15,45
16,213
17,45
18,225
19,45
20,147
21,69
22,204
23,45
24,216
25,45
26,45
27,210
28,69
29,219
30,69
31,54
0,201
1,57
2,45
3,54
4,45
5,45
6,48
7,120
8,225
9,45
10,225
11,207
12,48
13,54
14,51
15,45
16,45
17,51
18,231
19,45
20,213
21,54
22,207
23,45
24,51
25,45
26,219
27,45
28,51
29,207
30,207
31,213
0,945
1,45
2,51
3,45
4,51
5,48
6,51
7,45
8,216
9,126
10,138
11,207
12,213
13,45
14,45
15,51
16,45
17,51
18,81
19,45
20,69
21,54
22,204
23,54
24,45
25,51
26,216
27,207
28,213
29,48
30,198
31,45
0,192
1,45
2,51
3,45
4,45
5,51
6,45
7,45
8,51
9,153
10,45
11,210
12,210
13,45
14,51
15,45
16,45
17,210
18,72
19,96
20,75
21,207
22,207
23,51
24,213
25,45
26,45
27,207
28,207
29,51
30,201
31,210
0,1158
1,45
2,198
3,48
4,51
5,54
6,54
7,45
8,45
9,114
10,45
11,216
12,45
13,222
14,198
15,51
16,216
17,45
18,45
19,216
20,60
21,204
22,210
23,48
24,228
25,51
26,204
27,210
28,213
29,201
30,210
31,213
0,198
1,45
2,45
3,48
4,45
5,45
6,54
7,45
8,216
9,45
10,144
11,210
12,48
13,51
14,51
15,45
16,45
17,51
18,228
19,54
20,45
21,51
22,213
23,207
24,204
25,48
26,213
27,210
28,48
29,222
30,204
31,249
0,183
1,45
2,51
3,54
4,45
5,45
6,87
7,75
8,204
9,102
10,45
11,228
12,51
13,51
14,207
15,213
16,213
17,54
18,51
19,222
20,81
21,51
22,210
23,45
24,45
25,45
26,216
27,207
28,216
29,204
30,204
31,213
0,195
1,48
2,51
3,45
4,48
5,48
6,45
7,81
8,45
9,48
10,51
11,210
12,54
13,45
14,45
15,261
16,45
17,48
18,48
19,213
20,45
21,213
22,207
23,51
24,45
25,72
26,213
27,225
28,108
29,201
30,243
31,222
0,654
1,45
2,48
3,51
4,45
5,54
6,45
7,144
8,213
9,102
10,51
11,213
12,111
13,213
14,51
15,45
16,318
17,45
18,69
19,54
20,87
21,48
22,204
23,45
24,213
25,45
26,45
27,216
28,45
29,213
30,216
31,228
0,189
1,48
2,207
3,51
4,45
5,45
6,45
7,45
8,51
9,210
10,45
11,213
12,201
13,51
14,48
15,51
16,54
17,45
18,45
19,45
20,75
21,51
22,219
23,210
24,45
25,48
26,213
27,204
28,213
29,210
30,216
31,213
0,429
1,54
2,45
3,54
4,45
5,216
6,45
7,207
8,225
9,114
10,129
11,213
12,48
13,45
14,48
15,45
16,48
17,210
18,51
19,45
20,213
21,45
22,210
23,45
24,213
25,51
26,210
27,204
28,45
29,51
30,201
31,213
0,195
1,54
2,45
3,45
4,45
5,45
6,45
7,75
8,54
9,54
10,114
11,210
12,45
13,216
14,48
15,237
16,216
17,210
18,54
19,72
20,51
21,99
22,204
23,45
24,51
25,210
26,51
27,210
28,45
29,51
30,216
31,228
0,585
1,51
2,201
3,51
4,45
5,54
6,45
7,45
8,75
9,219
10,51
11,216
12,45
13,48
14,45
15,210
16,45
17,45
18,45
19,213
20,219
21,45
22,210
23,207
24,213
25,207
26,213
27,51
28,213
29,216
30,48
31,54
0,201
1,45
2,45
3,51
4,213
5,219
6,210
7,51
8,45
9,45
10,45
11,207
12,45
13,54
14,207
15,45
16,51
17,210
18,219
19,45
20,51
21,48
22,210
23,213
24,45
25,51
26,54
27,216
28,210
29,210
30,216
31,222
0,195
1,48
2,48
3,45
4,48
5,54
6,51
7,75
8,54
9,120
10,45
11,210
12,51
13,210
14,45
15,45
16,45
17,210
18,45
19,45
20,75
21,51
22,213
23,51
24,216
25,216
26,216
27,207
28,51
29,213
30,201
31,72
0,1056
1,51
2,45
3,54
4,51
5,45
6,51
7,51
8,48
9,111
10,228
11,213
12,48
13,54
14,45
15,45
16,54
17,45
18,45
19,66
20,213
21,213
22,204
23,45
24,51
25,45
26,48
27,210
28,207
29,54
30,51
31,45
0,834
1,51
2,51
3,48
4,45
5,54
6,45
7,45
8,66
9,117
10,132
11,210
12,45
13,51
14,45
15,48
16,51
17,45
18,51
19,216
20,48
21,45
22,213
23,45
24,237
25,69
26,48
27,231
28,198
29,222
30,228
31,225
0,198
1,45
2,45
3,45
4,45
5,213
6,45
7,45
8,228
9,159
10,51
11,216
12,45
13,54
14,45
15,45
16,45
17,216
18,219
19,51
20,51
21,45
22,213
23,210
24,54
25,210
26,216
27,57
28,57
29,216
30,207
31,213
0,357
1,48
2,204
3,45
4,45
5,51
6,48
7,72
8,54
9,105
10,45
11,204
12,45
13,213
14,45
15,48
16,237
17,45
18,219
19,51
20,120
21,81
22,219
23,213
24,51
25,45
26,51
27,45
28,48
29,210
30,207
31,54
0,204
1,54
2,204
3,54
4,45
5,45
6,45
7,81
8,45
9,147
10,51
11,204
12,45
13,45
14,51
15,210
16,45
17,210
18,45
19,72
20,210
21,210
22,207
23,45
24,45
25,210
26,213
27,219
28,222
29,207
30,207
31,213
0,150
1,48
2,54
3,48
4,54
5,51
6,51
7,54
8,45
9,72
10,111
11,207
12,99
13,45
14,51
15,51
16,45
17,51
18,48
19,51
20,45
21,66
22,213
23,207
24,48
25,216
26,213
27,51
28,198
29,54
30,213
31,48
0,195
1,51
2,51
3,54
4,51
5,51
6,51
7,45
8,45
9,234
10,225
11,210
12,45
13,216
14,45
15,45
16,216
17,51
18,51
19,45
20,222
21,54
22,207
23,45
24,45
25,210
26,48
27,228
28,204
29,213
30,207
31,213
0,195
1,45
2,45
3,48
4,51
5,45
6,51
7,45
8,216
9,159
10,45
11,207
12,48
13,48
14,45
15,48
16,216
17,45
18,45
19,144
20,51
21,48
22,213
23,207
24,45
25,213
26,213
27,51
28,204
29,225
30,69
31,210
0,192
1,45
2,45
3,45
4,45
5,45
6,48
7,51
8,45
9,114
10,219
11,210
12,45
13,45
14,201
15,45
16,216
17,51
18,45
19,63
20,51
21,51
22,207
23,45
24,51
25,210
26,39
27,45
28,51
29,45
30,219
31,222
0,195
1,45
2,48
3,45
4,45
5,48
6,45
7,51
8,228
9,213
10,114
11,216
12,207
13,48
14,45
15,45
16,213
17,45
18,54
19,213
20,48
21,201
22,210
23,216
24,216
25,228
26,48
27,45
28,234
29,45
30,198
31,231
0,186
1,45
2,45
3,45
4,45
5,45
6,48
7,207
8,210
9,45
10,45
11,210
12,45
13,45
14,45
15,45
16,144
17,48
18,216
19,54
20,111
21,51
22,213
23,45
24,216
25,45
26,204
27,45
28,216
29,45
30,45
31,213
0,195
1,45
2,201
3,48
4,45
5,51
6,210
7,75
8,75
9,120
10,45
11,213
12,45
13,222
14,207
15,45
16,213
17,45
18,45
19,81
20,54
21,204
22,207
23,51
24,45
25,219
26,48
27,51
28,207
29,213
30,219
31,210
0,189
1,51
2,45
3,45
4,45
5,45
6,48
7,45
8,219
9,219
10,216
11,213
12,45
13,54
14,48
15,45
16,216
17,45
18,45
19,45
20,51
21,45
22,207
23,48
24,45
25,207
26,216
27,207
28,45
29,207
30,45
31,48
0,192
1,54
2,204
3,48
4,51
5,48
6,48
7,45
8,51
9,210
10,120
11,213
12,45
13,48
14,54
15,45
16,54
17,201
18,51
19,45
20,90
21,48
22,207
23,45
24,210
25,210
26,54
27,222
28,204
29,66
30,45
31,45
0,183
1,54
2,207
3,213
4,48
5,51
6,45
7,48
8,51
9,114
10,108
11,213
12,51
13,210
14,210
15,213
16,48
17,231
18,213
19,45
20,99
21,48
22,210
23,45
24,213
25,228
26,54
27,201
28,45
29,234
30,219
31,72
0,198
1,48
2,45
3,45
4,45
5,45
6,45
7,45
8,45
9,108
10,45
11,207
12,45
13,51
14,45
15,45
16,48
17,207
18,45
19,99
20,72
21,45
22,207
23,210
24,45
25,51
26,45
27,45
28,51
29,204
30,207
31,216
0,192
1,45
2,204
3,45
4,45
5,45
6,54
7,45
8,48
9,204
10,156
11,216
12,48
13,45
14,48
15,45
16,51
17,45
18,51
19,54
20,210
21,108
22,207
23,51
24,210
25,45
26,45
27,45
28,216
29,207
30,216
31,213
0,198
1,45
2,45
3,45
4,45
5,45
6,45
7,51
8,228
9,102
10,114
11,216
12,48
13,45
14,51
15,51
16,45
17,48
18,51
19,45
20,108
21,48
22,216
23,45
24,45
25,216
26,51
27,207
28,204
29,45
30,231
31,216
0,51
1,45
2,51
3,45
4,51
5,45
6,45
7,45
8,45
9,54
10,204
11,207
12,207
13,51
14,204
15,51
16,48
17,45
18,219
19,201
20,72
21,204
22,210
23,45
24,48
25,216
26,219
27,207
28,51
29,72
30,207
31,213
0,201
1,51
2,213
3,51
4,45
5,54
6,51
7,45
8,45
9,120
10,240
11,207
12,48
13,51
14,66
15,54
16,210
17,45
18,210
19,96
20,216
21,51
22,207
23,204
24,216
25,45
26,51
27,207
28,213
29,66
30,69
31,210
0,465
1,45
2,207
3,48
4,45
5,45
6,45
7,54
8,45
9,51
10,105
11,213
12,45
13,45
14,45
15,51
16,45
17,45
18,231
19,45
20,213
21,45
22,207
23,45
24,210
25,210
26,213
27,207
28,45
29,207
30,216
31,213
0,201
1,51
2,54
3,45
4,51
5,45
6,54
7,45
8,54
9,222
10,123
11,261
12,204
13,51
14,213
15,81
16,213
17,45
18,51
19,45
20,48
21,45
22,216
23,45
24,45
25,201
26,45
27,45
28,45
29,225
30,207
31,210
0,189
1,45
2,45
3,51
4,45
5,45
6,207
7,45
