TrainingSize,Cycles
5,45
6,54
7,45
8,213
9,201
10,228
11,45
12,45
13,45
14,51
15,216
16,213
17,210
18,69
19,228
20,54
21,45
22,207
23,45
24,213
25,207
26,213
27,213
28,213
29,255
30,219
31,264
0,1017
1,45
2,54
3,48
4,48
5,210
6,51
7,72
8,213
9,219
10,48
11,51
12,45
13,51
14,54
15,222
16,45
17,54
18,45
19,216
20,48
21,48
22,213
23,48
24,51
25,45
26,210
27,45
28,45
29,264
30,261
31,261
0,195
1,210
2,213
3,45
4,45
5,213
6,201
7,93
8,207
9,141
10,45
11,204
12,207
13,45
14,201
15,219
16,213
17,45
18,48
19,207
20,138
21,45
22,201
23,51
24,51
25,213
26,45
27,54
28,219
29,273
30,216
31,204
0,189
1,45
2,207
3,48
4,54
5,54
6,45
7,216
8,207
9,123
10,51
11,45
12,45
13,45
14,48
15,216
16,231
17,45
18,54
19,96
20,51
21,63
22,201
23,207
24,216
25,204
26,45
27,219
28,45
29,255
30,228
31,261
0,201
1,210
2,213
3,45
4,45
5,51
6,54
7,51
8,213
9,45
10,45
11,51
12,45
13,45
14,45
15,210
16,210
17,45
18,210
19,216
20,48
21,45
22,201
23,54
24,210
25,51
26,204
27,225
28,207
29,258
30,45
31,258
0,192
1,207
2,48
3,48
4,45
5,48
6,48
7,45
8,210
9,114
10,45
11,45
12,45
13,45
14,45
15,216
16,45
17,201
18,45
19,48
20,69
21,201
22,207
23,45
24,48
25,210
26,216
27,45
28,213
29,255
30,57
31,261
0,195
1,216
2,216
3,48
4,45
5,45
6,45
7,84
8,201
9,207
10,219
11,45
12,51
13,51
14,45
15,207
16,45
17,45
18,45
19,48
20,96
21,51
22,207
23,51
24,210
25,48
26,48
27,219
28,45
29,261
30,210
31,75
0,189
1,207
2,210
3,45
4,45
5,45
6,54
7,45
8,216
9,96
10,216
11,51
12,213
13,51
14,51
15,213
16,210
17,45
18,222
19,117
20,69
21,48
22,207
23,207
24,213
25,45
26,213
27,219
28,54
29,255
30,213
31,255
0,201
1,207
2,45
3,45
4,51
5,135
6,45
7,45
8,207
9,117
10,108
11,51
12,213
13,48
14,51
15,216
16,45
17,222
18,45
19,165
20,60
21,45
22,213
23,45
24,207
25,51
26,210
27,45
28,210
29,255
30,258
31,255
0,201
1,45
2,45
3,48
4,54
5,45
6,207
7,45
8,231
9,216
10,45
11,54
12,48
13,210
14,51
15,213
16,204
17,45
18,51
19,228
20,204
21,48
22,204
23,204
24,213
25,204
26,207
27,228
28,204
29,252
30,213
31,216
0,204
1,45
2,45
3,51
4,45
5,129
6,45
7,48
8,222
9,45
10,219
11,45
12,51
13,51
14,207
15,213
16,225
17,213
18,48
19,48
20,96
21,54
22,213
23,204
24,213
25,45
26,210
27,45
28,201
29,261
30,237
31,264
0,252
1,210
2,213
3,45
4,45
5,45
6,45
7,48
8,207
9,225
10,54
11,201
12,51
13,48
14,45
15,210
16,45
17,51
18,48
19,75
20,45
21,201
22,207
23,198
24,51
25,45
26,45
27,210
28,195
29,258
30,258
31,105
0,195
1,207
2,48
3,54
4,48
5,51
6,45
7,69
8,219
9,213
10,114
11,90
12,45
13,51
14,45
15,222
16,213
17,51
18,45
19,219
20,75
21,207
22,207
23,45
24,51
25,45
26,204
27,54
28,204
29,48
30,270
31,51
0,195
1,48
2,219
3,54
4,51
5,141
6,45
7,51
8,207
9,45
10,216
11,51
12,45
13,51
14,45
15,216
16,51
17,45
18,54
19,207
20,48
21,48
22,201
23,45
24,48
25,54
26,45
27,48
28,216
29,255
30,213
31,216
0,192
1,45
2,207
3,54
4,54
5,45
6,210
7,45
8,204
9,51
10,105
11,45
12,48
13,54
14,45
15,213
16,45
17,45
18,51
19,78
20,105
21,210
22,207
23,51
24,213
25,201
26,51
27,207
28,48
29,255
30,213
31,258
0,183
1,45
2,210
3,45
4,45
5,48
6,45
7,45
8,201
9,228
10,45
11,45
12,54
13,45
14,60
15,216
16,51
17,45
18,225
19,48
20,54
21,201
22,207
23,45
24,48
25,45
26,216
27,210
28,222
29,252
30,261
31,255
0,192
1,48
2,51
3,45
4,45
5,45
6,45
7,45
8,201
9,45
10,102
11,45
12,207
13,45
14,45
15,207
16,51
17,216
18,51
19,45
20,63
21,45
22,198
23,45
24,45
25,201
26,204
27,48
28,216
29,255
30,267
31,255
0,729
1,210
2,210
3,45
4,45
5,45
6,210
7,219
8,204
9,45
10,45
11,45
12,51
13,48
14,201
15,213
16,45
17,207
18,51
19,96
20,45
21,207
22,210
23,54
24,48
25,204
26,204
27,210
28,207
29,285
30,225
31,213
0,186
1,45
2,210
3,51
4,45
5,48
6,45
7,84
8,216
9,75
10,105
11,48
12,51
13,51
14,51
15,210
16,54
17,45
18,54
19,135
20,66
21,51
22,219
23,45
24,45
25,48
26,45
27,45
28,126
29,255
30,69
31,258
0,198
1,54
2,213
3,48
4,45
5,51
6,45
7,45
8,207
9,129
10,45
11,45
12,45
13,54
14,54
15,201
16,45
17,45
18,201
19,51
20,45
21,45
22,213
23,51
24,207
25,204
26,213
27,51
28,45
29,258
30,78
31,258
0,402
1,207
2,45
3,48
4,51
5,48
6,48
7,78
8,219
9,45
10,216
11,45
12,54
13,45
14,45
15,210
16,45
17,54
18,213
19,216
20,45
21,45
22,204
23,45
24,51
25,201
26,210
27,216
28,51
29,258
30,261
31,108
0,207
1,216
2,210
3,45
4,48
5,51
6,210
7,45
8,213
9,99
10,213
11,54
12,45
13,45
14,48
15,210
16,54
17,210
18,210
19,213
20,96
21,213
22,204
23,45
24,213
25,45
26,213
27,45
28,45
29,258
30,210
31,210
0,780
1,210
2,210
3,45
4,48
5,51
6,78
7,111
8,216
9,213
10,222
11,45
12,45
13,45
14,45
15,210
16,45
17,210
18,219
19,222
20,69
21,48
22,201
23,51
24,45
25,48
26,45
27,240
28,204
29,261
30,264
31,225
0,201
1,207
2,48
3,45
4,45
5,45
6,54
7,72
8,213
9,207
10,108
11,213
12,51
13,45
14,54
15,210
16,231
17,54
18,45
19,45
20,75
21,45
22,198
23,51
24,51
25,45
26,45
27,213
28,45
29,261
30,213
31,78
0,189
1,210
2,213
3,45
4,45
5,51
6,210
7,84
8,228
9,213
10,141
11,51
12,45
13,45
14,48
15,210
16,210
17,219
18,45
19,216
20,63
21,45
22,210
23,207
24,210
25,201
26,207
27,210
28,48
29,255
30,261
31,210
0,843
1,45
2,210
3,45
4,51
5,54
6,45
7,48
8,213
9,45
10,240
11,51
12,51
13,51
14,45
15,213
16,213
17,45
18,213
19,48
20,72
21,201
22,204
23,51
24,51
25,45
26,210
27,54
28,204
29,255
30,312
31,201
0,186
1,45
2,213
3,48
4,45
5,45
6,207
7,51
8,210
9,51
10,237
11,51
12,45
13,210
14,54
15,210
16,210
17,51
18,51
19,54
20,45
21,213
22,207
23,207
24,45
25,45
26,201
27,213
28,210
29,252
30,258
31,261
0,201
1,45
2,51
3,48
4,45
5,51
6,45
7,81
8,210
9,45
10,225
11,45
12,213
13,228
14,207
15,213
16,51
17,51
18,51
19,54
20,204
21,54
22,207
23,48
24,45
25,45
26,45
27,51
28,51
29,261
30,48
31,264
0,531
1,45
2,51
3,54
4,54
5,45
6,54
7,45
8,207
9,168
10,48
11,45
12,51
13,45
14,45
15,201
16,213
17,51
18,45
19,210
20,213
21,48
22,204
23,45
24,210
25,51
26,210
27,213
28,45
29,252
30,258
31,261
0,1056
1,45
2,207
3,45
4,51
5,45
6,45
7,75
8,231
9,213
10,213
11,54
12,45
13,45
14,45
15,210
16,45
17,54
18,210
19,66
20,81
21,210
22,207
23,51
24,48
25,198
26,45
27,210
28,45
29,264
30,264
31,210
0,969
1,45
2,213
3,45
4,54
5,45
6,45
7,48
8,219
9,117
10,222
11,213
12,45
13,45
14,252
15,207
16,48
17,201
18,201
19,63
20,60
21,45
22,207
23,48
24,51
25,54
26,210
27,210
28,201
29,252
30,213
31,267
0,192
1,45
2,45
3,45
4,45
5,45
6,45
7,132
8,204
9,225
10,126
11,45
12,45
13,45
14,51
15,213
16,216
17,222
18,210
19,210
20,93
21,204
22,210
23,198
24,204
25,204
26,45
27,216
28,51
29,252
30,264
31,261
0,210
1,51
2,45
3,45
4,45
5,45
6,51
7,72
8,207
9,51
10,48
11,54
12,45
13,48
14,45
15,216
16,225
17,45
18,204
19,45
20,48
21,45
22,210
23,51
24,45
25,207
26,45
27,51
28,45
29,270
30,213
31,258
0,573
1,216
2,213
3,48
4,51
5,54
6,45
7,216
8,207
9,207
10,54
11,48
12,45
13,48
14,198
15,213
16,213
17,207
18,45
19,45
20,45
21,213
22,207
23,210
24,51
25,198
26,45
27,204
28,204
29,255
30,51
31,255
0,693
1,51
2,213
3,54
4,45
5,45
6,48
7,45
8,201
9,45
10,45
11,45
12,54
13,210
14,45
15,201
16,48
17,204
18,45
19,45
20,45
21,48
22,210
23,207
24,219
25,51
26,54
27,45
28,54
29,288
30,213
31,204
0,144
1,51
2,45
3,45
4,45
5,45
6,45
7,72
8,207
9,45
10,48
11,45
12,51
13,303
14,54
15,216
16,45
17,48
18,231
19,51
20,84
21,213
22,207
23,54
24,48
25,45
26,45
27,51
28,204
29,255
30,270
31,258
0,198
1,201
2,216
3,45
4,51
5,45
6,45
7,42
8,207
9,54
10,45
11,48
12,45
13,45
14,45
15,207
16,216
17,213
18,207
19,48
20,45
21,210
22,198
23,45
24,51
25,198
26,45
27,54
28,198
29,252
30,213
31,207
0,192
1,207
2,51
3,45
4,54
5,51
6,204
7,210
8,201
9,210
10,237
11,45
12,45
13,51
14,45
15,207
16,48
17,96
18,204
19,225
20,45
21,45
22,207
23,210
24,45
25,45
26,45
27,213
28,213
29,252
30,258
31,96
0,198
1,210
2,213
3,45
4,45
5,45
6,84
7,66
8,204
9,225
10,210
11,51
12,213
13,54
14,45
15,210
16,51
17,45
18,45
19,216
20,51
21,54
22,210
23,45
24,45
25,48
26,210
27,204
28,204
29,261
30,255
31,45
0,1113
1,45
2,45
3,45
4,45
5,54
6,45
7,54
8,201
9,213
10,51
11,48
12,45
13,54
14,51
15,213
16,48
17,45
18,54
19,45
20,45
21,51
22,198
23,45
24,51
25,45
26,45
27,213
28,45
29,267
30,213
31,72
0,483
1,207
2,210
3,45
4,45
5,54
6,51
7,87
8,207
9,45
10,45
11,48
12,45
13,210
14,45
15,207
16,216
17,72
18,45
19,54
20,51
21,72
22,207
23,45
24,45
25,51
26,45
27,213
28,45
29,258
30,213
31,270
0,192
1,45
2,48
3,48
4,45
5,51
6,45
7,45
8,204
9,108
10,45
11,204
12,210
13,45
14,45
15,216
16,45
17,45
18,45
19,45
20,204
21,207
22,210
23,204
24,216
25,54
26,210
27,213
28,51
29,258
30,228
31,261
0,195
1,207
2,213
3,45
4,45
5,45
6,207
7,75
8,213
9,57
10,450
11,48
12,51
13,45
14,51
15,216
16,219
17,45
18,51
19,222
20,45
21,48
22,204
23,51
24,45
25,51
26,45
27,48
28,45
29,261
30,51
31,45
0,195
1,45
2,45
3,45
4,45
5,51
6,45
7,222
8,219
9,219
10,48
11,48
12,45
13,45
14,45
15,213
16,219
17,45
18,45
19,51
20,45
21,54
22,201
23,45
24,204
25,51
26,45
27,45
28,45
29,264
30,267
31,213
0,195
1,210
2,207
3,45
4,45
5,45
6,45
7,45
8,213
9,45
10,51
11,48
12,216
13,45
14,198
15,216
16,213
17,210
18,48
19,216
20,216
21,201
22,207
23,210
24,54
25,54
26,51
27,210
28,201
29,261
30,210
31,45
0,180
1,51
2,213
3,45
4,54
5,54
6,120
7,51
8,207
9,216
10,210
11,48
12,45
13,210
14,45
15,213
16,48
17,51
18,45
19,51
20,204
21,48
22,204
23,54
24,51
25,198
26,210
27,234
28,210
29,255
30,261
31,267
0,195
1,45
2,45
3,45
4,45
5,51
6,45
7,75
8,207
9,45
10,210
11,45
12,45
13,210
14,45
15,213
16,81
17,219
18,207
19,210
20,81
21,210
22,207
23,210
24,45
25,45
26,213
27,48
28,84
29,264
30,261
31,264
0,180
1,51
2,45
3,54
4,45
5,48
6,207
7,45
